Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
109.249,-73.2,-85.4,0.0,0.0,0.0,0.0,5.9,5.2,0.0,0.0,0.0,0.0
109.320,-73.2,-61.0,-85.4,0.0,0.0,0.0,8.0,5.8,5.4,0.0,0.0,0.0
109.392,-85.4,-73.2,0.0,0.0,0.0,0.0,6.8,6.6,0.0,0.0,0.0,0.0
109.463,-73.2,-85.4,0.0,0.0,0.0,0.0,6.6,5.4,0.0,0.0,0.0,0.0
109.535,-85.4,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0
109.606,-73.2,-61.0,-48.8,-85.4,0.0,0.0,12.5,11.9,7.2,6.3,0.0,0.0
109.679,-61.0,-48.8,0.0,0.0,0.0,0.0,6.8,5.6,0.0,0.0,0.0,0.0
109.751,-48.8,-36.6,0.0,0.0,0.0,0.0,7.9,7.6,0.0,0.0,0.0,0.0
114.444,73.2,61.0,0.0,0.0,0.0,0.0,5.9,5.5,0.0,0.0,0.0,0.0
114.586,97.6,85.4,0.0,0.0,0.0,0.0,5.4,5.1,0.0,0.0,0.0,0.0
114.658,73.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
114.729,61.0,48.8,73.2,0.0,0.0,0.0,9.7,7.5,6.3,0.0,0.0,0.0
114.801,48.8,36.6,0.0,0.0,0.0,0.0,6.7,5.3,0.0,0.0,0.0,0.0
114.873,24.4,36.6,12.2,48.8,0.0,0.0,10.0,9.0,7.5,5.5,0.0,0.0
114.947,36.6,12.2,0.0,0.0,0.0,0.0,5.3,5.0,0.0,0.0,0.0,0.0
115.018,12.2,24.4,0.0,0.0,0.0,0.0,7.2,6.7,0.0,0.0,0.0,0.0
115.090,12.2,24.4,0.0,0.0,0.0,0.0,13.6,7.1,0.0,0.0,0.0,0.0
115.162,-12.2,-24.4,-36.6,-48.8,0.0,0.0,32.8,32.4,18.1,5.8,0.0,0.0
115.235,-12.2,-24.4,0.0,0.0,0.0,0.0,16.2,11.0,0.0,0.0,0.0,0.0
115.307,12.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
115.378,12.2,-24.4,0.0,0.0,0.0,0.0,8.0,5.6,0.0,0.0,0.0,0.0
115.590,12.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
115.661,12.2,24.4,36.6,0.0,0.0,0.0,44.9,32.3,10.5,0.0,0.0,0.0
115.734,24.4,36.6,12.2,48.8,0.0,0.0,25.4,23.1,11.3,6.2,0.0,0.0
115.807,12.2,24.4,36.6,0.0,0.0,0.0,48.7,28.7,8.0,0.0,0.0,0.0
115.880,24.4,12.2,36.6,48.8,0.0,0.0,59.7,42.0,40.0,11.6,0.0,0.0
115.954,12.2,24.4,0.0,0.0,0.0,0.0,75.1,35.6,0.0,0.0,0.0,0.0
116.027,12.2,24.4,0.0,0.0,0.0,0.0,41.8,20.2,0.0,0.0,0.0,0.0
116.099,-36.6,-24.4,-48.8,-12.2,-61.0,0.0,100.2,98.7,62.3,56.8,23.7,0.0
116.173,24.4,12.2,36.6,48.8,61.0,0.0,17.4,14.5,13.4,8.3,5.5,0.0
116.246,-12.2,-24.4,-36.6,-48.8,0.0,0.0,26.1,23.4,13.6,5.8,0.0,0.0
116.319,-24.4,-12.2,-36.6,-48.8,0.0,0.0,42.6,40.5,26.2,9.8,0.0,0.0
116.393,12.2,24.4,36.6,0.0,0.0,0.0,19.8,11.0,6.4,0.0,0.0,0.0
116.466,-12.2,-24.4,0.0,0.0,0.0,0.0,16.1,10.6,0.0,0.0,0.0,0.0
116.538,-24.4,-36.6,-12.2,-48.8,-61.0,0.0,29.8,25.4,21.8,14.0,5.2,0.0
116.611,12.2,24.4,36.6,48.8,0.0,0.0,35.0,30.3,15.9,5.4,0.0,0.0
116.685,12.2,24.4,36.6,0.0,0.0,0.0,10.5,8.6,6.6,0.0,0.0,0.0
116.758,-24.4,-36.6,-12.2,-48.8,-61.0,0.0,36.2,31.4,24.2,15.8,5.3,0.0
116.831,12.2,24.4,0.0,0.0,0.0,0.0,12.8,6.6,0.0,0.0,0.0,0.0
116.903,24.4,36.6,12.2,48.8,0.0,0.0,23.5,18.0,14.5,6.8,0.0,0.0
116.977,-36.6,-48.8,-24.4,0.0,0.0,0.0,12.3,9.7,7.4,0.0,0.0,0.0
117.050,-24.4,-12.2,-36.6,-48.8,0.0,0.0,24.2,20.3,18.0,9.3,0.0,0.0
117.123,12.2,24.4,36.6,48.8,0.0,0.0,32.4,28.1,16.8,8.8,0.0,0.0
117.196,12.2,24.4,0.0,0.0,0.0,0.0,14.1,9.8,0.0,0.0,0.0,0.0
117.268,-24.4,-36.6,-12.2,0.0,0.0,0.0,11.6,8.8,8.1,0.0,0.0,0.0
117.341,-12.2,-24.4,0.0,0.0,0.0,0.0,9.0,7.5,0.0,0.0,0.0,0.0
117.413,12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
117.694,12.2,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0
117.905,-12.2,-24.4,-36.6,0.0,0.0,0.0,45.3,33.4,9.3,0.0,0.0,0.0
117.977,-12.2,-24.4,-36.6,-48.8,0.0,0.0,70.9,60.0,24.9,5.3,0.0,0.0
118.051,-12.2,-24.4,-36.6,-48.8,0.0,0.0,138.6,137.8,65.8,13.4,0.0,0.0
118.124,-12.2,-24.4,-36.6,0.0,0.0,0.0,159.4,130.5,42.3,0.0,0.0,0.0
118.196,-12.2,-24.4,-36.6,0.0,0.0,0.0,111.4,77.4,21.4,0.0,0.0,0.0
118.268,-12.2,-24.4,-36.6,0.0,0.0,0.0,76.9,56.6,19.6,0.0,0.0,0.0
118.340,-12.2,-24.4,-36.6,0.0,0.0,0.0,79.2,51.5,13.7,0.0,0.0,0.0
118.412,-12.2,-24.4,-36.6,0.0,0.0,0.0,48.1,35.0,11.3,0.0,0.0,0.0
118.765,12.2,24.4,0.0,0.0,0.0,0.0,14.8,5.4,0.0,0.0,0.0,0.0
118.837,12.2,24.4,36.6,0.0,0.0,0.0,13.5,11.0,6.5,0.0,0.0,0.0
118.909,36.6,24.4,12.2,48.8,0.0,0.0,31.8,30.5,17.4,17.0,0.0,0.0
119.121,-12.2,-24.4,-61.0,0.0,0.0,0.0,8.1,5.7,5.4,0.0,0.0,0.0
119.193,-61.0,-73.2,-48.8,-85.4,-12.2,0.0,20.2,16.6,12.1,7.2,6.7,0.0
119.267,-73.2,-61.0,-85.4,0.0,0.0,0.0,15.4,12.0,9.0,0.0,0.0,0.0
119.340,-73.2,-61.0,-85.4,-48.8,0.0,0.0,23.5,19.4,12.3,5.2,0.0,0.0
119.413,-73.2,-61.0,-85.4,-12.2,0.0,0.0,8.2,6.7,6.3,5.8,0.0,0.0
119.557,-61.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
119.628,-85.4,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
119.769,-73.2,-61.0,-85.4,0.0,0.0,0.0,10.6,8.1,6.8,0.0,0.0,0.0
119.842,-48.8,-36.6,0.0,0.0,0.0,0.0,6.3,5.7,0.0,0.0,0.0,0.0
122.493,3110.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
124.728,85.4,97.6,0.0,0.0,0.0,0.0,7.3,5.8,0.0,0.0,0.0,0.0
124.800,73.2,61.0,85.4,48.8,109.8,97.6,24.7,20.5,12.3,8.9,5.2,5.0
124.874,48.8,36.6,61.0,73.2,24.4,85.4,16.6,14.7,13.7,9.6,8.1,6.1
124.948,48.8,24.4,0.0,0.0,0.0,0.0,5.8,5.2,0.0,0.0,0.0,0.0
125.159,12.2,24.4,0.0,0.0,0.0,0.0,8.6,5.2,0.0,0.0,0.0,0.0
125.230,-12.2,-24.4,0.0,0.0,0.0,0.0,7.8,6.5,0.0,0.0,0.0,0.0
125.301,-12.2,-24.4,0.0,0.0,0.0,0.0,9.7,6.9,0.0,0.0,0.0,0.0
125.373,12.2,24.4,0.0,0.0,0.0,0.0,15.6,7.0,0.0,0.0,0.0,0.0
125.445,12.2,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0
125.516,12.2,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0
125.728,12.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
