Time,Range0,Range1,Range2,Range3,Range4,Range5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
2997.346,62.0,248.0,471.0,749.0,1000.0,1249.0,6135.8,707.1,190.7,87.0,50.2,32.8
2997.416,62.0,221.0,467.0,688.0,936.0,1156.0,6285.9,771.7,227.9,110.5,61.5,41.8
2997.487,62.0,219.0,408.0,627.0,845.0,1064.0,6441.4,853.3,270.5,131.1,75.3,48.3
2997.558,62.0,217.0,377.0,594.0,783.0,999.0,6552.7,867.1,332.1,155.5,87.3,56.2
2997.629,62.0,217.0,375.0,565.0,780.0,968.0,6510.0,867.5,354.4,161.0,95.7,62.0
2997.700,62.0,218.0,376.0,593.0,782.0,971.0,6502.5,863.5,337.8,157.8,91.6,59.7
2997.771,62.0,218.0,405.0,596.0,812.0,1029.0,6512.0,871.6,311.3,145.6,84.2,49.3
2997.841,62.0,218.0,405.0,595.0,811.0,1002.0,6510.5,888.8,312.9,147.1,83.1,52.0
2997.912,62.0,217.0,376.0,593.0,782.0,971.0,6520.6,888.3,339.9,157.0,91.9,58.4
2997.983,62.0,218.0,376.0,565.0,780.0,969.0,6454.2,861.2,344.0,156.5,91.8,58.9
2998.055,61.0,217.0,376.0,565.0,780.0,969.0,6519.4,897.0,344.7,158.0,90.5,58.9
2998.126,61.0,218.0,376.0,565.0,780.0,969.0,6452.4,872.0,338.6,158.1,92.5,60.4
2998.197,61.0,219.0,378.0,593.0,783.0,999.0,6473.7,872.5,318.6,154.4,84.1,55.6
2998.268,61.0,221.0,407.0,625.0,843.0,1034.0,6270.9,830.3,283.7,136.7,79.2,49.8
2998.339,61.0,221.0,407.0,626.0,843.0,1061.0,6379.0,844.6,282.8,133.4,77.8,50.2
2998.410,61.0,218.0,375.0,564.0,779.0,968.0,6358.8,870.0,345.4,159.6,89.7,60.4
2998.481,61.0,215.0,349.0,532.0,719.0,905.0,6208.9,817.0,382.2,182.9,99.2,63.2
2998.552,61.0,214.0,348.0,531.0,717.0,878.0,6187.1,818.5,395.6,184.4,101.5,61.5
2998.623,61.0,214.0,349.0,533.0,720.0,906.0,6228.8,840.3,383.2,178.7,100.0,62.6
2998.694,61.0,214.0,348.0,533.0,719.0,905.0,6244.3,825.1,387.0,180.2,101.9,63.5
2998.765,61.0,214.0,348.0,531.0,717.0,878.0,6252.9,794.5,398.5,185.0,103.6,63.2
2998.836,61.0,214.0,347.0,530.0,716.0,876.0,6286.1,779.8,407.0,188.3,102.5,64.7
2998.907,61.0,214.0,347.0,530.0,691.0,875.0,6398.5,775.3,414.7,193.5,105.6,68.5
2998.978,61.0,214.0,348.0,531.0,717.0,878.0,6487.0,809.9,407.7,192.9,108.8,66.9
2999.049,62.0,215.0,373.0,560.0,748.0,935.0,6483.3,857.6,373.5,171.7,100.9,62.3
2999.120,62.0,216.0,376.0,593.0,782.0,971.0,6455.7,894.7,332.8,151.2,92.4,55.6
2999.191,62.0,218.0,407.0,625.0,843.0,1061.0,6437.8,892.3,287.6,130.5,79.3,47.1
2999.262,62.0,219.0,439.0,687.0,908.0,1156.0,6362.4,828.8,241.8,109.6,61.7,41.1
2999.332,62.0,248.0,499.0,751.0,1031.0,1281.0,6266.5,727.1,190.4,82.3,47.4,29.7
2999.402,62.0,250.0,532.0,843.0,1124.0,1406.0,6211.1,657.1,149.7,66.4,39.0,24.8
2999.472,62.0,251.0,593.0,876.0,1188.0,1499.0,6171.6,579.5,129.7,53.2,31.7,20.3
2999.542,62.0,252.0,594.0,937.0,1250.0,1533.0,6165.7,541.8,121.3,50.7,28.8,20.0
2999.612,62.0,252.0,593.0,906.0,1219.0,1531.0,6180.3,549.9,126.1,51.9,31.8,22.1
2999.683,62.0,251.0,562.0,845.0,1156.0,1438.0,6210.2,590.9,139.8,61.3,35.7,24.0
2999.754,62.0,250.0,561.0,843.0,1125.0,1406.0,6204.2,613.4,144.6,65.8,37.9,23.8
2999.824,62.0,251.0,563.0,874.0,1156.0,1468.0,6188.4,591.2,140.5,60.8,35.9,21.7
2999.894,62.0,250.0,532.0,814.0,1125.0,1407.0,6225.9,615.3,146.2,66.5,38.5,23.7
2999.964,62.0,249.0,500.0,752.0,1031.0,1282.0,6297.0,679.1,180.4,85.1,46.0,31.9
3000.035,62.0,225.0,439.0,688.0,908.0,1156.0,6374.5,765.9,230.3,110.1,59.2,39.8
3000.105,61.0,222.0,407.0,626.0,844.0,1062.0,6454.4,849.2,283.1,134.5,76.5,50.5
3000.176,61.0,218.0,375.0,564.0,779.0,967.0,6502.0,870.4,350.1,159.8,88.9,59.5
3000.247,61.0,218.0,374.0,562.0,750.0,939.0,6485.0,856.2,363.6,171.1,94.6,61.9
3000.318,61.0,218.0,374.0,562.0,751.0,939.0,6492.6,855.3,362.4,169.7,94.4,61.6
3000.389,61.0,218.0,374.0,562.0,750.0,939.0,6507.7,854.1,365.2,169.1,95.0,62.8
3000.460,61.0,217.0,373.0,561.0,749.0,937.0,6533.7,852.3,370.2,174.0,97.8,64.4
3000.531,61.0,216.0,350.0,535.0,722.0,909.0,6609.6,859.7,384.0,179.7,100.5,64.7
3000.602,61.0,216.0,349.0,533.0,720.0,906.0,6645.2,860.0,403.7,185.1,106.0,67.9
3000.673,61.0,216.0,349.0,533.0,720.0,906.0,6668.4,859.0,404.5,189.8,105.0,68.5
3000.744,61.0,215.0,348.0,532.0,718.0,904.0,6732.8,858.0,426.7,194.8,110.4,68.8
3000.815,61.0,215.0,347.0,531.0,717.0,877.0,6765.8,853.0,440.6,200.5,110.7,71.2
3000.886,61.0,214.0,347.0,530.0,691.0,875.0,6781.8,843.3,450.1,200.3,107.8,72.6
3000.957,61.0,214.0,346.0,529.0,689.0,873.0,6777.6,820.2,459.0,202.1,117.2,74.2
3001.029,61.0,213.0,345.0,504.0,688.0,847.0,6760.5,793.1,461.2,200.9,117.7,71.6
3001.100,61.0,213.0,345.0,503.0,686.0,845.0,6755.5,770.0,462.6,209.0,118.3,74.0
3001.171,61.0,344.0,501.0,685.0,843.0,1003.0,6705.2,463.4,212.9,117.6,75.7,53.0
3001.242,61.0,343.0,500.0,659.0,841.0,1000.0,6630.4,455.8,214.0,119.4,73.4,54.5
3001.313,61.0,344.0,501.0,660.0,842.0,1001.0,6593.1,456.3,212.5,113.1,75.0,53.5
3001.384,61.0,344.0,501.0,685.0,843.0,1003.0,6510.5,448.4,206.2,114.7,74.9,52.0
3001.455,61.0,343.0,500.0,659.0,841.0,1000.0,6408.1,441.2,206.5,115.5,73.8,54.0
3001.526,61.0,342.0,499.0,657.0,815.0,996.0,6258.0,427.3,205.1,119.0,73.1,52.1
3001.597,61.0,342.0,499.0,656.0,814.0,996.0,6130.3,419.3,202.1,115.5,74.6,50.2
3001.669,61.0,343.0,501.0,660.0,842.0,1001.0,6031.5,413.7,193.8,106.2,72.0,49.2
3001.740,61.0,345.0,503.0,687.0,847.0,1030.0,5996.0,410.4,187.1,105.8,69.4,49.7
3001.811,61.0,213.0,346.0,528.0,689.0,873.0,5979.6,730.1,402.0,180.9,101.6,68.6
3001.882,61.0,214.0,347.0,530.0,691.0,875.0,5979.4,746.9,396.4,181.9,97.4,70.1
3001.953,61.0,214.0,347.0,530.0,716.0,876.0,5994.9,759.0,395.0,180.6,97.7,69.8
3002.023,61.0,215.0,348.0,531.0,717.0,878.0,6023.2,768.2,390.1,182.9,99.0,70.2
3002.093,61.0,214.0,347.0,531.0,716.0,877.0,6016.3,758.5,393.4,181.8,96.9,71.3
3002.164,61.0,214.0,346.0,529.0,689.0,873.0,5987.0,722.2,400.5,183.0,100.0,68.9
3002.235,61.0,212.0,344.0,502.0,685.0,844.0,5941.1,667.7,405.5,189.8,103.7,67.8
3002.306,61.0,343.0,500.0,659.0,817.0,999.0,5915.2,400.4,194.4,107.9,65.1,48.8
3002.377,60.0,342.0,499.0,657.0,815.0,997.0,5905.1,396.0,197.3,110.0,69.5,48.7
3002.448,60.0,211.0,344.0,501.0,660.0,841.0,5923.2,620.4,389.8,191.9,106.9,67.9
3002.519,60.0,213.0,346.0,504.0,687.0,847.0,6034.8,666.6,385.9,181.9,105.3,64.2
3002.590,61.0,214.0,347.0,530.0,691.0,875.0,6135.5,705.6,379.8,184.9,101.1,61.7
3002.661,61.0,216.0,350.0,533.0,719.0,905.0,6199.2,743.3,362.3,179.1,97.9,58.5
3002.732,61.0,217.0,373.0,560.0,748.0,935.0,6182.6,767.2,350.1,166.3,90.0,55.3
3002.803,61.0,216.0,350.0,533.0,719.0,906.0,6216.7,746.3,359.9,177.0,99.3,60.8
3002.874,61.0,211.0,342.0,499.0,657.0,815.0,6513.9,673.9,433.7,216.0,117.5,75.1
3002.944,61.0,343.0,501.0,660.0,842.0,1002.0,6627.5,453.8,212.2,112.8,75.4,54.6
3003.016,61.0,344.0,501.0,684.0,843.0,1003.0,6465.2,447.0,203.7,111.6,76.6,52.0
3003.088,62.0,216.0,375.0,592.0,781.0,969.0,6164.3,866.7,334.8,144.7,86.7,56.7
3003.162,62.0,252.0,562.0,844.0,1155.0,1437.0,6299.7,627.7,148.5,64.4,36.8,27.0
3003.236,61.0,223.0,408.0,627.0,845.0,1063.0,6422.3,811.0,276.1,130.9,74.0,47.3
3003.309,61.0,219.0,374.0,563.0,752.0,939.0,6216.0,796.3,351.0,163.2,91.8,62.2
3003.379,61.0,222.0,404.0,594.0,810.0,999.0,5868.5,747.2,289.3,135.6,77.5,50.9
3003.449,61.0,219.0,405.0,596.0,811.0,1002.0,5430.2,682.8,245.9,117.3,67.7,41.3
3003.523,62.0,219.0,468.0,689.0,939.0,1187.0,5667.7,605.7,196.9,84.4,50.9,30.7
3003.594,62.0,250.0,533.0,844.0,1156.0,1437.0,5254.9,485.8,118.9,48.8,28.9,16.5
3003.665,62.0,354.0,459.0,540.0,12063.0,9282.0,4674.4,15.5,5.3,3.4,3.3,3.0
3003.736,62.0,352.0,409.0,535.0,10375.0,3906.0,4854.5,9.6,8.9,6.0,2.9,2.8
3003.807,62.0,406.0,625.0,842.0,1032.0,1250.0,5610.3,265.1,114.0,64.1,40.4,29.5
3003.878,63.0,501.0,812.0,1063.0,1344.0,1625.0,4953.0,129.2,56.5,32.3,19.9,13.5
3003.948,62.0,250.0,499.0,750.0,1001.0,1252.0,5588.0,629.0,184.3,78.1,42.6,25.8
3004.019,61.0,349.0,534.0,720.0,907.0,1094.0,5768.4,332.1,150.9,90.8,55.5,40.8
3004.090,61.0,346.0,529.0,689.0,874.0,1033.0,5173.1,331.4,150.9,87.5,54.7,39.4
3004.164,61.0,220.0,375.0,564.0,752.0,940.0,5002.9,538.0,294.7,135.4,78.4,48.0
3004.237,61.0,221.0,377.0,592.0,781.0,971.0,5401.4,631.2,288.6,129.4,76.6,49.0
3004.308,62.0,251.0,564.0,876.0,1187.0,1499.0,6179.0,612.5,130.4,58.0,33.1,23.4
3004.382,62.0,219.0,467.0,689.0,938.0,1186.0,6202.9,842.4,222.9,98.3,53.8,37.1
3004.457,61.0,216.0,374.0,563.0,752.0,939.0,5957.5,853.3,335.8,149.3,86.7,57.1
3004.531,61.0,215.0,349.0,534.0,721.0,907.0,6190.4,835.0,371.5,165.5,94.3,63.0
3004.604,61.0,348.0,533.0,719.0,905.0,1091.0,6306.5,393.2,176.8,102.2,64.8,43.9
3004.678,62.0,216.0,375.0,565.0,779.0,968.0,6156.1,861.5,342.2,151.9,88.0,54.7
3004.750,62.0,219.0,437.0,657.0,905.0,1124.0,6315.6,855.6,258.4,113.8,65.4,38.2
3004.820,62.0,252.0,594.0,906.0,1249.0,1562.0,5586.4,537.6,104.7,47.8,26.2,17.4
3004.890,62.0,252.0,564.0,875.0,1188.0,1470.0,5784.2,546.3,120.3,56.7,32.2,21.5
3004.960,62.0,254.0,624.0,938.0,1281.0,1625.0,5593.4,462.4,97.1,45.8,25.3,15.9
3005.031,62.0,255.0,688.0,1093.0,1468.0,1813.0,5599.8,384.4,70.4,30.1,18.9,12.7
3005.101,62.0,253.0,657.0,1032.0,1407.0,1781.0,5695.0,436.7,76.2,36.0,21.4,15.0
3005.171,62.0,251.0,624.0,968.0,1281.0,1594.0,5838.2,552.3,103.4,43.3,24.3,17.9
3005.241,62.0,250.0,563.0,875.0,1187.0,1470.0,5963.1,633.0,126.9,53.9,32.2,19.4
3005.311,62.0,249.0,563.0,875.0,1188.0,1500.0,6051.0,645.3,131.2,53.2,32.6,22.2
3005.381,63.0,250.0,625.0,968.0,1281.0,1595.0,6041.5,571.0,104.7,48.0,27.1,16.7
3005.451,63.0,249.0,562.0,875.0,1157.0,1469.0,6174.2,667.4,136.1,58.6,32.3,21.9
3005.522,62.0,470.0,749.0,999.0,1221.0,1499.0,6309.4,203.4,91.4,50.4,33.2,22.4
3005.593,62.0,408.0,627.0,846.0,1092.0,1311.0,6392.4,280.1,122.4,71.3,45.2,31.3
3005.664,62.0,376.0,593.0,782.0,998.0,1187.0,6393.5,343.6,154.1,89.7,54.9,38.3
3005.735,62.0,377.0,594.0,810.0,1000.0,1217.0,6358.6,328.9,150.4,83.3,54.2,37.8
3005.806,62.0,437.0,657.0,877.0,1124.0,1344.0,6326.5,259.4,118.3,63.0,40.3,30.8
3005.876,63.0,500.0,780.0,1032.0,1283.0,1592.0,6246.0,185.1,80.7,46.0,27.7,21.1
3005.947,63.0,249.0,563.0,905.0,1188.0,1500.0,6147.4,637.0,126.1,57.2,31.4,20.7
3006.018,63.0,250.0,657.0,1062.0,1406.0,1781.0,6019.3,480.2,82.7,35.9,21.4,13.0
3006.089,63.0,345.0,906.0,1406.0,2000.0,2531.0,5792.5,203.5,33.2,14.9,9.1,6.1
3006.159,63.0,406.0,1313.0,1500.0,2157.0,2375.0,5603.9,81.2,10.9,10.8,6.2,5.2
3006.230,63.0,409.0,562.0,844.0,906.0,750.0,5426.0,19.1,14.2,12.3,12.2,12.0
3006.300,63.0,406.0,1562.0,2563.0,2717.0,3312.0,5419.9,59.3,9.6,4.3,4.1,3.6
3006.371,63.0,279.0,345.0,938.0,1468.0,1938.0,5473.6,202.6,182.1,30.6,13.3,8.5
3006.441,62.0,279.0,345.0,907.0,1438.0,1907.0,5409.2,214.3,189.2,33.2,13.4,7.5
3006.511,62.0,406.0,278.0,1187.0,1719.0,2031.0,5324.8,114.1,101.8,15.9,8.1,5.5
3006.581,62.0,406.0,279.0,1156.0,1906.0,2500.0,5374.4,106.3,87.0,14.7,6.5,5.5
3006.651,62.0,405.0,280.0,1031.0,1594.0,2280.0,5439.5,139.5,134.7,23.0,10.7,5.5
3006.722,62.0,280.0,345.0,906.0,1375.0,1844.0,5544.5,225.6,200.7,36.7,17.6,10.8
3006.792,62.0,251.0,626.0,969.0,1282.0,1626.0,5745.2,495.2,97.9,40.0,22.0,16.5
3006.862,62.0,249.0,531.0,812.0,1093.0,1345.0,5882.1,666.1,152.5,67.8,37.2,24.0
3006.932,62.0,439.0,688.0,936.0,1157.0,1405.0,6057.3,230.1,102.5,58.8,38.3,25.0
3007.003,62.0,407.0,626.0,845.0,1063.0,1281.0,6132.3,276.7,122.3,69.2,47.2,29.7
3007.074,62.0,405.0,595.0,811.0,1002.0,1219.0,6189.1,308.4,141.3,80.1,50.9,36.5
3007.144,62.0,407.0,625.0,844.0,1062.0,1280.0,6198.3,285.8,128.2,69.7,48.7,32.6
3007.215,62.0,437.0,657.0,904.0,1123.0,1343.0,6213.1,262.6,114.0,64.3,42.7,30.2
3007.285,62.0,468.0,717.0,939.0,1187.0,1408.0,6171.3,226.1,99.4,56.3,38.5,27.7
3007.355,62.0,249.0,530.0,812.0,1064.0,1344.0,6089.6,706.1,163.2,73.6,40.8,28.6
3007.426,63.0,252.0,595.0,907.0,1250.0,1563.0,6025.5,565.5,117.7,50.4,28.2,18.8
3007.496,63.0,253.0,656.0,1000.0,1374.0,1688.0,6008.5,475.3,96.1,40.8,23.1,15.5
3007.567,63.0,253.0,687.0,1063.0,1438.0,1843.0,5988.9,437.5,85.5,37.8,20.2,12.9
3007.637,63.0,279.0,343.0,750.0,1187.0,1532.0,5930.1,359.4,295.9,64.4,27.7,15.8
3007.707,63.0,279.0,688.0,1093.0,1438.0,1843.0,6001.3,422.0,81.2,35.7,20.0,13.8
3007.777,63.0,280.0,344.0,875.0,1343.0,1781.0,5711.3,272.8,237.7,41.2,18.4,11.7
3007.847,63.0,280.0,344.0,813.0,1312.0,1720.0,5990.2,303.1,258.6,47.9,21.6,12.2
3007.917,63.0,253.0,688.0,1094.0,1499.0,1875.0,6037.8,424.8,78.6,33.1,19.6,11.7
3007.987,63.0,252.0,657.0,1062.0,1406.0,1781.0,6044.9,466.1,86.6,38.5,22.4,13.8
3008.058,63.0,251.0,625.0,969.0,1312.0,1655.0,6074.5,544.9,107.9,44.4,27.0,17.3
3008.128,63.0,251.0,624.0,937.0,1251.0,1594.0,6043.3,573.3,113.9,45.7,25.5,19.4
3008.198,63.0,251.0,594.0,906.0,1220.0,1562.0,6047.4,599.6,123.3,53.0,29.7,20.0
3008.268,63.0,251.0,624.0,938.0,1251.0,1593.0,6031.0,567.7,112.1,46.2,27.3,16.7
3008.339,63.0,250.0,593.0,905.0,1218.0,1531.0,6119.2,625.5,127.2,54.3,31.0,20.0
3008.409,63.0,249.0,530.0,812.0,1064.0,1344.0,6177.7,723.5,165.6,73.9,40.0,24.3
3008.480,62.0,469.0,719.0,969.0,1219.0,1469.0,6182.7,214.7,95.4,55.8,35.9,25.4
3008.550,62.0,468.0,718.0,939.0,1188.0,1437.0,6092.4,221.1,98.5,58.2,36.0,25.7
3008.621,62.0,248.0,500.0,781.0,1032.0,1311.0,5991.6,713.5,174.1,77.7,44.8,29.8
3008.691,62.0,250.0,563.0,875.0,1187.0,1499.0,5856.1,601.0,125.0,57.6,29.5,20.3
3008.761,62.0,252.0,657.0,1032.0,1406.0,1751.0,5701.2,429.4,79.6,32.7,19.2,11.7
3008.831,62.0,280.0,343.0,781.0,1250.0,1626.0,5600.2,287.4,246.9,50.2,21.4,12.7
3008.901,62.0,280.0,345.0,906.0,1375.0,1906.0,5526.0,216.5,197.8,36.0,16.9,8.1
3008.971,62.0,406.0,279.0,1156.0,1812.0,1563.0,5392.0,114.8,97.2,16.5,8.2,5.6
3009.041,62.0,532.0,409.0,844.0,1406.0,1969.0,5292.8,29.3,26.0,20.6,6.6,5.0
3009.111,62.0,407.0,531.0,812.0,281.0,1718.0,5292.3,46.1,45.8,28.9,14.9,7.9
3009.182,62.0,531.0,408.0,843.0,1625.0,281.0,5258.0,39.5,36.1,24.4,6.7,5.4
3009.252,62.0,533.0,656.0,844.0,409.0,357.0,5230.3,21.1,21.0,16.4,16.0,12.2
3009.323,62.0,532.0,656.0,409.0,844.0,4313.0,5257.2,24.2,22.3,20.7,18.2,4.3
3009.393,62.0,353.0,462.0,1124.0,15719.0,652.0,5175.2,19.8,7.5,3.1,3.1,3.0
3009.464,62.0,349.0,465.0,657.0,2626.0,1062.0,5170.3,15.0,6.0,5.2,3.4,3.2
3009.534,63.0,349.0,408.0,659.0,535.0,749.0,5190.5,12.7,6.7,5.9,5.3,4.5
3009.605,63.0,350.0,407.0,463.0,15657.0,532.0,5198.1,12.9,6.7,5.2,3.0,3.0
3009.675,63.0,351.0,406.0,535.0,464.0,655.0,5236.0,14.9,7.1,5.0,4.9,3.9
3009.745,63.0,353.0,405.0,532.0,15688.0,14843.0,5174.8,18.3,8.9,5.7,3.8,3.7
3009.816,63.0,354.0,404.0,530.0,9782.0,1030.0,5395.6,18.7,10.3,4.4,3.5,3.2
3009.886,63.0,406.0,1406.0,1624.0,1844.0,3062.0,5845.9,72.8,10.3,7.0,5.7,5.3
3009.956,63.0,407.0,563.0,781.0,1219.0,1875.0,5704.4,33.1,26.9,21.8,8.0,5.5
3010.026,63.0,406.0,593.0,844.0,1031.0,1187.0,5644.1,26.5,22.5,18.3,13.8,10.2
3010.100,63.0,348.0,875.0,593.0,409.0,687.0,5778.7,10.7,9.5,7.4,7.1,7.1
3010.173,62.0,406.0,500.0,656.0,281.0,969.0,5782.5,44.5,39.5,32.7,22.7,13.4
3010.247,61.0,218.0,404.0,594.0,784.0,1000.0,6128.5,831.8,297.3,138.4,79.5,53.0
3010.320,60.0,187.0,314.0,465.0,597.0,751.0,5956.8,532.1,384.0,218.7,127.9,85.9
3010.396,61.0,215.0,348.0,530.0,691.0,876.0,5724.6,609.7,362.8,173.3,94.0,61.8
3010.470,62.0,353.0,905.0,527.0,1467.0,596.0,3826.6,19.3,9.4,3.2,3.0,2.9
3010.544,63.0,356.0,874.0,466.0,1437.0,596.0,2108.1,21.7,5.8,5.2,3.0,3.0
3010.614,63.0,356.0,873.0,465.0,2969.0,8469.0,2696.4,15.1,5.8,4.7,2.7,2.5
3010.685,63.0,354.0,472.0,846.0,590.0,4843.0,3255.6,23.2,6.1,5.4,5.3,2.5
3010.760,62.0,353.0,468.0,595.0,1065.0,2751.0,4467.5,17.8,10.1,3.4,3.2,3.1
3010.833,62.0,250.0,532.0,814.0,1125.0,1406.0,5512.6,557.3,139.0,58.4,35.1,22.1
3010.906,62.0,249.0,656.0,1001.0,1375.0,1719.0,5520.7,381.1,76.3,34.0,18.2,12.5
3010.981,62.0,405.0,595.0,812.0,1002.0,1218.0,5883.2,284.3,133.5,77.0,48.2,32.9
3011.056,61.0,344.0,501.0,686.0,845.0,1029.0,6040.5,431.6,185.6,108.7,69.1,50.0
3011.130,61.0,340.0,471.0,629.0,810.0,966.0,6123.9,425.5,203.6,118.3,78.2,51.8
3011.205,60.0,187.0,339.0,472.0,628.0,785.0,5940.1,621.9,389.6,196.0,115.3,76.2
3011.279,60.0,212.0,345.0,504.0,688.0,872.0,5890.6,695.0,394.6,179.0,101.4,66.1
3011.353,61.0,214.0,346.0,530.0,690.0,875.0,6010.9,750.1,397.9,183.6,98.5,70.5
3011.424,60.0,213.0,345.0,528.0,688.0,872.0,5428.3,654.4,369.3,167.6,94.5,60.6
3011.497,60.0,215.0,348.0,531.0,716.0,876.0,5480.8,674.0,357.3,167.3,90.0,63.7
3011.568,60.0,213.0,347.0,530.0,691.0,876.0,5465.2,670.1,361.0,167.5,90.1,58.2
3011.639,60.0,187.0,343.0,500.0,658.0,840.0,5381.1,637.9,374.7,179.7,99.8,65.7
3011.710,60.0,188.0,340.0,496.0,653.0,810.0,5340.0,633.4,359.5,177.4,101.4,67.5
3011.781,60.0,189.0,339.0,473.0,630.0,809.0,5361.6,646.8,354.9,180.1,100.8,66.0
3011.852,60.0,191.0,341.0,498.0,656.0,814.0,5419.4,670.8,364.1,179.2,102.5,66.7
3011.923,60.0,194.0,347.0,529.0,690.0,875.0,5459.2,677.7,347.0,162.8,92.6,58.8
3011.996,60.0,216.0,375.0,564.0,752.0,940.0,5479.0,736.2,297.0,135.4,77.7,49.3
3012.066,61.0,219.0,407.0,625.0,843.0,1061.0,5464.8,732.5,243.4,109.2,64.4,39.8
3012.137,61.0,227.0,501.0,783.0,1063.0,1343.0,5369.1,526.3,134.4,61.2,32.7,22.6
3012.208,61.0,280.0,343.0,750.0,1156.0,1532.0,5228.0,253.8,232.9,51.8,23.6,12.9
3012.278,62.0,349.0,286.0,1282.0,1813.0,1000.0,5153.8,86.8,67.8,13.8,6.4,6.1
3012.348,62.0,405.0,354.0,530.0,289.0,1469.0,5146.1,50.4,50.4,49.0,36.2,9.0
3012.419,62.0,349.0,500.0,286.0,1250.0,1938.0,5195.5,79.4,70.4,63.0,12.2,7.5
3012.489,62.0,281.0,344.0,844.0,1313.0,1719.0,5313.1,204.2,199.7,40.0,17.9,10.4
3012.560,61.0,280.0,342.0,719.0,1157.0,1531.0,5378.5,279.5,244.7,52.5,24.0,12.9
3012.630,61.0,252.0,626.0,1000.0,1344.0,1688.0,5460.2,379.3,76.6,33.8,20.0,13.7
3012.700,61.0,251.0,593.0,907.0,1219.0,1562.0,5541.3,463.6,101.3,42.8,24.0,16.0
3012.771,61.0,250.0,563.0,875.0,1156.0,1469.0,5593.4,506.5,114.5,48.5,28.5,17.3
3012.841,61.0,248.0,501.0,782.0,1063.0,1343.0,5661.7,573.6,141.9,63.0,35.7,22.7
3012.911,61.0,226.0,471.0,750.0,1000.0,1251.0,5694.0,625.9,170.1,75.8,42.2,28.1
3012.981,61.0,249.0,531.0,813.0,1095.0,1376.0,5633.8,546.6,129.5,55.8,32.7,19.4
3013.053,61.0,249.0,532.0,814.0,1126.0,1406.0,5716.2,549.5,125.8,54.0,32.4,22.3
3013.123,61.0,225.0,468.0,719.0,968.0,1218.0,5790.9,679.8,193.6,83.3,49.5,32.3
3013.194,61.0,220.0,407.0,625.0,842.0,1033.0,5864.2,786.9,264.6,119.8,72.4,46.1
3013.264,60.0,216.0,374.0,562.0,750.0,938.0,5850.6,768.7,325.3,150.5,87.0,57.3
3013.335,60.0,214.0,348.0,531.0,717.0,878.0,5809.5,710.6,366.3,171.8,93.4,61.2
3013.405,60.0,213.0,346.0,529.0,690.0,875.0,5764.1,679.6,374.7,175.5,95.8,66.1
3013.475,60.0,213.0,347.0,530.0,691.0,875.0,5748.1,677.9,371.3,176.2,94.8,65.1
3013.546,60.0,213.0,346.0,529.0,690.0,874.0,5739.4,674.4,375.4,171.7,94.9,64.7
3013.617,60.0,213.0,345.0,528.0,688.0,872.0,5721.6,656.7,381.1,171.9,97.7,64.6
3013.688,60.0,212.0,344.0,503.0,686.0,846.0,5709.2,637.1,388.1,176.3,97.0,67.5
3013.759,60.0,213.0,344.0,503.0,686.0,845.0,5728.1,626.9,391.3,179.6,98.1,71.0
3013.831,60.0,213.0,344.0,503.0,686.0,845.0,5769.4,629.2,393.0,180.4,100.1,70.7
3013.903,60.0,214.0,346.0,528.0,689.0,873.0,5816.8,648.3,387.0,176.5,100.8,67.4
3013.974,60.0,214.0,347.0,530.0,690.0,875.0,5892.6,663.9,382.3,179.7,99.1,68.1
3014.045,61.0,214.0,345.0,528.0,688.0,872.0,5944.2,650.8,402.3,181.1,104.6,70.1
3014.116,61.0,213.0,344.0,503.0,686.0,845.0,5979.2,647.7,410.0,188.4,104.2,75.1
3014.187,61.0,345.0,503.0,687.0,846.0,1030.0,6002.4,411.8,185.4,107.9,72.6,48.6
3014.258,61.0,344.0,502.0,686.0,845.0,1028.0,6047.3,418.0,189.8,108.4,76.1,48.8
3014.329,61.0,343.0,501.0,660.0,843.0,1002.0,6065.2,421.1,195.7,105.6,76.2,51.6
3014.400,61.0,343.0,500.0,659.0,842.0,1001.0,6080.0,422.2,199.7,107.4,76.7,51.6
3014.471,61.0,344.0,502.0,685.0,844.0,1003.0,6025.3,417.9,191.7,105.3,75.9,51.5
3014.542,61.0,347.0,531.0,717.0,877.0,1063.0,5954.8,384.6,175.7,98.9,64.5,45.1
3014.613,62.0,348.0,534.0,720.0,907.0,1093.0,5958.5,358.8,164.3,95.9,62.0,43.9
3014.684,62.0,348.0,533.0,720.0,906.0,1093.0,5967.8,361.5,166.7,94.6,60.5,43.7
3014.755,61.0,347.0,531.0,717.0,877.0,1064.0,5973.8,385.8,176.5,100.5,67.7,43.0
3014.826,61.0,347.0,531.0,717.0,877.0,1063.0,5946.0,382.1,176.2,100.0,65.3,45.6
3014.897,61.0,348.0,533.0,718.0,904.0,1065.0,5912.2,370.2,168.6,99.9,63.4,41.8
3014.968,61.0,347.0,531.0,717.0,877.0,1063.0,5934.3,383.1,176.9,97.7,65.1,43.8
3015.039,61.0,346.0,530.0,689.0,874.0,1034.0,5913.7,395.3,180.2,104.7,70.7,47.4
3015.110,62.0,349.0,560.0,720.0,907.0,1094.0,5814.1,347.2,159.5,94.7,61.4,41.5
3015.181,62.0,405.0,595.0,812.0,1029.0,1219.0,5738.1,277.1,133.9,74.6,48.0,33.3
