Time,Range0,Range1,Range2,Range3,Range4,Range5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
2518.057,62.0,220.0,439.0,687.0,908.0,1155.0,6882.5,927.7,262.9,122.3,65.8,45.2
2518.127,62.0,220.0,439.0,686.0,907.0,1127.0,6898.7,937.3,268.6,123.2,69.5,45.6
2518.197,62.0,220.0,436.0,655.0,874.0,1093.0,6890.7,953.6,285.3,133.6,74.8,50.3
2518.268,62.0,218.0,406.0,623.0,814.0,1031.0,6941.4,969.8,325.0,149.6,85.5,56.5
2518.339,62.0,218.0,405.0,623.0,813.0,1030.0,6926.6,954.9,326.5,148.6,86.6,56.5
2518.409,62.0,219.0,407.0,626.0,844.0,1062.0,6920.9,927.5,305.5,141.7,83.3,53.7
2518.479,62.0,220.0,438.0,658.0,904.0,1124.0,6909.7,907.8,280.3,126.2,72.5,47.7
2518.550,62.0,220.0,467.0,688.0,936.0,1158.0,6905.0,890.8,259.1,119.3,65.9,43.2
2518.621,62.0,219.0,468.0,718.0,968.0,1189.0,6865.4,875.3,247.7,108.0,59.5,38.7
2518.692,62.0,219.0,468.0,718.0,967.0,1188.0,6870.1,880.5,250.6,107.0,61.3,39.1
2518.763,62.0,219.0,468.0,718.0,939.0,1188.0,6865.5,883.3,250.5,110.6,62.1,40.9
2518.835,62.0,219.0,468.0,718.0,967.0,1189.0,6866.9,871.7,252.4,110.3,61.3,41.3
2518.905,62.0,220.0,468.0,690.0,938.0,1187.0,6887.7,878.3,252.2,109.7,63.4,42.4
2518.976,62.0,220.0,467.0,688.0,937.0,1157.0,6912.0,892.2,259.8,113.9,64.3,42.2
2519.047,62.0,220.0,440.0,688.0,936.0,1156.0,6931.0,906.0,261.4,121.3,68.0,43.3
2519.118,62.0,220.0,439.0,688.0,908.0,1156.0,6924.8,908.6,262.0,120.6,66.3,47.0
2519.189,62.0,219.0,467.0,688.0,936.0,1157.0,6912.3,910.5,258.9,118.0,64.8,43.4
2519.260,62.0,219.0,467.0,688.0,937.0,1157.0,6909.4,911.0,259.3,116.6,66.2,43.1
2519.331,62.0,218.0,438.0,657.0,905.0,1125.0,6943.5,952.6,282.9,127.6,71.9,45.9
2519.401,62.0,217.0,407.0,625.0,843.0,1061.0,6975.0,982.8,317.8,143.1,81.4,52.6
2519.472,62.0,217.0,378.0,595.0,811.0,1002.0,6998.1,990.8,341.4,159.0,88.9,59.1
2519.543,62.0,216.0,377.0,594.0,783.0,999.0,6978.4,985.1,357.0,163.1,93.7,58.2
2519.614,62.0,216.0,377.0,594.0,784.0,1000.0,6951.3,985.1,351.8,162.3,91.6,59.6
2519.685,62.0,216.0,376.0,591.0,781.0,969.0,6974.5,979.4,376.8,169.3,100.1,63.8
2519.756,62.0,216.0,375.0,565.0,779.0,968.0,6957.5,973.9,383.3,172.2,97.8,62.0
2519.827,62.0,216.0,376.0,565.0,780.0,969.0,6959.4,974.7,379.1,168.7,98.0,62.0
2519.898,62.0,216.0,377.0,593.0,783.0,999.0,6926.2,982.0,356.2,163.6,93.1,60.3
2519.969,62.0,217.0,405.0,595.0,812.0,1003.0,6922.3,980.5,334.8,155.0,88.9,55.4
2520.040,62.0,217.0,406.0,624.0,815.0,1033.0,6899.1,975.1,321.9,147.1,81.5,50.9
2520.111,62.0,217.0,407.0,626.0,844.0,1063.0,6903.3,971.2,311.2,142.2,76.5,50.3
2520.182,62.0,217.0,407.0,626.0,844.0,1063.0,6935.9,973.2,308.0,140.8,79.4,51.3
2520.253,62.0,218.0,436.0,654.0,874.0,1092.0,6943.4,969.0,298.8,134.7,77.4,49.4
2520.324,62.0,218.0,436.0,655.0,875.0,1094.0,6955.1,963.8,297.0,136.6,75.0,51.8
2520.395,62.0,218.0,436.0,655.0,875.0,1094.0,6956.8,955.3,296.9,133.8,75.6,47.8
2520.466,62.0,218.0,436.0,627.0,874.0,1065.0,6934.1,946.3,300.0,137.0,77.0,49.1
2520.536,62.0,218.0,408.0,626.0,845.0,1064.0,6842.5,932.1,299.9,136.9,76.5,48.6
2520.607,62.0,219.0,436.0,655.0,875.0,1094.0,6695.9,904.1,284.6,127.8,70.3,46.1
2520.678,62.0,219.0,437.0,657.0,877.0,1124.0,6581.2,882.0,270.6,123.6,66.5,45.0
2520.748,62.0,219.0,437.0,656.0,876.0,1095.0,6460.1,877.4,268.6,122.7,66.9,44.0
2520.818,62.0,219.0,438.0,686.0,906.0,1127.0,6333.1,852.6,247.0,108.8,60.6,40.2
2520.889,62.0,220.0,467.0,689.0,938.0,1186.0,6253.4,821.7,224.8,100.0,55.8,36.8
2520.960,62.0,247.0,469.0,719.0,970.0,1219.0,6139.3,776.3,206.9,92.1,50.5,34.6
2521.032,62.0,247.0,468.0,718.0,968.0,1189.0,6032.8,757.6,212.3,96.0,50.9,35.9
2521.103,62.0,247.0,468.0,690.0,938.0,1187.0,5916.2,732.3,209.0,94.9,51.6,35.0
2521.173,62.0,222.0,467.0,689.0,938.0,1186.0,5879.2,731.0,209.2,95.6,52.4,35.0
2521.243,62.0,222.0,468.0,689.0,938.0,1186.0,5872.3,726.7,209.2,93.9,52.0,34.0
2521.313,62.0,222.0,468.0,689.0,938.0,1187.0,5865.3,725.7,209.9,96.5,50.8,34.4
2521.384,62.0,222.0,468.0,689.0,939.0,1187.0,5863.2,722.8,209.0,93.7,50.0,35.0
2521.455,62.0,222.0,468.0,689.0,938.0,1186.0,5844.6,723.5,208.5,95.0,51.4,36.4
2521.526,62.0,222.0,468.0,689.0,939.0,1188.0,5815.8,713.3,206.5,94.6,50.6,35.1
2521.597,62.0,247.0,468.0,717.0,939.0,1187.0,5802.3,708.3,206.4,90.0,50.5,33.2
2521.668,62.0,247.0,468.0,717.0,939.0,1187.0,5813.2,712.8,202.7,92.5,48.1,32.7
2521.739,62.0,247.0,470.0,719.0,970.0,1220.0,5831.8,716.1,195.1,87.8,48.0,32.0
2521.810,62.0,247.0,469.0,719.0,970.0,1219.0,5902.6,729.6,198.6,92.1,50.1,34.1
2521.881,62.0,247.0,469.0,719.0,969.0,1219.0,5971.4,743.4,205.6,93.9,51.3,34.3
2521.952,62.0,247.0,469.0,719.0,969.0,1219.0,6031.8,753.9,207.7,94.7,51.8,33.1
2522.022,62.0,247.0,469.0,719.0,969.0,1220.0,6099.6,762.1,211.0,95.2,54.3,31.4
2522.092,62.0,247.0,469.0,719.0,969.0,1219.0,6179.4,776.4,213.9,98.6,51.9,35.0
2522.162,62.0,247.0,469.0,719.0,969.0,1218.0,6245.3,788.2,217.8,97.0,56.4,35.6
2522.232,62.0,248.0,470.0,719.0,970.0,1220.0,6324.7,800.4,218.7,98.1,53.3,31.6
2522.302,62.0,247.0,470.0,719.0,970.0,1249.0,6415.5,815.3,220.0,99.6,55.9,36.2
2522.372,62.0,247.0,469.0,719.0,970.0,1219.0,6506.0,829.2,225.5,98.7,55.2,37.7
2522.443,62.0,247.0,469.0,719.0,970.0,1219.0,6565.3,837.9,227.3,101.5,56.3,38.1
2522.513,62.0,247.0,470.0,720.0,970.0,1220.0,6610.5,848.4,226.4,98.2,55.4,38.1
2522.584,62.0,247.0,470.0,720.0,998.0,1249.0,6653.6,858.1,224.7,100.3,55.2,35.9
2522.654,62.0,247.0,471.0,749.0,1000.0,1251.0,6701.3,855.6,216.5,95.9,54.3,33.3
2522.725,62.0,247.0,470.0,720.0,999.0,1250.0,6692.5,854.8,215.0,95.4,54.5,35.6
2522.796,62.0,247.0,470.0,720.0,999.0,1249.0,6760.7,875.1,225.1,101.1,55.9,35.5
2522.866,62.0,247.0,470.0,720.0,970.0,1220.0,6803.0,880.8,230.7,101.3,58.4,37.5
2522.936,62.0,219.0,468.0,689.0,938.0,1187.0,6838.2,913.6,251.5,114.7,64.5,39.7
2523.006,62.0,219.0,437.0,656.0,875.0,1095.0,6915.5,963.5,291.2,135.6,73.9,46.8
2523.077,62.0,218.0,405.0,595.0,811.0,1001.0,6951.7,981.6,338.6,158.5,90.5,58.2
2523.148,61.0,217.0,374.0,563.0,752.0,939.0,6727.6,894.5,387.2,174.3,101.3,65.7
2523.218,61.0,216.0,373.0,535.0,747.0,909.0,6564.6,836.6,386.9,177.3,101.1,71.9
2523.289,61.0,218.0,375.0,563.0,752.0,939.0,6488.6,838.3,365.8,167.3,94.9,66.4
2523.360,61.0,217.0,373.0,560.0,748.0,935.0,6488.0,804.5,370.0,171.5,97.6,68.4
2523.430,61.0,215.0,349.0,532.0,718.0,904.0,6503.5,775.8,397.7,192.1,106.0,73.0
2523.501,61.0,214.0,347.0,529.0,690.0,875.0,6493.7,752.3,417.8,193.6,105.8,74.6
2523.572,61.0,213.0,345.0,503.0,687.0,847.0,6282.4,699.4,427.5,191.4,110.2,73.4
2523.643,61.0,214.0,346.0,529.0,690.0,875.0,6325.1,742.9,416.9,189.4,106.3,74.5
2523.714,61.0,213.0,346.0,529.0,689.0,874.0,6331.9,746.0,424.4,191.0,107.0,75.1
2523.785,61.0,216.0,350.0,533.0,720.0,906.0,6364.1,807.7,384.5,178.5,99.9,70.6
2523.856,61.0,219.0,377.0,593.0,782.0,971.0,6178.3,819.1,317.5,143.4,84.7,54.5
2523.927,61.0,220.0,405.0,595.0,811.0,1001.0,6237.1,812.2,298.3,135.6,81.0,52.6
2523.998,61.0,217.0,373.0,561.0,750.0,937.0,6287.7,791.0,357.3,165.8,95.4,64.7
2524.069,61.0,215.0,347.0,531.0,716.0,877.0,6286.3,738.6,405.2,188.0,103.3,73.9
2524.140,61.0,213.0,346.0,528.0,688.0,873.0,6252.5,705.0,420.2,187.4,107.3,72.7
2524.211,61.0,214.0,346.0,529.0,690.0,874.0,6267.4,716.0,412.2,187.9,106.8,73.8
2524.282,61.0,216.0,349.0,533.0,719.0,905.0,6307.8,754.9,387.6,181.5,101.6,68.8
2524.353,61.0,217.0,374.0,562.0,750.0,938.0,6364.9,800.4,362.1,167.5,94.5,63.7
2524.424,61.0,217.0,374.0,562.0,751.0,938.0,6425.4,807.5,362.9,165.9,95.9,64.5
2524.495,61.0,216.0,350.0,534.0,720.0,907.0,6461.0,781.4,383.8,180.9,103.3,70.4
2524.566,61.0,214.0,347.0,530.0,716.0,877.0,6481.3,748.3,415.2,193.6,104.7,72.9
2524.637,61.0,212.0,345.0,503.0,686.0,846.0,6505.4,701.9,437.5,199.4,114.4,74.2
2524.708,61.0,343.0,500.0,659.0,841.0,1000.0,6528.8,445.9,213.0,117.8,76.4,53.6
2524.779,61.0,342.0,499.0,657.0,815.0,997.0,6538.9,449.8,213.0,121.5,78.7,52.7
2524.850,61.0,342.0,498.0,656.0,814.0,973.0,6626.9,454.0,217.4,125.7,81.4,54.1
2524.921,61.0,212.0,343.0,501.0,659.0,842.0,6703.4,671.0,459.5,218.5,120.6,79.8
2524.992,61.0,212.0,344.0,501.0,660.0,843.0,6780.0,688.0,466.8,220.9,118.1,81.8
2525.063,61.0,212.0,344.0,501.0,660.0,843.0,6816.3,696.1,468.2,223.6,120.5,83.1
2525.135,61.0,343.0,501.0,659.0,842.0,1001.0,6825.7,472.5,225.4,125.7,83.6,58.3
2525.206,61.0,343.0,500.0,658.0,842.0,1000.0,6806.0,473.6,224.7,125.0,83.2,62.1
2525.277,61.0,343.0,500.0,659.0,842.0,1001.0,6781.2,474.5,221.8,124.7,82.8,57.4
2525.348,61.0,343.0,501.0,659.0,842.0,1001.0,6765.8,472.8,220.8,124.4,83.2,57.7
2525.419,61.0,343.0,501.0,659.0,842.0,1001.0,6761.9,472.8,219.0,122.3,82.0,56.6
2525.490,61.0,343.0,500.0,659.0,842.0,1000.0,6768.6,473.9,221.9,125.8,82.5,57.7
2525.561,61.0,343.0,500.0,658.0,841.0,1000.0,6760.0,473.5,224.1,126.1,81.5,61.0
2525.632,61.0,343.0,500.0,658.0,842.0,1000.0,6752.6,473.4,220.7,124.7,82.7,57.0
2525.703,61.0,343.0,500.0,658.0,841.0,999.0,6768.1,475.0,222.0,125.7,83.2,57.6
2525.774,61.0,344.0,502.0,685.0,844.0,1028.0,6490.1,452.4,202.6,117.4,79.5,53.9
2525.848,61.0,347.0,531.0,717.0,877.0,1063.0,6391.6,416.0,185.3,105.2,67.9,47.3
2525.923,62.0,376.0,592.0,782.0,998.0,1187.0,6221.0,323.2,146.1,82.3,51.2,40.7
2525.998,62.0,217.0,407.0,625.0,844.0,1062.0,6145.8,858.5,268.8,123.0,73.1,42.5
2526.073,62.0,220.0,467.0,689.0,937.0,1158.0,6316.0,799.9,229.6,103.8,60.3,38.2
2526.143,62.0,217.0,406.0,623.0,814.0,1031.0,6553.9,897.7,301.9,142.4,80.4,53.3
2526.216,62.0,344.0,500.0,659.0,842.0,1001.0,6158.0,433.1,204.0,115.1,71.8,53.6
2526.289,63.0,355.0,463.0,906.0,9625.0,9780.0,4629.5,16.1,9.1,8.8,2.7,2.7
2526.361,63.0,359.0,936.0,593.0,1093.0,11157.0,4110.8,23.6,3.9,3.3,3.1,2.6
2526.432,62.0,353.0,471.0,874.0,1093.0,6468.0,4650.4,19.6,7.3,7.0,3.3,3.3
2526.503,62.0,357.0,875.0,594.0,720.0,1498.0,2960.2,28.6,9.9,4.6,3.9,2.7
2526.574,62.0,357.0,877.0,593.0,530.0,716.0,4409.5,31.4,6.7,4.2,4.1,3.9
2526.645,62.0,409.0,595.0,903.0,6813.0,1034.0,3977.0,16.3,5.7,4.8,2.7,2.6
2526.716,62.0,353.0,407.0,907.0,689.0,1095.0,2998.4,12.5,7.4,4.6,3.5,3.3
2526.787,63.0,357.0,906.0,5249.0,6374.0,2157.0,4157.9,17.0,3.9,3.6,2.8,2.5
2526.858,63.0,356.0,905.0,467.0,1095.0,3936.0,4353.1,28.6,5.4,4.4,3.2,3.1
2526.932,63.0,354.0,935.0,1158.0,602.0,10938.0,5115.3,20.3,4.6,3.8,3.5,3.4
2527.006,62.0,220.0,439.0,687.0,908.0,1155.0,6059.3,764.7,232.4,105.7,63.5,39.8
2527.079,61.0,347.0,532.0,718.0,904.0,1065.0,6929.7,434.8,200.7,108.0,68.9,51.5
2527.153,61.0,214.0,347.0,528.0,690.0,874.0,6594.4,744.5,428.0,200.6,106.8,71.8
2527.227,61.0,218.0,375.0,564.0,779.0,968.0,6243.4,802.1,340.8,150.2,84.9,58.2
2527.299,62.0,219.0,407.0,626.0,844.0,1062.0,6382.4,890.2,280.7,129.8,75.6,47.6
2527.369,62.0,220.0,467.0,689.0,937.0,1158.0,5996.5,823.2,215.5,99.9,54.4,37.7
2527.443,61.0,220.0,405.0,623.0,814.0,1031.0,6601.2,868.0,307.8,141.3,83.1,55.0
2527.517,61.0,214.0,348.0,532.0,718.0,904.0,6489.0,852.1,404.7,189.4,106.2,70.5
2527.588,62.0,376.0,594.0,784.0,1000.0,1190.0,6213.7,306.6,139.1,76.4,52.7,34.9
2527.659,62.0,220.0,439.0,686.0,907.0,1127.0,6033.3,797.6,220.6,103.3,54.1,36.7
2527.729,61.0,221.0,438.0,658.0,877.0,1124.0,6132.8,798.3,237.1,113.8,61.2,39.8
2527.800,61.0,220.0,408.0,627.0,845.0,1063.0,6086.8,822.2,249.4,119.5,69.9,43.6
2527.871,61.0,220.0,408.0,654.0,845.0,1064.0,5985.9,795.2,241.7,115.9,65.0,42.6
2527.942,61.0,217.0,376.0,592.0,781.0,970.0,6019.4,796.1,301.5,137.1,82.2,55.0
2528.013,61.0,214.0,349.0,532.0,719.0,905.0,6131.1,783.9,369.2,172.9,95.2,67.0
2528.084,61.0,346.0,530.0,691.0,875.0,1060.0,6252.6,401.5,185.8,101.0,69.9,47.1
2528.155,61.0,347.0,532.0,718.0,878.0,1064.0,6350.8,398.0,182.4,102.6,65.8,47.3
2528.226,61.0,349.0,534.0,721.0,907.0,1094.0,6404.7,377.8,170.8,95.1,59.8,43.6
2528.297,61.0,348.0,533.0,720.0,906.0,1092.0,6407.8,388.7,174.8,100.3,63.6,45.4
2528.368,62.0,373.0,561.0,749.0,936.0,1124.0,6411.0,357.1,165.2,96.5,57.3,43.6
2528.439,62.0,377.0,595.0,812.0,1002.0,1218.0,6400.6,297.3,138.2,77.9,51.6,39.5
2528.510,62.0,438.0,658.0,906.0,1125.0,1373.0,6334.4,239.3,108.5,62.1,39.7,27.4
2528.581,62.0,218.0,469.0,719.0,969.0,1218.0,6305.2,826.5,205.2,93.3,54.7,33.7
2528.652,62.0,218.0,470.0,720.0,999.0,1221.0,6309.8,810.0,198.3,87.1,49.7,32.4
2528.723,62.0,470.0,720.0,970.0,1220.0,1470.0,6318.5,201.8,92.7,54.8,33.0,22.6
2528.794,62.0,469.0,719.0,970.0,1219.0,1469.0,6314.2,205.6,90.8,53.5,34.4,24.0
2528.864,62.0,470.0,720.0,998.0,1220.0,1499.0,6289.6,200.3,89.8,52.9,31.0,24.9
2528.935,62.0,219.0,499.0,750.0,1001.0,1251.0,6262.2,762.2,185.6,84.4,46.4,31.7
2529.007,62.0,219.0,499.0,751.0,1031.0,1281.0,6246.5,732.5,180.6,81.1,46.2,29.3
2529.078,62.0,220.0,499.0,750.0,1030.0,1252.0,6238.3,711.9,184.6,86.0,46.6,30.9
2529.148,62.0,221.0,468.0,718.0,967.0,1189.0,6253.6,746.7,216.4,99.1,52.8,35.2
2529.219,61.0,220.0,436.0,655.0,873.0,1092.0,6265.6,808.3,254.2,120.9,67.4,43.5
2529.289,61.0,218.0,377.0,594.0,784.0,999.0,6249.0,831.0,300.5,140.8,80.1,55.1
2529.360,61.0,216.0,374.0,562.0,750.0,938.0,6231.2,815.9,341.8,159.9,93.3,62.8
2529.431,61.0,215.0,372.0,560.0,748.0,910.0,6210.9,806.1,347.5,160.1,90.4,60.9
2529.502,61.0,215.0,350.0,535.0,722.0,909.0,6212.3,799.4,353.9,163.3,92.5,64.9
2529.573,61.0,215.0,373.0,561.0,749.0,936.0,6195.2,807.8,343.9,159.2,91.5,63.7
2529.644,61.0,218.0,378.0,595.0,811.0,1000.0,6201.5,828.7,293.4,136.4,80.2,54.8
2529.714,61.0,219.0,406.0,624.0,815.0,1031.0,6235.3,835.3,282.7,130.1,75.7,49.3
2529.784,61.0,219.0,407.0,626.0,843.0,1033.0,6244.3,836.8,272.5,126.8,73.8,46.8
2529.854,61.0,219.0,406.0,625.0,841.0,1032.0,6253.2,843.9,278.0,128.7,72.8,49.0
2529.925,61.0,219.0,406.0,624.0,814.0,1030.0,6248.1,849.4,285.8,128.9,78.7,48.5
2529.995,61.0,218.0,405.0,623.0,813.0,1029.0,6260.9,855.1,287.7,129.8,77.7,49.3
2530.063,61.0,218.0,405.0,623.0,813.0,1029.0,6247.5,854.2,288.6,129.4,77.0,50.8
2530.133,61.0,218.0,404.0,595.0,811.0,1001.0,6235.3,852.6,290.5,133.2,79.0,51.7
2530.203,61.0,218.0,378.0,595.0,811.0,1000.0,6219.1,844.3,295.2,135.8,77.8,52.0
2530.273,61.0,219.0,406.0,624.0,815.0,1031.0,6194.7,834.8,279.9,127.3,76.2,46.9
2530.343,61.0,220.0,408.0,654.0,846.0,1064.0,6217.1,817.1,255.0,119.0,69.5,43.6
2530.413,61.0,220.0,408.0,654.0,846.0,1064.0,6217.3,812.1,252.9,118.2,67.0,44.2
2530.483,62.0,222.0,439.0,686.0,906.0,1127.0,6197.5,768.6,230.4,109.0,57.6,37.7
2530.553,62.0,248.0,499.0,750.0,1002.0,1280.0,6206.6,693.2,185.0,85.9,47.4,30.1
2530.623,62.0,248.0,501.0,781.0,1033.0,1313.0,6248.8,687.9,174.9,81.2,43.5,27.8
2530.693,62.0,248.0,501.0,781.0,1061.0,1313.0,6281.5,691.5,174.5,80.1,44.3,28.0
2530.763,62.0,248.0,500.0,780.0,1032.0,1312.0,6316.6,694.7,181.4,82.5,48.0,30.1
2530.833,62.0,222.0,470.0,720.0,970.0,1220.0,6363.4,707.0,207.0,95.7,51.6,35.0
2530.904,62.0,221.0,437.0,657.0,876.0,1096.0,6419.9,792.7,252.1,119.0,66.6,42.7
2530.975,61.0,218.0,377.0,593.0,783.0,998.0,6448.4,843.2,318.9,144.4,85.8,54.9
2531.046,61.0,214.0,349.0,533.0,720.0,907.0,6429.6,810.3,378.0,174.5,98.5,67.4
2531.116,61.0,345.0,504.0,688.0,872.0,1032.0,6386.5,423.0,185.9,106.6,68.7,49.9
2531.186,61.0,343.0,501.0,684.0,843.0,1003.0,6338.1,430.1,196.9,107.8,76.7,49.7
2531.256,61.0,345.0,528.0,688.0,872.0,1032.0,6294.9,423.0,183.5,109.3,67.8,48.4
2531.327,61.0,348.0,533.0,719.0,905.0,1091.0,6265.3,384.1,172.9,99.3,62.7,42.9
2531.398,62.0,376.0,593.0,783.0,998.0,1189.0,6163.9,305.0,139.5,80.9,50.6,36.6
2531.471,62.0,248.0,499.0,751.0,1031.0,1282.0,6094.4,701.9,181.3,80.3,46.4,28.0
2531.542,62.0,249.0,499.0,751.0,1030.0,1282.0,6298.3,714.8,189.6,83.7,48.1,32.1
2531.616,61.0,219.0,377.0,593.0,782.0,971.0,6418.1,841.2,325.7,148.7,86.0,57.2
2531.689,61.0,217.0,373.0,560.0,749.0,936.0,5970.9,808.2,346.6,160.9,94.0,62.1
2531.761,60.0,346.0,504.0,688.0,848.0,1031.0,5988.9,376.7,179.7,103.3,65.0,48.3
2531.830,60.0,341.0,497.0,654.0,813.0,970.0,6230.7,415.0,209.5,112.9,79.7,56.8
2531.904,61.0,344.0,502.0,687.0,846.0,1030.0,5715.9,399.9,173.2,102.1,66.3,45.0
2531.978,61.0,344.0,501.0,686.0,845.0,1029.0,5279.8,366.6,167.0,96.3,59.1,44.5
2532.050,62.0,355.0,905.0,527.0,626.0,1343.0,3006.7,27.0,3.8,3.7,2.6,2.5
2532.120,63.0,250.0,468.0,359.0,902.0,687.0,2181.8,10.6,9.1,5.0,3.9,3.5
2532.190,63.0,121.0,356.0,906.0,469.0,593.0,1560.9,1429.5,24.6,5.8,4.8,4.4
2532.260,63.0,358.0,436.0,526.0,876.0,2752.0,2784.1,8.6,6.3,5.7,4.1,2.7
2532.330,63.0,355.0,876.0,463.0,750.0,15344.0,2799.4,41.1,5.6,4.1,3.2,2.6
2532.400,64.0,355.0,471.0,9530.0,10376.0,15499.0,3276.9,24.4,9.7,2.9,2.7,2.5
2532.470,63.0,355.0,470.0,844.0,13595.0,719.0,2836.8,22.1,8.7,3.5,3.1,2.9
2532.540,63.0,348.0,873.0,411.0,471.0,1438.0,3204.1,6.8,6.1,4.2,4.1,3.4
2532.610,63.0,357.0,874.0,527.0,11281.0,15532.0,4412.8,16.2,3.8,3.5,2.9,2.8
2532.682,64.0,357.0,875.0,469.0,688.0,8250.0,2438.1,19.0,6.3,5.7,3.5,2.7
2532.754,63.0,353.0,563.0,499.0,906.0,689.0,5249.4,25.8,6.2,6.0,5.0,3.9
2532.827,61.0,347.0,531.0,718.0,878.0,1064.0,6262.1,408.6,178.3,102.1,68.9,47.3
2532.901,62.0,222.0,469.0,719.0,969.0,1218.0,5876.9,700.9,194.1,90.6,48.0,30.9
2532.974,62.0,249.0,531.0,813.0,1093.0,1375.0,5843.1,657.3,151.6,69.1,38.0,25.3
2533.047,62.0,219.0,500.0,780.0,1032.0,1312.0,6153.8,782.0,171.7,73.3,42.8,28.6
2533.120,62.0,467.0,689.0,937.0,1158.0,1408.0,6554.8,231.9,104.0,62.9,38.0,28.3
2533.194,62.0,375.0,592.0,781.0,971.0,1185.0,7518.5,395.8,169.3,101.4,63.5,42.7
2533.267,61.0,347.0,531.0,717.0,877.0,1063.0,6243.0,397.2,178.0,100.4,63.9,44.8
2533.338,61.0,222.0,437.0,657.0,875.0,1095.0,5569.1,700.4,218.7,104.4,60.4,39.4
2533.408,61.0,223.0,438.0,658.0,905.0,1125.0,5899.7,753.1,226.4,105.1,55.9,39.0
2533.481,61.0,218.0,374.0,562.0,751.0,939.0,6139.6,778.5,343.5,161.3,90.0,57.8
2533.550,61.0,213.0,344.0,502.0,685.0,844.0,6433.0,688.7,453.2,213.6,110.7,79.3
2533.620,61.0,344.0,502.0,686.0,845.0,1028.0,6606.7,479.5,207.6,119.9,81.4,53.6
2533.691,62.0,374.0,564.0,780.0,969.0,1157.0,6669.4,377.8,163.0,92.7,57.5,42.0
2533.762,63.0,438.0,687.0,907.0,1156.0,1404.0,6734.4,251.0,106.1,61.8,39.4,27.3
2533.832,63.0,532.0,844.0,1126.0,1438.0,1719.0,6504.3,151.7,59.4,36.3,23.3,16.5
2533.902,63.0,249.0,563.0,907.0,1219.0,1531.0,6338.1,649.3,120.9,53.1,31.0,19.5
2533.973,62.0,250.0,625.0,969.0,1313.0,1625.0,6154.6,572.6,98.5,41.0,24.1,15.9
2534.044,62.0,251.0,625.0,999.0,1313.0,1625.0,6086.7,565.6,95.9,40.7,24.4,16.6
2534.114,62.0,251.0,594.0,938.0,1251.0,1593.0,6087.1,602.0,108.9,44.9,26.8,19.2
2534.185,62.0,250.0,563.0,875.0,1188.0,1501.0,6110.4,646.9,125.9,54.0,29.8,19.8
2534.255,62.0,250.0,532.0,843.0,1125.0,1406.0,6111.6,689.2,145.6,68.3,35.3,23.5
2534.325,62.0,249.0,531.0,813.0,1093.0,1345.0,6092.5,715.9,157.5,73.1,40.7,25.5
2534.395,62.0,248.0,500.0,781.0,1032.0,1312.0,6172.2,752.8,179.4,78.1,42.5,28.2
2534.465,62.0,468.0,717.0,939.0,1188.0,1437.0,6281.0,224.4,94.8,55.2,35.4,26.3
2534.535,62.0,439.0,688.0,936.0,1156.0,1405.0,6290.6,235.7,101.6,58.9,37.4,28.2
2534.605,62.0,218.0,439.0,688.0,936.0,1157.0,6278.5,847.0,233.0,101.6,62.2,36.6
2534.676,62.0,248.0,470.0,749.0,999.0,1250.0,6205.2,784.6,203.0,88.0,52.0,31.1
2534.746,62.0,248.0,499.0,750.0,1001.0,1280.0,6189.1,776.4,193.7,84.5,47.3,31.4
2534.816,62.0,249.0,501.0,781.0,1061.0,1314.0,6153.0,754.2,176.0,77.1,41.9,27.6
2534.886,62.0,249.0,500.0,781.0,1032.0,1313.0,6199.7,764.3,182.2,78.5,43.0,27.8
2534.956,62.0,249.0,501.0,781.0,1061.0,1313.0,6185.6,760.7,178.5,77.2,42.8,29.5
2535.026,62.0,249.0,501.0,782.0,1062.0,1314.0,6172.1,753.5,174.9,77.8,42.9,28.6
2535.096,62.0,249.0,501.0,781.0,1061.0,1313.0,6148.4,754.6,174.8,80.6,43.3,28.4
2535.166,62.0,249.0,500.0,781.0,1032.0,1311.0,6131.8,756.3,179.3,81.9,46.7,29.5
2535.236,62.0,249.0,500.0,781.0,1032.0,1312.0,6125.9,755.4,178.3,80.3,45.5,30.7
2535.306,62.0,249.0,501.0,782.0,1062.0,1342.0,6151.9,753.6,172.0,77.9,43.0,30.6
2535.376,62.0,249.0,500.0,781.0,1032.0,1312.0,6214.4,774.6,183.5,78.9,41.5,29.9
2535.446,62.0,248.0,499.0,751.0,1001.0,1281.0,6212.4,784.3,192.8,82.0,46.5,29.0
2535.517,62.0,248.0,500.0,780.0,1031.0,1311.0,6156.7,770.7,184.8,79.7,43.7,27.7
2535.587,62.0,249.0,500.0,781.0,1032.0,1312.0,6146.1,764.3,182.2,78.0,43.1,30.4
2535.658,62.0,248.0,499.0,750.0,1001.0,1281.0,6172.7,772.3,191.1,82.0,45.2,29.8
2535.728,62.0,248.0,470.0,749.0,1000.0,1251.0,6165.2,778.4,194.8,85.3,49.1,31.7
2535.798,62.0,219.0,469.0,719.0,969.0,1219.0,6172.6,784.7,209.3,91.4,52.6,32.1
2535.869,62.0,219.0,469.0,718.0,968.0,1218.0,6181.9,801.5,213.6,91.1,54.0,33.4
2535.939,62.0,218.0,439.0,688.0,936.0,1157.0,6251.3,845.4,229.8,99.5,57.7,36.9
