Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
3131.302,-12.2,-24.4,0.0,0.0,0.0,0.0,9.9,8.3,0.0,0.0,0.0,0.0
3131.584,12.2,24.4,0.0,0.0,0.0,0.0,17.9,7.1,0.0,0.0,0.0,0.0
3131.657,12.2,-36.6,-48.8,-24.4,-61.0,0.0,19.2,17.5,15.7,12.0,7.8,0.0
3131.733,-12.2,-24.4,3110.0,0.0,0.0,0.0,6.7,5.8,5.3,0.0,0.0,0.0
3131.807,3110.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
3131.880,-61.0,-73.2,-48.8,-85.4,0.0,0.0,14.4,13.1,7.4,5.7,0.0,0.0
3131.955,-73.2,-61.0,-85.4,-48.8,0.0,0.0,17.0,15.1,9.3,6.5,0.0,0.0
3132.170,-48.8,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
3135.418,3110.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
3136.694,61.0,73.2,0.0,0.0,0.0,0.0,7.9,5.9,0.0,0.0,0.0,0.0
3136.837,85.4,73.2,97.6,0.0,0.0,0.0,11.3,10.4,6.6,0.0,0.0,0.0
3136.910,73.2,85.4,61.0,0.0,0.0,0.0,8.1,5.7,5.3,0.0,0.0,0.0
3137.054,36.6,24.4,0.0,0.0,0.0,0.0,6.3,5.8,0.0,0.0,0.0,0.0
3137.128,12.2,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
3137.556,-24.4,-36.6,-12.2,0.0,0.0,0.0,8.4,7.3,5.4,0.0,0.0,0.0
3137.630,-36.6,-24.4,-48.8,-12.2,0.0,0.0,8.3,6.8,6.1,5.1,0.0,0.0
3137.756,-24.4,-36.6,0.0,0.0,0.0,0.0,8.5,8.2,0.0,0.0,0.0,0.0
3137.775,-36.6,-48.8,0.0,0.0,0.0,0.0,6.1,5.7,0.0,0.0,0.0,0.0
3137.847,-61.0,-73.2,-48.8,-85.4,0.0,0.0,13.6,13.6,7.1,6.1,0.0,0.0
3137.920,-73.2,-85.4,-61.0,0.0,0.0,0.0,9.5,9.1,5.4,0.0,0.0,0.0
3137.993,-85.4,-73.2,0.0,0.0,0.0,0.0,5.8,5.6,0.0,0.0,0.0,0.0
3142.815,36.6,48.8,24.4,0.0,0.0,0.0,9.9,8.5,5.1,0.0,0.0,0.0
3142.889,12.2,36.6,24.4,48.8,0.0,0.0,8.3,7.5,6.6,5.4,0.0,0.0
3142.964,12.2,24.4,0.0,0.0,0.0,0.0,14.3,11.2,0.0,0.0,0.0,0.0
3143.038,-24.4,-12.2,-36.6,0.0,0.0,0.0,8.9,7.8,5.4,0.0,0.0,0.0
3143.322,-12.2,-24.4,-36.6,0.0,0.0,0.0,12.9,12.4,7.1,0.0,0.0,0.0
3143.395,12.2,-48.8,0.0,0.0,0.0,0.0,14.5,6.3,0.0,0.0,0.0,0.0
3143.468,-36.6,-48.8,-24.4,-61.0,0.0,0.0,8.8,8.2,7.1,5.6,0.0,0.0
3143.542,-48.8,-36.6,-61.0,0.0,0.0,0.0,9.2,6.9,6.7,0.0,0.0,0.0
3143.615,-73.2,-61.0,-85.4,0.0,0.0,0.0,12.4,10.4,6.6,0.0,0.0,0.0
3143.757,-73.2,-85.4,-61.0,-97.6,0.0,0.0,17.8,14.1,11.5,5.7,0.0,0.0
3143.830,-73.2,-85.4,-61.0,-36.6,0.0,0.0,12.9,9.9,6.1,5.5,0.0,0.0
3143.975,-36.6,-24.4,0.0,0.0,0.0,0.0,5.6,5.1,0.0,0.0,0.0,0.0
3148.207,61.0,48.8,0.0,0.0,0.0,0.0,9.4,9.3,0.0,0.0,0.0,0.0
3148.279,85.4,73.2,97.6,0.0,0.0,0.0,10.5,7.7,6.4,0.0,0.0,0.0
3148.352,85.4,97.6,73.2,109.8,0.0,0.0,21.7,19.6,11.9,8.3,0.0,0.0
3148.425,73.2,85.4,61.0,97.6,0.0,0.0,24.0,22.1,13.0,10.1,0.0,0.0
3148.498,48.8,36.6,61.0,0.0,0.0,0.0,9.4,8.6,5.3,0.0,0.0,0.0
3148.571,12.2,24.4,36.6,48.8,0.0,0.0,11.7,10.6,7.7,5.6,0.0,0.0
3148.644,12.2,24.4,36.6,0.0,0.0,0.0,12.2,10.7,5.7,0.0,0.0,0.0
3148.716,12.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
3149.137,-24.4,-36.6,-12.2,0.0,0.0,0.0,11.0,9.6,7.4,0.0,0.0,0.0
3149.210,-48.8,-61.0,-36.6,3110.0,3097.8,0.0,8.3,6.7,5.9,5.7,5.0,0.0
3149.284,-61.0,-48.8,3110.0,0.0,0.0,0.0,8.7,7.7,5.7,0.0,0.0,0.0
3149.357,-61.0,-73.2,-48.8,0.0,0.0,0.0,15.3,11.4,9.3,0.0,0.0,0.0
3149.430,-73.2,-61.0,-85.4,0.0,0.0,0.0,10.1,7.3,5.8,0.0,0.0,0.0
3149.502,-73.2,-85.4,-61.0,0.0,0.0,0.0,9.5,7.1,6.2,0.0,0.0,0.0
3149.574,-61.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
3149.645,-61.0,-48.8,-73.2,-36.6,0.0,0.0,19.0,14.2,12.7,6.4,0.0,0.0
3149.718,-48.8,-36.6,0.0,0.0,0.0,0.0,7.5,6.8,0.0,0.0,0.0,0.0
3153.179,3097.8,3110.0,0.0,0.0,0.0,0.0,5.4,5.3,0.0,0.0,0.0,0.0
3153.892,73.2,85.4,0.0,0.0,0.0,0.0,6.8,6.5,0.0,0.0,0.0,0.0
3153.966,85.4,73.2,0.0,0.0,0.0,0.0,6.9,6.2,0.0,0.0,0.0,0.0
3154.041,73.2,61.0,85.4,48.8,0.0,0.0,12.6,11.6,7.7,6.7,0.0,0.0
3154.187,36.6,24.4,0.0,0.0,0.0,0.0,9.1,6.6,0.0,0.0,0.0,0.0
3154.260,-12.2,-24.4,0.0,0.0,0.0,0.0,17.0,11.2,0.0,0.0,0.0,0.0
3154.333,12.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
3154.688,12.2,-24.4,-36.6,0.0,0.0,0.0,11.7,10.5,5.0,0.0,0.0,0.0
3154.761,12.2,24.4,-48.8,36.6,-61.0,0.0,37.7,26.1,10.3,9.0,6.8,0.0
3154.836,-61.0,-48.8,-73.2,0.0,0.0,0.0,8.2,6.5,5.5,0.0,0.0,0.0
3154.910,-48.8,-61.0,-36.6,0.0,0.0,0.0,12.3,8.3,7.9,0.0,0.0,0.0
3154.984,-73.2,-85.4,-61.0,0.0,0.0,0.0,7.8,6.1,6.0,0.0,0.0,0.0
3155.058,-73.2,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
3155.130,-85.4,-73.2,0.0,0.0,0.0,0.0,7.7,6.4,0.0,0.0,0.0,0.0
3155.204,-73.2,-85.4,-61.0,0.0,0.0,0.0,16.5,12.4,10.3,0.0,0.0,0.0
3155.279,-61.0,-48.8,0.0,0.0,0.0,0.0,6.4,5.0,0.0,0.0,0.0,0.0
3156.544,3097.8,3110.0,0.0,0.0,0.0,0.0,5.2,5.0,0.0,0.0,0.0,0.0
3156.636,3097.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3157.492,3110.0,3097.8,0.0,0.0,0.0,0.0,5.3,5.2,0.0,0.0,0.0,0.0
3157.994,3097.8,3110.0,0.0,0.0,0.0,0.0,5.2,5.1,0.0,0.0,0.0,0.0
3159.699,3110.0,3097.8,0.0,0.0,0.0,0.0,5.3,5.2,0.0,0.0,0.0,0.0
3159.843,73.2,61.0,48.8,0.0,0.0,0.0,8.2,7.5,5.3,0.0,0.0,0.0
3159.917,97.6,85.4,109.8,0.0,0.0,0.0,13.1,10.5,6.9,0.0,0.0,0.0
3159.992,85.4,97.6,73.2,0.0,0.0,0.0,10.7,9.2,6.1,0.0,0.0,0.0
3160.065,73.2,85.4,61.0,97.6,0.0,0.0,15.5,12.4,10.6,6.0,0.0,0.0
3160.140,36.6,24.4,0.0,0.0,0.0,0.0,6.1,5.9,0.0,0.0,0.0,0.0
3160.214,24.4,12.2,36.6,48.8,0.0,0.0,10.1,10.0,9.2,5.2,0.0,0.0
3160.288,12.2,24.4,36.6,0.0,0.0,0.0,19.8,14.9,6.5,0.0,0.0,0.0
3160.853,-24.4,-36.6,-12.2,-48.8,0.0,0.0,17.1,14.7,10.0,6.5,0.0,0.0
3161.070,-48.8,-61.0,-36.6,-24.4,-73.2,0.0,21.2,15.4,15.0,5.8,5.4,0.0
3161.145,-73.2,-61.0,-85.4,-48.8,0.0,0.0,38.6,35.2,19.5,15.5,0.0,0.0
3161.219,-73.2,-61.0,-85.4,-97.6,-48.8,3110.0,39.9,26.7,26.5,7.4,6.5,5.4
3161.294,-61.0,-73.2,-48.8,-85.4,0.0,0.0,32.6,32.0,13.3,13.3,0.0,0.0
3161.368,-48.8,-61.0,-36.6,0.0,0.0,0.0,18.6,14.9,10.9,0.0,0.0,0.0
3161.442,-48.8,-36.6,0.0,0.0,0.0,0.0,5.9,5.2,0.0,0.0,0.0,0.0
3161.658,3110.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3161.802,3110.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
3162.585,3110.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3163.368,3110.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3164.083,3110.0,3097.8,0.0,0.0,0.0,0.0,5.5,5.4,0.0,0.0,0.0,0.0
3164.299,3110.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3165.939,61.0,48.8,0.0,0.0,0.0,0.0,5.7,5.5,0.0,0.0,0.0,0.0
3166.013,85.4,73.2,97.6,61.0,0.0,0.0,14.3,13.2,6.7,5.0,0.0,0.0
3166.088,85.4,97.6,73.2,24.4,0.0,0.0,15.9,10.8,10.3,5.5,0.0,0.0
3166.162,73.2,61.0,3110.0,0.0,0.0,0.0,7.1,5.6,5.3,0.0,0.0,0.0
3166.235,73.2,61.0,0.0,0.0,0.0,0.0,6.2,6.1,0.0,0.0,0.0,0.0
3166.309,36.6,48.8,12.2,24.4,0.0,0.0,7.7,7.3,5.5,5.4,0.0,0.0
3166.383,12.2,24.4,36.6,0.0,0.0,0.0,18.3,15.9,5.8,0.0,0.0,0.0
3166.457,-12.2,-24.4,0.0,0.0,0.0,0.0,18.9,13.2,0.0,0.0,0.0,0.0
3166.530,-12.2,-24.4,0.0,0.0,0.0,0.0,11.1,8.0,0.0,0.0,0.0,0.0
3166.813,12.2,24.4,0.0,0.0,0.0,0.0,21.9,13.3,0.0,0.0,0.0,0.0
3166.886,12.2,24.4,-48.8,-61.0,36.6,0.0,34.9,20.6,9.5,8.7,7.1,0.0
3166.961,-24.4,-36.6,-12.2,0.0,0.0,0.0,9.3,8.0,6.7,0.0,0.0,0.0
3167.036,-61.0,-48.8,-73.2,-36.6,0.0,0.0,14.7,14.6,6.6,6.6,0.0,0.0
3167.110,-61.0,-73.2,-48.8,0.0,0.0,0.0,15.3,13.1,8.2,0.0,0.0,0.0
3167.183,-73.2,-85.4,0.0,0.0,0.0,0.0,7.1,5.4,0.0,0.0,0.0,0.0
3167.327,-61.0,-73.2,0.0,0.0,0.0,0.0,10.2,9.5,0.0,0.0,0.0,0.0
3171.700,48.8,61.0,36.6,0.0,0.0,0.0,11.8,10.9,5.6,0.0,0.0,0.0
3171.773,85.4,73.2,97.6,61.0,0.0,0.0,23.7,19.6,12.4,6.2,0.0,0.0
3171.848,85.4,97.6,0.0,0.0,0.0,0.0,10.1,9.3,0.0,0.0,0.0,0.0
3171.922,85.4,73.2,0.0,0.0,0.0,0.0,10.1,8.2,0.0,0.0,0.0,0.0
3171.997,48.8,73.2,61.0,0.0,0.0,0.0,7.9,5.2,5.1,0.0,0.0,0.0
3172.072,12.2,24.4,48.8,0.0,0.0,0.0,22.8,13.6,5.6,0.0,0.0,0.0
3172.146,24.4,12.2,36.6,0.0,0.0,0.0,10.6,7.8,5.7,0.0,0.0,0.0
3172.573,-24.4,-12.2,-36.6,0.0,0.0,0.0,12.7,10.5,8.4,0.0,0.0,0.0
3172.647,-48.8,-12.2,-61.0,0.0,0.0,0.0,6.8,6.5,5.5,0.0,0.0,0.0
3172.721,3110.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
3172.794,-61.0,-48.8,-73.2,0.0,0.0,0.0,11.7,9.8,8.6,0.0,0.0,0.0
3172.868,-73.2,-61.0,-85.4,0.0,0.0,0.0,11.8,9.2,6.8,0.0,0.0,0.0
3172.943,-73.2,-85.4,-61.0,-97.6,0.0,0.0,14.8,13.4,6.6,5.0,0.0,0.0
3173.018,-73.2,-85.4,0.0,0.0,0.0,0.0,9.4,9.3,0.0,0.0,0.0,0.0
3177.254,73.2,85.4,0.0,0.0,0.0,0.0,6.8,6.0,0.0,0.0,0.0,0.0
3177.398,12.2,24.4,0.0,0.0,0.0,0.0,5.6,5.1,0.0,0.0,0.0,0.0
3177.471,12.2,24.4,0.0,0.0,0.0,0.0,14.0,8.2,0.0,0.0,0.0,0.0
3177.544,-12.2,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0
3177.828,12.2,24.4,0.0,0.0,0.0,0.0,13.8,8.8,0.0,0.0,0.0,0.0
3177.901,12.2,24.4,0.0,0.0,0.0,0.0,21.0,8.8,0.0,0.0,0.0,0.0
3177.974,-36.6,-48.8,-61.0,0.0,0.0,0.0,6.5,6.0,5.2,0.0,0.0,0.0
3178.048,-48.8,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
3178.120,-61.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
3178.192,-73.2,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
3178.265,-48.8,-61.0,0.0,0.0,0.0,0.0,6.6,5.9,0.0,0.0,0.0,0.0
3178.338,-73.2,-61.0,-85.4,-48.8,0.0,0.0,9.5,9.0,5.8,5.6,0.0,0.0
3182.674,24.4,36.6,0.0,0.0,0.0,0.0,5.8,5.5,0.0,0.0,0.0,0.0
3182.818,85.4,97.6,73.2,0.0,0.0,0.0,8.9,7.4,5.2,0.0,0.0,0.0
3182.892,85.4,97.6,73.2,109.8,0.0,0.0,23.9,19.6,13.8,7.3,0.0,0.0
3182.966,73.2,85.4,61.0,0.0,0.0,0.0,21.8,15.2,14.4,0.0,0.0,0.0
3183.038,61.0,48.8,24.4,36.6,0.0,0.0,7.6,6.5,6.1,5.9,0.0,0.0
3183.113,12.2,36.6,48.8,0.0,0.0,0.0,8.1,5.1,5.1,0.0,0.0,0.0
3183.186,12.2,24.4,0.0,0.0,0.0,0.0,9.5,8.5,0.0,0.0,0.0,0.0
3183.612,-24.4,-36.6,-12.2,0.0,0.0,0.0,16.8,12.1,11.3,0.0,0.0,0.0
3183.686,-36.6,-48.8,-24.4,0.0,0.0,0.0,9.4,7.7,5.4,0.0,0.0,0.0
3183.760,-61.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
3183.974,-73.2,-85.4,-61.0,0.0,0.0,0.0,12.6,9.9,7.5,0.0,0.0,0.0
3184.048,-73.2,-85.4,-61.0,0.0,0.0,0.0,10.5,7.9,6.6,0.0,0.0,0.0
3184.122,-73.2,-61.0,0.0,0.0,0.0,0.0,6.5,5.3,0.0,0.0,0.0,0.0
3188.089,85.4,73.2,0.0,0.0,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0
3188.163,85.4,73.2,97.6,61.0,0.0,0.0,14.7,12.6,7.8,5.5,0.0,0.0
3188.237,73.2,61.0,85.4,0.0,0.0,0.0,14.1,9.9,8.9,0.0,0.0,0.0
3188.311,61.0,48.8,73.2,36.6,0.0,0.0,9.3,8.3,7.6,6.0,0.0,0.0
3188.385,12.2,24.4,36.6,48.8,61.0,0.0,9.7,8.2,8.1,7.5,5.0,0.0
3188.461,-12.2,36.6,24.4,0.0,0.0,0.0,8.9,7.2,6.4,0.0,0.0,0.0
3188.535,-12.2,-24.4,0.0,0.0,0.0,0.0,11.1,7.3,0.0,0.0,0.0,0.0
3188.821,12.2,24.4,-36.6,0.0,0.0,0.0,19.4,10.7,6.0,0.0,0.0,0.0
3188.895,12.2,24.4,-48.8,-61.0,0.0,0.0,24.7,12.8,8.9,8.6,0.0,0.0
3188.970,-36.6,-24.4,0.0,0.0,0.0,0.0,8.6,8.2,0.0,0.0,0.0,0.0
3189.044,-61.0,-48.8,-73.2,0.0,0.0,0.0,13.5,10.9,8.4,0.0,0.0,0.0
3189.117,-73.2,-85.4,-61.0,0.0,0.0,0.0,14.8,12.4,7.8,0.0,0.0,0.0
3189.190,-85.4,-97.6,-73.2,0.0,0.0,0.0,10.5,6.7,6.0,0.0,0.0,0.0
3189.264,-73.2,-85.4,-61.0,0.0,0.0,0.0,12.1,8.4,6.7,0.0,0.0,0.0
3193.301,48.8,36.6,61.0,24.4,0.0,0.0,12.7,12.0,6.8,5.1,0.0,0.0
3193.375,85.4,73.2,0.0,0.0,0.0,0.0,7.6,6.6,0.0,0.0,0.0,0.0
3193.449,97.6,85.4,109.8,0.0,0.0,0.0,9.8,8.4,5.5,0.0,0.0,0.0
3193.524,85.4,73.2,0.0,0.0,0.0,0.0,8.9,7.2,0.0,0.0,0.0,0.0
3193.668,24.4,12.2,36.6,48.8,0.0,0.0,8.4,6.8,6.6,5.2,0.0,0.0
3193.743,12.2,24.4,0.0,0.0,0.0,0.0,9.1,6.5,0.0,0.0,0.0,0.0
3194.170,-24.4,-12.2,-36.6,0.0,0.0,0.0,12.7,11.6,6.7,0.0,0.0,0.0
3194.315,-48.8,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
3194.387,-61.0,-73.2,0.0,0.0,0.0,0.0,6.4,5.8,0.0,0.0,0.0,0.0
3194.602,-73.2,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0
3194.675,-61.0,-73.2,-48.8,0.0,0.0,0.0,8.5,7.4,5.3,0.0,0.0,0.0
3198.761,61.0,48.8,0.0,0.0,0.0,0.0,8.4,7.6,0.0,0.0,0.0,0.0
3198.905,61.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
3198.976,61.0,48.8,73.2,36.6,0.0,0.0,12.4,11.1,6.3,5.6,0.0,0.0
3199.049,48.8,36.6,61.0,0.0,0.0,0.0,9.4,7.9,5.4,0.0,0.0,0.0
3199.122,24.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3199.193,12.2,24.4,0.0,0.0,0.0,0.0,6.9,5.8,0.0,0.0,0.0,0.0
3199.266,12.2,24.4,0.0,0.0,0.0,0.0,12.2,7.5,0.0,0.0,0.0,0.0
3199.339,-12.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
3199.620,12.2,-24.4,-36.6,-48.8,0.0,0.0,17.5,13.4,13.4,6.4,0.0,0.0
3199.693,12.2,-36.6,-24.4,-48.8,0.0,0.0,17.6,7.9,7.7,7.0,0.0,0.0
3199.767,-36.6,-24.4,-48.8,0.0,0.0,0.0,9.2,7.6,6.1,0.0,0.0,0.0
3199.839,-61.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
3199.909,-73.2,-61.0,0.0,0.0,0.0,0.0,6.6,5.5,0.0,0.0,0.0,0.0
3199.981,-73.2,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
3200.054,-73.2,-85.4,-61.0,0.0,0.0,0.0,9.8,7.5,6.4,0.0,0.0,0.0
3200.128,3110.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
3204.688,36.6,48.8,0.0,0.0,0.0,0.0,7.7,6.4,0.0,0.0,0.0,0.0
3204.761,73.2,61.0,85.4,0.0,0.0,0.0,9.8,8.2,6.0,0.0,0.0,0.0
3204.834,73.2,85.4,0.0,0.0,0.0,0.0,6.0,5.4,0.0,0.0,0.0,0.0
3204.978,73.2,85.4,0.0,0.0,0.0,0.0,6.2,5.4,0.0,0.0,0.0,0.0
3205.050,48.8,61.0,0.0,0.0,0.0,0.0,6.7,6.4,0.0,0.0,0.0,0.0
3205.124,12.2,24.4,36.6,0.0,0.0,0.0,9.7,9.7,5.9,0.0,0.0,0.0
3205.198,12.2,24.4,0.0,0.0,0.0,0.0,8.8,5.5,0.0,0.0,0.0,0.0
3205.272,-12.2,-24.4,-36.6,0.0,0.0,0.0,13.9,12.1,6.0,0.0,0.0,0.0
3205.844,-12.2,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
3205.987,-48.8,-36.6,-61.0,0.0,0.0,0.0,11.4,8.8,7.0,0.0,0.0,0.0
3206.061,-24.4,-12.2,0.0,0.0,0.0,0.0,7.1,6.2,0.0,0.0,0.0,0.0
3206.134,-48.8,-36.6,0.0,0.0,0.0,0.0,9.9,8.8,0.0,0.0,0.0,0.0
3206.208,-61.0,-73.2,-48.8,-85.4,0.0,0.0,17.1,14.2,9.4,5.4,0.0,0.0
3206.282,-73.2,-85.4,-61.0,-97.6,0.0,0.0,19.2,14.5,11.3,5.3,0.0,0.0
3206.356,-73.2,-85.4,-61.0,0.0,0.0,0.0,18.1,12.2,11.8,0.0,0.0,0.0
3206.430,-61.0,-73.2,-48.8,0.0,0.0,0.0,11.6,9.8,6.8,0.0,0.0,0.0
3206.504,-48.8,-36.6,0.0,0.0,0.0,0.0,7.3,5.4,0.0,0.0,0.0,0.0
3210.668,61.0,48.8,0.0,0.0,0.0,0.0,6.5,5.1,0.0,0.0,0.0,0.0
3210.810,85.4,73.2,97.6,0.0,0.0,0.0,9.9,8.3,6.2,0.0,0.0,0.0
3210.955,61.0,48.8,36.6,73.2,0.0,0.0,10.7,8.6,6.2,6.0,0.0,0.0
3211.030,12.2,24.4,36.6,0.0,0.0,0.0,13.6,13.0,9.1,0.0,0.0,0.0
3211.173,-12.2,-24.4,0.0,0.0,0.0,0.0,15.8,10.8,0.0,0.0,0.0,0.0
3211.245,-12.2,-24.4,0.0,0.0,0.0,0.0,7.3,6.0,0.0,0.0,0.0,0.0
3211.457,12.2,24.4,-36.6,0.0,0.0,0.0,26.4,11.6,6.9,0.0,0.0,0.0
3211.530,12.2,-36.6,-24.4,-48.8,0.0,0.0,16.8,10.5,9.2,7.2,0.0,0.0
3211.885,-73.2,-85.4,-61.0,0.0,0.0,0.0,10.3,7.6,7.0,0.0,0.0,0.0
3211.958,-61.0,-73.2,0.0,0.0,0.0,0.0,7.9,7.2,0.0,0.0,0.0,0.0
3212.030,-48.8,-36.6,0.0,0.0,0.0,0.0,5.7,5.4,0.0,0.0,0.0,0.0
3216.631,73.2,85.4,61.0,97.6,0.0,0.0,12.6,12.2,6.1,5.8,0.0,0.0
3216.706,85.4,97.6,73.2,109.8,0.0,0.0,18.1,16.2,9.5,6.1,0.0,0.0
3216.780,85.4,73.2,97.6,61.0,0.0,0.0,27.3,21.1,17.1,7.9,0.0,0.0
3216.855,61.0,48.8,73.2,0.0,0.0,0.0,16.1,11.9,9.5,0.0,0.0,0.0
3216.930,12.2,24.4,0.0,0.0,0.0,0.0,8.2,6.0,0.0,0.0,0.0,0.0
3217.075,12.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
3217.430,-24.4,-12.2,-36.6,0.0,0.0,0.0,10.8,6.8,6.7,0.0,0.0,0.0
3217.504,-36.6,-48.8,-24.4,-12.2,0.0,0.0,7.6,7.2,5.4,5.1,0.0,0.0
3217.578,-61.0,-48.8,0.0,0.0,0.0,0.0,7.8,6.9,0.0,0.0,0.0,0.0
3217.721,-61.0,-73.2,0.0,0.0,0.0,0.0,7.2,6.3,0.0,0.0,0.0,0.0
3222.973,85.4,97.6,73.2,0.0,0.0,0.0,14.3,12.1,7.6,0.0,0.0,0.0
3223.047,85.4,73.2,97.6,61.0,0.0,0.0,23.6,20.4,12.3,7.5,0.0,0.0
3223.263,-12.2,24.4,36.6,0.0,0.0,0.0,13.0,11.4,9.0,0.0,0.0,0.0
3223.337,-12.2,-24.4,-36.6,0.0,0.0,0.0,29.4,20.9,6.7,0.0,0.0,0.0
3223.411,-12.2,-24.4,-36.6,0.0,0.0,0.0,27.5,22.9,8.8,0.0,0.0,0.0
3223.624,12.2,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0
3223.695,12.2,24.4,-48.8,-36.6,-61.0,0.0,23.3,12.8,9.4,6.9,5.4,0.0
3223.769,-24.4,-36.6,-12.2,-48.8,-61.0,0.0,10.0,8.6,7.8,6.8,5.4,0.0
3223.914,-73.2,-61.0,-85.4,0.0,0.0,0.0,9.5,8.1,5.1,0.0,0.0,0.0
3223.987,-73.2,-85.4,-61.0,0.0,0.0,0.0,14.3,11.5,8.5,0.0,0.0,0.0
3224.061,-73.2,-85.4,0.0,0.0,0.0,0.0,7.6,6.5,0.0,0.0,0.0,0.0
3224.204,-48.8,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
3228.948,61.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0
3229.093,48.8,36.6,61.0,0.0,0.0,0.0,7.9,5.9,5.2,0.0,0.0,0.0
3229.167,36.6,48.8,24.4,0.0,0.0,0.0,9.1,6.2,5.2,0.0,0.0,0.0
3229.241,12.2,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0
3230.094,-36.6,-48.8,-24.4,-61.0,0.0,0.0,13.4,11.6,8.6,5.5,0.0,0.0
3230.169,-24.4,-12.2,-61.0,-36.6,-48.8,0.0,13.2,10.3,6.9,6.2,5.8,0.0
3230.315,-61.0,-48.8,0.0,0.0,0.0,0.0,6.5,5.6,0.0,0.0,0.0,0.0
3230.388,-61.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0
3230.460,-61.0,-73.2,-48.8,0.0,0.0,0.0,8.1,5.9,5.2,0.0,0.0,0.0
3230.534,-61.0,-48.8,-73.2,0.0,0.0,0.0,8.5,6.5,5.9,0.0,0.0,0.0
3230.607,-48.8,-36.6,0.0,0.0,0.0,0.0,6.3,5.9,0.0,0.0,0.0,0.0
3235.914,24.4,36.6,12.2,0.0,0.0,0.0,11.1,9.2,6.1,0.0,0.0,0.0
3235.989,12.2,24.4,36.6,0.0,0.0,0.0,21.5,13.0,7.7,0.0,0.0,0.0
3236.062,12.2,24.4,36.6,0.0,0.0,0.0,14.6,12.0,5.2,0.0,0.0,0.0
3236.135,12.2,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0
3236.420,12.2,24.4,-36.6,0.0,0.0,0.0,17.2,9.4,7.6,0.0,0.0,0.0
3236.494,12.2,-24.4,0.0,0.0,0.0,0.0,8.8,5.8,0.0,0.0,0.0,0.0
3236.567,-12.2,-24.4,-36.6,3110.0,0.0,0.0,14.8,14.5,7.8,5.9,0.0,0.0
