Time,Range,Magnitude
26.242,59.0,1220.0
26.306,130.0,1649.0
26.37,130.0,1378.0
26.434,62.0,625.0
26.498,112.0,620.0
26.562,121.0,1686.0
26.626,123.0,2097.0
26.689,123.0,2351.0
26.752,123.0,2469.0
26.815,124.0,2823.0
26.878,126.0,3200.0
26.942,127.0,3204.0
27.016,127.0,3417.0
27.08,128.0,3999.0
27.143,128.0,4344.0
27.207,128.0,4611.0
27.271,92.0,5246.0
27.335,92.0,5206.0
27.398,92.0,4924.0
27.461,92.0,4882.0
27.524,93.0,5399.0
27.587,93.0,5576.0
27.65,93.0,5178.0
27.713,93.0,4810.0
27.777,93.0,4441.0
27.841,92.0,4011.0
27.905,128.0,3377.0
27.968,127.0,3018.0
28.04,126.0,2558.0
28.103,124.0,2516.0
28.166,124.0,3074.0
28.229,123.0,3065.0
28.293,122.0,2941.0
28.357,121.0,2618.0
28.421,120.0,2337.0
28.485,119.0,2003.0
28.549,122.0,1795.0
28.613,125.0,2371.0
28.677,127.0,3254.0
28.741,127.0,4181.0
28.805,128.0,5041.0
28.869,128.0,5670.0
28.933,128.0,6837.0
29.006,128.0,7829.0
29.07,128.0,8124.0
29.134,128.0,8327.0
29.198,128.0,8645.0
29.261,128.0,8992.0
29.324,128.0,9289.0
29.387,91.0,9640.0
29.451,91.0,10307.0
29.515,91.0,10259.0
29.579,126.0,7065.0
29.643,127.0,5121.0
29.707,128.0,10921.0
29.771,92.0,7782.0
29.835,128.0,4083.0
29.898,126.0,6352.0
29.961,126.0,5002.0
30.033,127.0,2960.0
30.097,126.0,2837.0
30.161,127.0,3913.0
30.225,93.0,3483.0
30.289,93.0,9008.0
30.353,92.0,6641.0
30.417,126.0,7764.0
30.48,92.0,9906.0
30.543,92.0,10264.0
30.606,124.0,3899.0
30.67,126.0,4225.0
30.733,128.0,2522.0
30.799,127.0,2386.0
30.864,93.0,5598.0
30.93,127.0,3607.0
31.005,129.0,2262.0
31.071,94.0,12227.0
31.137,94.0,6456.0
31.202,60.0,7670.0
31.268,95.0,11555.0
31.334,94.0,8505.0
31.399,61.0,4047.0
31.462,94.0,2169.0
31.526,61.0,1573.0
31.59,128.0,1439.0
31.654,60.0,3863.0
31.72,93.0,4843.0
31.783,92.0,5475.0
31.847,94.0,6431.0
31.911,128.0,4210.0
31.976,94.0,7890.0
32.051,95.0,4385.0
32.117,127.0,3522.0
32.18,131.0,1712.0
32.246,125.0,3394.0
32.312,92.0,3653.0
32.376,93.0,6337.0
32.44,124.0,3544.0
32.504,92.0,6094.0
32.568,128.0,3093.0
32.632,92.0,5428.0
32.696,158.0,630.0
32.76,91.0,7192.0
32.824,94.0,3988.0
32.888,126.0,4621.0
32.952,92.0,8563.0
33.025,93.0,4027.0
33.088,125.0,2018.0
33.151,93.0,5539.0
33.214,93.0,4237.0
33.277,93.0,3998.0
33.341,93.0,4932.0
33.405,93.0,4112.0
33.469,93.0,2355.0
33.533,127.0,2047.0
33.596,128.0,2977.0
33.66,92.0,3780.0
33.724,92.0,4765.0
33.788,93.0,5382.0
33.852,93.0,5477.0
33.916,93.0,5278.0
33.98,93.0,4735.0
34.053,93.0,4023.0
34.117,93.0,3730.0
34.181,92.0,4678.0
34.245,92.0,6351.0
34.309,91.0,6959.0
34.372,128.0,7454.0
34.435,127.0,7859.0
34.498,127.0,7626.0
34.561,127.0,6848.0
34.624,126.0,5940.0
34.688,125.0,4734.0
34.752,124.0,3402.0
34.815,122.0,2169.0
34.879,119.0,1548.0
34.943,123.0,1827.0
35.017,126.0,2125.0
35.081,126.0,1643.0
35.144,127.0,1767.0
35.208,59.0,1883.0
35.271,59.0,2086.0
35.334,59.0,2016.0
35.398,60.0,1727.0
35.462,60.0,1558.0
35.526,60.0,1328.0
35.59,61.0,937.0
35.653,124.0,713.0
35.716,118.0,940.0
35.779,121.0,1428.0
35.842,123.0,2457.0
35.905,124.0,2825.0
35.969,124.0,3059.0
36.041,125.0,3220.0
36.105,126.0,3702.0
36.169,127.0,4131.0
36.233,128.0,4437.0
36.297,128.0,4825.0
36.361,92.0,5267.0
36.425,92.0,5808.0
36.489,92.0,6113.0
36.553,92.0,6470.0
36.617,92.0,6636.0
36.681,92.0,6776.0
36.745,92.0,7021.0
36.809,92.0,7029.0
36.873,92.0,7138.0
36.936,92.0,7093.0
37.007,92.0,7109.0
37.07,92.0,7150.0
37.133,92.0,7389.0
37.197,92.0,7474.0
37.261,92.0,7535.0
37.325,92.0,7652.0
37.389,92.0,7579.0
37.453,92.0,7418.0
37.517,92.0,7469.0
37.581,92.0,7375.0
37.645,91.0,7290.0
37.708,91.0,7183.0
37.772,128.0,7070.0
37.835,128.0,7140.0
37.898,128.0,7252.0
37.961,128.0,7378.0
38.033,128.0,7268.0
38.096,128.0,7106.0
38.159,128.0,7053.0
38.222,128.0,6839.0
38.285,128.0,6358.0
38.348,128.0,6122.0
38.411,128.0,5803.0
38.475,128.0,5491.0
38.539,128.0,5365.0
38.603,128.0,5179.0
38.667,128.0,5187.0
38.731,128.0,5160.0
38.795,128.0,5216.0
38.858,128.0,5782.0
38.922,128.0,6167.0
38.986,127.0,6005.0
39.06,92.0,10654.0
39.124,128.0,8498.0
39.188,127.0,5399.0
39.252,148.0,613.0
39.316,471.0,458.0
39.38,128.0,6049.0
39.444,127.0,5392.0
39.507,125.0,3250.0
39.57,128.0,4662.0
39.633,126.0,4721.0
39.696,128.0,8387.0
39.76,92.0,6984.0
39.824,92.0,7763.0
39.888,127.0,7192.0
39.952,126.0,6662.0
40.025,127.0,5024.0
40.091,122.0,2860.0
40.155,127.0,8678.0
40.221,128.0,2046.0
40.287,125.0,3654.0
40.353,127.0,7121.0
40.417,93.0,14384.0
40.481,93.0,6141.0
40.544,59.0,4067.0
40.608,92.0,7526.0
40.672,95.0,8475.0
40.736,59.0,5348.0
40.8,94.0,7420.0
40.863,128.0,3474.0
40.927,128.0,7857.0
41.001,93.0,7264.0
41.066,128.0,5821.0
41.132,116.0,1163.0
41.196,129.0,4124.0
41.261,127.0,7098.0
41.323,128.0,8867.0
41.386,127.0,3168.0
41.449,124.0,2512.0
41.512,127.0,5242.0
41.575,124.0,4331.0
41.638,126.0,7945.0
41.701,125.0,6383.0
41.764,128.0,8062.0
41.827,128.0,8005.0
41.89,127.0,6923.0
41.953,125.0,7009.0
42.025,125.0,8090.0
42.088,127.0,8450.0
42.151,127.0,9326.0
42.214,92.0,8933.0
42.277,127.0,4535.0
42.341,127.0,3411.0
42.405,128.0,6779.0
42.469,92.0,8311.0
42.533,92.0,6654.0
42.597,128.0,3521.0
42.661,127.0,3943.0
42.725,127.0,6761.0
42.789,92.0,8053.0
42.853,92.0,7905.0
42.917,93.0,6710.0
42.981,93.0,4666.0
43.055,94.0,2623.0
43.119,93.0,2397.0
43.183,128.0,2526.0
43.247,126.0,2828.0
43.311,125.0,2986.0
43.374,125.0,2877.0
43.437,124.0,2998.0
43.5,123.0,3428.0
43.563,123.0,3470.0
43.627,123.0,3557.0
43.691,125.0,4011.0
43.755,126.0,4536.0
43.819,126.0,4512.0
43.883,126.0,3675.0
43.947,124.0,2809.0
44.02,123.0,2476.0
44.084,122.0,2360.0
44.148,122.0,2292.0
44.211,121.0,2181.0
44.275,121.0,2121.0
44.339,122.0,2200.0
44.403,124.0,2495.0
44.467,125.0,2950.0
44.531,126.0,3178.0
44.595,126.0,3287.0
44.658,127.0,3190.0
44.721,128.0,3296.0
44.784,128.0,3484.0
44.847,129.0,3400.0
44.911,129.0,3158.0
44.975,93.0,2768.0
45.046,93.0,2731.0
45.11,93.0,2737.0
45.174,93.0,2854.0
45.238,93.0,3293.0
45.302,93.0,3664.0
45.366,93.0,3803.0
45.43,93.0,3665.0
45.494,93.0,3557.0
45.558,93.0,3914.0
45.622,93.0,4324.0
45.686,93.0,4312.0
45.749,93.0,3981.0
45.812,93.0,3833.0
45.876,93.0,4081.0
45.939,93.0,4187.0
46.012,93.0,4294.0
46.075,93.0,4539.0
46.138,93.0,4793.0
46.202,93.0,4963.0
46.266,93.0,5152.0
46.33,93.0,5249.0
46.394,93.0,5245.0
46.458,93.0,5652.0
46.521,93.0,5816.0
46.585,93.0,5527.0
46.649,93.0,5293.0
46.712,93.0,5184.0
46.775,93.0,5188.0
46.838,93.0,5170.0
46.902,93.0,5077.0
46.965,93.0,5281.0
47.038,93.0,5537.0
47.102,93.0,5651.0
47.166,93.0,5524.0
47.229,93.0,5470.0
47.292,93.0,5454.0
47.355,93.0,5430.0
47.418,93.0,5585.0
47.481,93.0,5933.0
47.545,93.0,5796.0
47.609,93.0,5431.0
47.673,93.0,5377.0
47.737,93.0,5627.0
47.801,93.0,5684.0
47.865,93.0,5071.0
47.929,93.0,4296.0
48.003,92.0,3416.0
48.067,128.0,2500.0
48.131,129.0,2144.0
48.195,93.0,4586.0
48.258,93.0,5466.0
48.321,128.0,2883.0
48.384,126.0,4425.0
48.447,125.0,4581.0
48.51,127.0,5269.0
48.574,127.0,4109.0
48.636,93.0,5603.0
48.699,93.0,7122.0
48.763,94.0,4143.0
48.827,92.0,7404.0
48.893,92.0,10538.0
48.957,94.0,4330.0
49.03,92.0,4241.0
49.094,92.0,5083.0
49.158,92.0,7337.0
49.222,92.0,8393.0
49.286,93.0,5935.0
49.35,94.0,3827.0
49.414,92.0,3735.0
49.477,127.0,4552.0
49.541,126.0,3873.0
49.605,124.0,3115.0
49.669,127.0,4497.0
49.732,112.0,736.0
49.796,125.0,2344.0
49.859,91.0,7591.0
49.923,127.0,2484.0
49.988,93.0,10240.0
50.063,128.0,3567.0
50.128,93.0,2990.0
50.193,92.0,6904.0
50.259,95.0,8218.0
50.322,92.0,4643.0
50.385,128.0,3189.0
50.448,93.0,3227.0
50.511,94.0,8764.0
50.577,127.0,4098.0
50.642,124.0,1793.0
50.708,95.0,6490.0
50.774,93.0,8552.0
50.839,120.0,2299.0
50.905,124.0,767.0
50.968,93.0,4267.0
51.042,126.0,6903.0
51.106,128.0,7065.0
51.168,60.0,1541.0
51.232,93.0,9222.0
51.295,92.0,7579.0
51.359,92.0,9601.0
51.422,93.0,11492.0
51.486,128.0,7293.0
51.549,92.0,7222.0
51.613,93.0,7069.0
51.676,93.0,2626.0
51.74,128.0,4204.0
51.804,93.0,7986.0
51.868,94.0,4027.0
51.932,127.0,4502.0
52.004,93.0,10080.0
52.067,92.0,9242.0
52.131,92.0,6749.0
52.195,92.0,6610.0
52.258,128.0,4752.0
52.322,125.0,1376.0
52.385,93.0,2896.0
52.448,93.0,5428.0
52.511,93.0,6884.0
52.574,92.0,7528.0
52.637,128.0,6837.0
52.701,127.0,5095.0
52.765,124.0,2618.0
52.829,126.0,1600.0
52.892,93.0,2638.0
52.955,92.0,3774.0
53.027,92.0,4458.0
53.091,129.0,4762.0
53.155,128.0,4814.0
53.218,128.0,4748.0
53.282,127.0,4680.0
53.346,128.0,4574.0
53.41,128.0,4703.0
53.473,128.0,4844.0
53.536,127.0,5145.0
53.599,127.0,5306.0
53.662,127.0,5269.0
53.725,127.0,5012.0
53.788,126.0,4788.0
53.851,126.0,4665.0
53.915,125.0,4168.0
53.979,125.0,3478.0
54.053,124.0,2849.0
54.117,123.0,2373.0
54.181,122.0,2099.0
54.245,122.0,1867.0
54.309,120.0,1532.0
54.373,118.0,1137.0
54.437,112.0,804.0
54.501,119.0,1643.0
54.565,121.0,2097.0
54.629,122.0,2240.0
54.693,121.0,1919.0
54.757,120.0,1758.0
54.821,121.0,1937.0
54.885,120.0,1747.0
54.948,114.0,1130.0
55.02,470.0,654.0
55.083,470.0,663.0
55.146,58.0,1186.0
55.21,130.0,1533.0
55.273,129.0,1548.0
55.336,129.0,1709.0
55.4,128.0,1654.0
55.464,129.0,1193.0
55.528,60.0,765.0
55.592,470.0,664.0
55.656,470.0,666.0
55.72,59.0,919.0
55.784,59.0,918.0
55.848,129.0,1033.0
55.912,129.0,1533.0
55.975,129.0,2027.0
56.048,129.0,2371.0
56.112,129.0,2588.0
56.176,129.0,2655.0
56.239,129.0,2630.0
56.302,129.0,2555.0
56.365,129.0,2616.0
56.428,129.0,2595.0
56.492,131.0,1636.0
56.556,58.0,1422.0
56.62,58.0,1370.0
56.684,130.0,1699.0
56.748,129.0,1869.0
56.812,129.0,1924.0
56.876,128.0,2486.0
56.94,128.0,3132.0
57.014,128.0,3590.0
57.078,128.0,3838.0
57.142,128.0,3937.0
57.205,128.0,4058.0
57.269,128.0,4091.0
57.333,128.0,4161.0
57.397,129.0,4046.0
57.461,129.0,2973.0
57.524,129.0,2815.0
57.587,129.0,2698.0
57.65,129.0,2940.0
57.714,128.0,3064.0
57.778,128.0,3080.0
57.842,128.0,3453.0
57.906,128.0,3887.0
57.97,128.0,4142.0
58.043,128.0,4228.0
58.107,128.0,4232.0
58.171,128.0,4175.0
58.235,129.0,4223.0
58.299,128.0,4314.0
58.363,129.0,4111.0
58.427,129.0,3384.0
58.491,129.0,3242.0
58.555,128.0,3235.0
58.618,128.0,3478.0
58.681,128.0,3485.0
58.744,128.0,3544.0
58.807,128.0,3888.0
58.87,128.0,4069.0
58.933,128.0,4093.0
59.006,128.0,4071.0
59.07,128.0,4066.0
59.134,129.0,3860.0
59.198,129.0,3947.0
59.262,129.0,3818.0
59.326,129.0,3216.0
59.39,129.0,2533.0
59.454,129.0,2238.0
59.518,129.0,2214.0
59.582,129.0,2462.0
59.646,129.0,2435.0
59.71,129.0,2555.0
59.773,128.0,2926.0
59.837,129.0,3167.0
59.901,129.0,3305.0
59.965,129.0,3375.0
60.037,129.0,3433.0
60.1,129.0,3329.0
60.163,129.0,3623.0
60.226,129.0,3578.0
60.289,129.0,2902.0
60.353,130.0,2392.0
60.417,129.0,2206.0
60.481,129.0,2315.0
60.545,129.0,2631.0
60.609,129.0,2584.0
60.673,128.0,2728.0
60.737,128.0,3176.0
60.8,128.0,3476.0
60.864,128.0,3649.0
60.928,128.0,3713.0
61.001,128.0,3848.0
61.065,128.0,3889.0
61.129,128.0,4242.0
61.193,128.0,4704.0
