Time,Range,Magnitude
713.843,60.0,14368.0
713.908,60.0,15483.0
713.974,95.0,10517.0
714.049,95.0,14456.0
714.114,127.0,7955.0
714.178,93.0,10481.0
714.242,125.0,3103.0
714.306,126.0,7487.0
714.37,128.0,5734.0
714.435,92.0,5727.0
714.5,124.0,4496.0
714.565,127.0,7068.0
714.631,124.0,5132.0
714.697,125.0,4527.0
714.761,92.0,4235.0
714.825,92.0,4343.0
714.889,126.0,7455.0
714.953,128.0,5134.0
715.027,124.0,3777.0
715.09,128.0,7476.0
715.154,128.0,8620.0
715.218,126.0,8204.0
715.281,127.0,2922.0
715.345,127.0,2136.0
715.409,120.0,2680.0
715.473,60.0,1520.0
715.536,61.0,1625.0
715.599,62.0,1369.0
715.662,129.0,1716.0
715.726,128.0,2130.0
715.789,128.0,1994.0
715.853,128.0,2018.0
715.917,127.0,2255.0
715.981,127.0,2629.0
716.054,125.0,2453.0
716.118,125.0,2384.0
716.182,124.0,2324.0
716.246,124.0,1958.0
716.31,127.0,1783.0
716.374,129.0,2273.0
716.438,93.0,2925.0
716.501,93.0,3317.0
716.565,92.0,3502.0
716.629,92.0,3716.0
716.693,128.0,3535.0
716.756,128.0,3280.0
716.819,127.0,2756.0
716.882,126.0,2269.0
716.946,124.0,1795.0
717.02,120.0,1170.0
717.084,436.0,524.0
717.148,125.0,542.0
717.212,128.0,1269.0
717.275,128.0,2191.0
717.338,128.0,2940.0
717.401,128.0,3172.0
717.465,128.0,3192.0
717.528,127.0,2961.0
717.591,127.0,2883.0
717.654,126.0,3023.0
717.717,125.0,3106.0
717.781,125.0,3081.0
717.845,125.0,3158.0
717.909,125.0,3320.0
717.973,126.0,3084.0
718.045,127.0,3171.0
718.108,127.0,3199.0
718.171,128.0,3111.0
718.234,128.0,2961.0
718.298,129.0,2823.0
718.362,129.0,2062.0
718.426,59.0,930.0
718.49,437.0,552.0
718.554,113.0,929.0
718.618,123.0,1989.0
718.682,124.0,2346.0
718.745,126.0,2752.0
718.809,127.0,3245.0
718.873,127.0,3807.0
718.937,128.0,3990.0
719.011,128.0,4337.0
719.075,128.0,4490.0
719.139,128.0,4431.0
719.203,92.0,4247.0
719.267,92.0,4272.0
719.33,92.0,4209.0
719.393,92.0,4437.0
719.456,92.0,4662.0
719.52,92.0,4754.0
719.584,92.0,4872.0
719.648,92.0,4862.0
719.711,92.0,4977.0
719.774,128.0,4968.0
719.838,128.0,4849.0
719.902,127.0,4826.0
719.966,126.0,3466.0
720.038,115.0,1184.0
720.102,119.0,693.0
720.166,128.0,3540.0
720.23,92.0,5423.0
720.294,92.0,6169.0
720.358,92.0,9165.0
720.422,92.0,7861.0
720.486,128.0,4061.0
720.549,92.0,3906.0
720.613,122.0,1315.0
720.676,93.0,3769.0
720.741,91.0,5533.0
720.806,128.0,8847.0
720.871,92.0,5601.0
720.935,92.0,6139.0
721.008,128.0,5866.0
721.072,126.0,4291.0
721.136,91.0,7368.0
721.2,127.0,6972.0
721.266,92.0,10340.0
721.332,93.0,12369.0
721.398,116.0,1948.0
721.464,92.0,5062.0
721.53,94.0,7001.0
721.596,121.0,1623.0
721.659,128.0,2214.0
721.723,129.0,1844.0
721.786,121.0,1095.0
