Time,Range,Magnitude
1290.557,118.0,3089.0
1290.621,118.0,3072.0
1290.685,118.0,3106.0
1290.748,118.0,3081.0
1290.811,118.0,3073.0
1290.875,118.0,3094.0
1290.939,118.0,3076.0
1291.012,118.0,3068.0
1291.076,118.0,3074.0
1291.14,118.0,3087.0
1291.204,118.0,3082.0
1291.268,118.0,3072.0
1291.332,118.0,3090.0
1291.396,118.0,3080.0
1291.46,118.0,3072.0
1291.524,118.0,3092.0
1291.587,118.0,3071.0
1291.651,118.0,3073.0
1291.715,118.0,3100.0
1291.779,117.0,3066.0
1291.843,118.0,3076.0
1291.907,118.0,3096.0
1291.97,118.0,3073.0
1292.042,118.0,3081.0
1292.105,118.0,3089.0
1292.168,117.0,3068.0
1292.231,118.0,3088.0
1292.294,118.0,3080.0
1292.358,118.0,3071.0
1292.421,118.0,3085.0
1292.485,118.0,3072.0
1292.549,118.0,3069.0
1292.612,118.0,3069.0
1292.676,118.0,3088.0
1292.74,118.0,3098.0
1292.804,117.0,3050.0
1292.868,118.0,3093.0
1292.932,118.0,3078.0
1293.004,118.0,3088.0
1293.068,118.0,3105.0
1293.132,117.0,3051.0
1293.196,117.0,3043.0
1293.259,118.0,3167.0
1293.322,118.0,3083.0
1293.385,160.0,2968.0
1293.449,117.0,3002.0
1293.512,160.0,2941.0
1293.576,160.0,2981.0
1293.64,118.0,3154.0
1293.704,118.0,3094.0
1293.768,118.0,3102.0
1293.833,117.0,2957.0
1293.896,118.0,3153.0
1293.962,160.0,2986.0
1294.035,117.0,3056.0
1294.101,159.0,2871.0
1294.167,121.0,3729.0
1294.232,125.0,4916.0
1294.298,60.0,3763.0
1294.363,61.0,4846.0
1294.428,61.0,3543.0
1294.493,60.0,6603.0
1294.557,59.0,6811.0
1294.621,128.0,3206.0
1294.685,61.0,13725.0
1294.75,94.0,9755.0
1294.815,94.0,8770.0
1294.88,93.0,9361.0
1294.945,94.0,6833.0
1295.02,128.0,8727.0
1295.086,93.0,5222.0
1295.152,128.0,2853.0
1295.217,127.0,3857.0
1295.282,123.0,3863.0
1295.348,127.0,5224.0
1295.414,129.0,2848.0
1295.48,120.0,2541.0
1295.543,469.0,588.0
1295.607,127.0,3205.0
1295.671,128.0,4626.0
1295.735,128.0,3474.0
1295.799,59.0,1693.0
1295.862,59.0,2604.0
1295.925,127.0,3977.0
1295.988,127.0,4026.0
1296.061,129.0,3986.0
1296.124,123.0,3417.0
1296.188,92.0,4822.0
1296.252,92.0,6120.0
1296.316,92.0,6037.0
1296.38,92.0,5175.0
1296.444,93.0,4437.0
1296.508,92.0,4330.0
1296.572,92.0,5355.0
1296.636,93.0,6330.0
1296.7,93.0,6970.0
1296.763,92.0,7606.0
1296.827,92.0,8005.0
1296.891,92.0,7901.0
1296.955,92.0,7774.0
1297.029,92.0,7734.0
1297.093,92.0,7608.0
1297.156,92.0,6680.0
1297.219,93.0,5947.0
1297.282,92.0,5445.0
1297.345,92.0,5084.0
1297.409,128.0,4930.0
1297.473,127.0,4300.0
1297.537,126.0,3931.0
1297.601,124.0,3458.0
1297.665,123.0,3018.0
1297.729,122.0,2615.0
1297.793,120.0,2000.0
1297.857,116.0,1470.0
1297.921,113.0,1296.0
1297.985,117.0,1517.0
1298.058,122.0,1859.0
1298.122,125.0,2112.0
1298.186,126.0,1863.0
1298.25,122.0,1217.0
1298.313,116.0,1044.0
1298.376,117.0,1449.0
1298.439,121.0,2124.0
1298.502,123.0,2809.0
1298.565,124.0,2968.0
1298.628,123.0,2099.0
1298.691,122.0,927.0
1298.755,61.0,1199.0
1298.819,129.0,1877.0
1298.883,129.0,2514.0
1298.947,129.0,2888.0
1299.02,129.0,3255.0
1299.084,92.0,3491.0
1299.148,93.0,3318.0
1299.212,129.0,2858.0
1299.275,127.0,1595.0
1299.339,437.0,862.0
1299.403,161.0,898.0
1299.467,113.0,1344.0
1299.531,121.0,2413.0
1299.594,123.0,3554.0
1299.657,124.0,4272.0
1299.72,124.0,4806.0
1299.783,124.0,5254.0
1299.847,124.0,5486.0
1299.911,125.0,6082.0
1299.974,125.0,6695.0
1300.048,126.0,7058.0
1300.112,126.0,7365.0
1300.176,126.0,7889.0
1300.24,126.0,8297.0
1300.304,126.0,8419.0
1300.368,126.0,8605.0
1300.432,126.0,8658.0
1300.496,126.0,8548.0
1300.56,126.0,8780.0
1300.624,126.0,8811.0
1300.688,126.0,8485.0
1300.752,126.0,8042.0
1300.816,126.0,7576.0
1300.879,126.0,7332.0
1300.942,125.0,7106.0
1301.012,125.0,6950.0
1301.075,125.0,6476.0
1301.139,125.0,5837.0
1301.203,126.0,5532.0
1301.267,126.0,4833.0
1301.331,125.0,3984.0
1301.395,123.0,2844.0
1301.459,121.0,2028.0
1301.523,113.0,1251.0
1301.587,114.0,1032.0
1301.651,123.0,1375.0
1301.715,125.0,1782.0
1301.779,126.0,2091.0
1301.842,126.0,2339.0
1301.905,126.0,2215.0
1301.968,125.0,2306.0
1302.041,125.0,2588.0
1302.104,125.0,2952.0
1302.167,125.0,3067.0
1302.23,125.0,3180.0
1302.293,124.0,3188.0
1302.356,124.0,3013.0
1302.419,123.0,2666.0
1302.482,122.0,2169.0
1302.545,124.0,2183.0
1302.608,127.0,2619.0
1302.671,128.0,3175.0
1302.734,128.0,3632.0
1302.797,128.0,3909.0
1302.86,128.0,4285.0
1302.923,128.0,4572.0
1302.986,128.0,4769.0
1303.058,128.0,5024.0
1303.121,128.0,5129.0
1303.184,128.0,5296.0
1303.247,128.0,5467.0
1303.31,129.0,5792.0
1303.373,92.0,6972.0
1303.436,92.0,7903.0
1303.499,92.0,8584.0
1303.562,92.0,8897.0
1303.625,91.0,8917.0
1303.688,91.0,8513.0
1303.751,128.0,8023.0
1303.814,128.0,7876.0
1303.877,127.0,7952.0
1303.94,127.0,7901.0
1304.013,127.0,7871.0
1304.076,127.0,7907.0
1304.139,127.0,7933.0
1304.202,127.0,7878.0
1304.265,127.0,7748.0
1304.328,127.0,7799.0
1304.391,127.0,7507.0
1304.454,126.0,7062.0
1304.517,126.0,6997.0
1304.58,127.0,7097.0
1304.643,127.0,6589.0
1304.706,127.0,6022.0
1304.769,127.0,5894.0
1304.832,128.0,5915.0
1304.895,92.0,5946.0
1304.958,92.0,6037.0
1305.031,93.0,6072.0
1305.094,93.0,6112.0
1305.157,93.0,6172.0
1305.22,93.0,6194.0
1305.283,93.0,6087.0
1305.346,93.0,5624.0
1305.409,93.0,5350.0
1305.472,93.0,4860.0
1305.535,93.0,4281.0
1305.598,93.0,3609.0
1305.661,93.0,3022.0
1305.724,93.0,2706.0
1305.787,93.0,2520.0
1305.85,93.0,2457.0
1305.913,130.0,2479.0
1305.976,129.0,2524.0
1306.048,129.0,2410.0
1306.111,129.0,2194.0
1306.174,93.0,2014.0
1306.237,94.0,2291.0
1306.3,93.0,2838.0
1306.363,93.0,3296.0
1306.427,93.0,3675.0
1306.491,93.0,4088.0
1306.555,92.0,4454.0
1306.619,92.0,4651.0
1306.683,92.0,4809.0
1306.747,92.0,5262.0
1306.811,92.0,6063.0
1306.875,92.0,6945.0
1306.939,92.0,7700.0
1307.013,92.0,8142.0
1307.077,92.0,8153.0
1307.14,92.0,8085.0
1307.203,92.0,8180.0
1307.266,91.0,7953.0
1307.329,128.0,7589.0
1307.393,128.0,7373.0
1307.457,128.0,7302.0
1307.521,128.0,7417.0
1307.585,128.0,7490.0
1307.649,128.0,7422.0
1307.713,128.0,6999.0
1307.777,91.0,6316.0
1307.841,92.0,5939.0
1307.905,92.0,5990.0
1307.969,92.0,5998.0
1308.041,92.0,5964.0
1308.105,93.0,6021.0
1308.169,93.0,5991.0
1308.233,93.0,5796.0
1308.297,93.0,5535.0
1308.36,93.0,5035.0
1308.423,93.0,4383.0
1308.486,93.0,3682.0
1308.549,94.0,2787.0
1308.613,58.0,2110.0
1308.677,59.0,1665.0
1308.741,59.0,1362.0
1308.804,59.0,1153.0
1308.867,61.0,901.0
1308.93,61.0,856.0
1309.002,128.0,1241.0
1309.065,128.0,1549.0
1309.129,128.0,1904.0
1309.193,128.0,2138.0
1309.257,129.0,2477.0
1309.32,129.0,2929.0
1309.384,92.0,3405.0
1309.448,92.0,3761.0
1309.512,92.0,4077.0
1309.576,92.0,4418.0
1309.639,92.0,4761.0
1309.702,92.0,5180.0
1309.766,93.0,5651.0
1309.829,93.0,5829.0
1309.892,93.0,6275.0
1309.956,93.0,6666.0
1310.03,93.0,7092.0
1310.094,93.0,7622.0
1310.158,93.0,8179.0
1310.222,93.0,8589.0
1310.286,93.0,8528.0
1310.349,93.0,8231.0
1310.413,93.0,7867.0
1310.477,93.0,7203.0
1310.541,93.0,6613.0
1310.605,93.0,6323.0
1310.669,93.0,6286.0
1310.733,93.0,6208.0
1310.797,93.0,5977.0
1310.861,92.0,6088.0
1310.925,92.0,5938.0
1310.988,92.0,5659.0
1311.061,92.0,5623.0
1311.124,92.0,5439.0
1311.187,92.0,5457.0
1311.251,92.0,5947.0
1311.315,92.0,6831.0
1311.378,92.0,6748.0
1311.442,93.0,6142.0
1311.506,93.0,5699.0
1311.569,93.0,5530.0
1311.633,93.0,5343.0
1311.697,93.0,5477.0
1311.761,93.0,5748.0
1311.825,93.0,5808.0
1311.889,93.0,5800.0
1311.953,93.0,5507.0
1312.026,93.0,4951.0
1312.09,93.0,4496.0
1312.154,93.0,3787.0
1312.218,93.0,3007.0
1312.281,93.0,2357.0
1312.344,128.0,1928.0
1312.407,128.0,1695.0
1312.47,127.0,1685.0
1312.534,126.0,1702.0
1312.598,126.0,1699.0
1312.662,127.0,2449.0
1312.726,127.0,3032.0
1312.79,128.0,3476.0
1312.853,129.0,3700.0
1312.917,92.0,3830.0
1312.981,92.0,4202.0
1313.055,93.0,4425.0
1313.119,93.0,4504.0
1313.183,93.0,4647.0
1313.247,93.0,4746.0
1313.311,92.0,4883.0
1313.374,92.0,5095.0
1313.438,92.0,5315.0
1313.502,92.0,5457.0
1313.565,92.0,5484.0
1313.628,93.0,5467.0
1313.691,93.0,5194.0
1313.754,93.0,5067.0
1313.818,93.0,4826.0
1313.881,93.0,4753.0
1313.944,93.0,4616.0
1314.017,93.0,4161.0
1314.081,93.0,3872.0
1314.145,93.0,3921.0
1314.209,93.0,4052.0
1314.272,93.0,4217.0
1314.336,93.0,4083.0
1314.4,93.0,4164.0
1314.464,93.0,4619.0
1314.528,93.0,5071.0
1314.592,94.0,4844.0
1314.656,94.0,4079.0
1314.72,94.0,3681.0
1314.784,94.0,3666.0
1314.847,93.0,3698.0
1314.91,93.0,3849.0
1314.973,93.0,4085.0
1315.046,93.0,4135.0
1315.11,93.0,4062.0
1315.174,93.0,3757.0
1315.237,93.0,3355.0
1315.3,93.0,2969.0
1315.364,129.0,2523.0
1315.428,128.0,2264.0
1315.492,127.0,2134.0
1315.556,126.0,2077.0
1315.62,126.0,2364.0
1315.684,126.0,2547.0
1315.748,126.0,2831.0
1315.812,126.0,3305.0
1315.876,126.0,3629.0
1315.94,126.0,3595.0
1316.012,127.0,3578.0
1316.075,128.0,3708.0
1316.138,128.0,3715.0
1316.201,128.0,3728.0
1316.264,129.0,3846.0
1316.328,92.0,4011.0
1316.392,92.0,4132.0
1316.456,92.0,3960.0
1316.52,93.0,3391.0
1316.584,93.0,3027.0
1316.648,93.0,3098.0
1316.712,93.0,3176.0
1316.776,93.0,3120.0
1316.84,93.0,2897.0
1316.904,93.0,2409.0
1316.968,129.0,2318.0
1317.041,128.0,2184.0
1317.105,126.0,1961.0
1317.169,126.0,1858.0
1317.232,125.0,1860.0
1317.296,125.0,2047.0
1317.359,126.0,1972.0
1317.422,128.0,2621.0
1317.485,129.0,3130.0
1317.548,93.0,3404.0
1317.612,93.0,2825.0
1317.676,128.0,2286.0
1317.74,128.0,2007.0
1317.804,128.0,1937.0
1317.868,128.0,1658.0
1317.932,128.0,1344.0
1318.006,129.0,1051.0
1318.07,129.0,686.0
1318.134,435.0,684.0
1318.198,435.0,698.0
1318.262,124.0,1195.0
1318.326,125.0,1680.0
1318.39,126.0,1911.0
1318.454,125.0,1968.0
1318.518,125.0,1907.0
1318.582,124.0,1843.0
1318.645,123.0,1804.0
1318.708,124.0,1838.0
1318.771,124.0,1937.0
1318.834,124.0,2018.0
1318.898,124.0,1902.0
1318.962,123.0,1990.0
