Time,Range,Magnitude
868.673,118.0,3229.0
868.737,118.0,3228.0
868.801,118.0,3226.0
868.865,118.0,3226.0
868.929,118.0,3226.0
869.001,118.0,3225.0
869.064,118.0,3225.0
869.127,118.0,3227.0
869.19,118.0,3224.0
869.253,118.0,3224.0
869.317,118.0,3227.0
869.381,118.0,3226.0
869.445,118.0,3227.0
869.509,118.0,3227.0
869.573,118.0,3223.0
869.636,118.0,3226.0
869.7,118.0,3227.0
869.763,118.0,3223.0
869.826,118.0,3225.0
869.89,118.0,3227.0
869.954,118.0,3226.0
870.028,118.0,3226.0
870.092,118.0,3225.0
870.156,118.0,3225.0
870.22,118.0,3224.0
870.283,118.0,3222.0
870.346,118.0,3227.0
870.409,118.0,3224.0
870.473,118.0,3224.0
870.537,118.0,3226.0
870.601,118.0,3225.0
870.665,118.0,3224.0
870.729,118.0,3224.0
870.793,118.0,3225.0
870.857,118.0,3223.0
870.92,118.0,3224.0
870.983,118.0,3224.0
871.056,118.0,3223.0
871.119,118.0,3223.0
871.182,118.0,3225.0
871.245,118.0,3221.0
871.309,118.0,3224.0
871.373,118.0,3225.0
871.437,118.0,3223.0
871.501,118.0,3223.0
871.564,118.0,3224.0
871.627,118.0,3224.0
871.69,118.0,3225.0
871.754,118.0,3223.0
871.818,118.0,3222.0
871.882,118.0,3224.0
871.945,118.0,3224.0
872.018,118.0,3222.0
872.081,118.0,3225.0
872.144,118.0,3226.0
872.207,118.0,3224.0
872.27,118.0,3222.0
872.334,118.0,3224.0
872.398,118.0,3222.0
872.462,118.0,3220.0
872.526,118.0,3222.0
872.59,118.0,3223.0
872.654,118.0,3220.0
872.718,118.0,3222.0
872.781,118.0,3223.0
872.844,118.0,3224.0
872.907,118.0,3222.0
872.97,118.0,3223.0
873.043,118.0,3222.0
873.107,118.0,3221.0
873.171,118.0,3222.0
873.235,118.0,3220.0
873.299,118.0,3221.0
873.363,118.0,3223.0
873.427,118.0,3221.0
873.49,118.0,3221.0
873.554,118.0,3224.0
873.618,118.0,3219.0
873.682,118.0,3221.0
873.746,118.0,3221.0
873.81,118.0,3219.0
873.874,118.0,3223.0
873.938,118.0,3222.0
874.01,118.0,3220.0
874.073,118.0,3220.0
874.136,118.0,3221.0
874.199,118.0,3223.0
874.263,118.0,3219.0
874.326,118.0,3222.0
874.389,118.0,3221.0
874.452,118.0,3222.0
874.515,118.0,3219.0
874.578,118.0,3223.0
874.642,118.0,3221.0
874.706,118.0,3220.0
874.77,118.0,3222.0
874.834,118.0,3219.0
874.897,118.0,3220.0
874.961,118.0,3222.0
875.034,118.0,3222.0
875.097,118.0,3220.0
875.161,118.0,3221.0
875.224,118.0,3218.0
875.288,118.0,3219.0
875.351,118.0,3221.0
875.414,118.0,3221.0
875.477,118.0,3220.0
875.541,118.0,3221.0
875.605,118.0,3219.0
875.669,118.0,3219.0
875.733,118.0,3220.0
875.797,118.0,3222.0
875.861,118.0,3219.0
875.925,118.0,3218.0
875.989,118.0,3220.0
876.061,118.0,3219.0
876.124,118.0,3221.0
876.188,118.0,3217.0
876.252,118.0,3219.0
876.316,118.0,3221.0
876.38,118.0,3220.0
876.444,118.0,3220.0
876.508,118.0,3219.0
876.571,118.0,3218.0
876.634,118.0,3213.0
876.697,118.0,3219.0
876.76,118.0,3217.0
876.824,118.0,3214.0
876.887,118.0,3219.0
876.95,118.0,3218.0
877.023,118.0,3217.0
877.087,118.0,3217.0
877.151,118.0,3217.0
877.215,118.0,3216.0
877.279,118.0,3216.0
877.343,118.0,3218.0
877.406,118.0,3214.0
877.47,118.0,3216.0
877.534,118.0,3217.0
877.598,118.0,3216.0
877.662,118.0,3214.0
877.725,118.0,3219.0
877.788,118.0,3218.0
877.851,118.0,3217.0
877.914,118.0,3218.0
877.977,118.0,3218.0
878.051,118.0,3214.0
878.115,118.0,3213.0
878.179,118.0,3216.0
878.243,118.0,3216.0
878.307,118.0,3216.0
878.37,118.0,3217.0
878.434,118.0,3213.0
878.497,118.0,3216.0
878.561,118.0,3216.0
878.625,118.0,3216.0
878.689,118.0,3215.0
878.752,118.0,3215.0
878.816,118.0,3213.0
878.88,118.0,3217.0
