Time,Range,Magnitude
500.904,156.0,2882.0
500.968,438.0,1787.0
501.041,438.0,1755.0
501.104,155.0,3367.0
501.167,155.0,4426.0
501.23,155.0,5030.0
501.293,155.0,5078.0
501.356,155.0,5151.0
501.42,155.0,5053.0
501.484,155.0,4980.0
501.548,155.0,4915.0
501.612,156.0,4959.0
501.676,157.0,5167.0
501.74,157.0,5267.0
501.803,157.0,5227.0
501.867,157.0,5160.0
501.931,156.0,4635.0
502.005,155.0,4014.0
502.069,154.0,3387.0
502.133,189.0,3256.0
502.197,188.0,3129.0
502.261,188.0,3096.0
502.325,188.0,3155.0
502.389,187.0,3130.0
502.452,187.0,3136.0
502.515,188.0,3305.0
502.578,189.0,3556.0
502.642,190.0,3769.0
502.706,154.0,4026.0
502.77,154.0,4114.0
502.833,155.0,4250.0
502.896,155.0,4467.0
502.96,156.0,4591.0
503.033,156.0,4738.0
503.096,156.0,4835.0
503.159,157.0,4991.0
503.222,157.0,5172.0
503.285,157.0,5250.0
503.348,157.0,5346.0
503.411,157.0,5378.0
503.474,157.0,5268.0
503.537,156.0,5010.0
503.6,154.0,4540.0
503.663,153.0,4162.0
503.726,190.0,4005.0
503.789,189.0,3928.0
503.852,190.0,3943.0
503.915,154.0,4004.0
503.978,155.0,4114.0
504.052,155.0,4089.0
504.116,156.0,4225.0
504.18,157.0,4337.0
504.244,122.0,4824.0
504.308,122.0,5145.0
504.372,121.0,5395.0
504.436,122.0,5649.0
504.5,122.0,5547.0
504.564,122.0,4937.0
504.628,123.0,4138.0
504.692,126.0,3028.0
504.756,59.0,2817.0
504.82,59.0,2868.0
504.884,126.0,3175.0
504.948,123.0,4167.0
505.022,158.0,4642.0
505.086,157.0,4831.0
505.149,157.0,4595.0
505.212,157.0,4443.0
505.275,156.0,4272.0
505.339,155.0,3986.0
505.402,154.0,3670.0
505.466,190.0,3417.0
505.53,188.0,3189.0
505.593,187.0,3064.0
505.657,186.0,2808.0
505.72,187.0,2831.0
505.783,187.0,2786.0
505.847,186.0,2489.0
505.911,184.0,2388.0
505.975,184.0,2437.0
506.048,185.0,2742.0
506.112,184.0,2744.0
506.176,185.0,2860.0
506.24,186.0,3001.0
506.304,187.0,3128.0
506.368,187.0,3145.0
506.432,188.0,3331.0
506.495,188.0,3815.0
506.558,189.0,4023.0
506.621,189.0,4191.0
506.684,153.0,4123.0
506.748,155.0,4339.0
506.811,156.0,4643.0
506.875,157.0,4952.0
506.939,122.0,5274.0
507.013,122.0,5438.0
507.077,123.0,5168.0
507.141,123.0,4900.0
507.205,126.0,3735.0
507.268,127.0,2817.0
507.331,155.0,3568.0
507.395,157.0,4958.0
507.458,121.0,4387.0
507.521,122.0,3469.0
507.585,124.0,2873.0
507.649,125.0,2315.0
507.713,125.0,2360.0
507.777,127.0,1947.0
507.841,123.0,2608.0
507.904,156.0,5379.0
507.967,153.0,4859.0
508.038,187.0,4025.0
508.101,183.0,2900.0
508.164,61.0,1714.0
508.228,154.0,4637.0
508.292,154.0,5780.0
508.356,156.0,5461.0
508.42,188.0,5827.0
508.484,60.0,3061.0
508.548,127.0,4254.0
508.612,59.0,3237.0
508.676,95.0,3207.0
508.74,124.0,4839.0
508.804,121.0,7152.0
508.868,93.0,3538.0
508.932,124.0,5297.0
509.006,122.0,6081.0
509.069,157.0,4944.0
509.133,122.0,3325.0
509.197,122.0,2787.0
509.26,157.0,2835.0
509.323,155.0,3334.0
509.386,188.0,2927.0
509.449,186.0,1889.0
509.512,153.0,3443.0
509.576,189.0,2965.0
509.64,437.0,1441.0
509.704,157.0,1836.0
509.768,437.0,1500.0
509.832,190.0,3074.0
509.896,155.0,2800.0
509.96,155.0,4187.0
510.033,155.0,6155.0
510.097,154.0,6895.0
510.161,155.0,4261.0
510.225,155.0,5024.0
510.288,156.0,3084.0
510.351,436.0,1071.0
510.414,184.0,2841.0
510.477,156.0,3286.0
510.54,158.0,2981.0
510.603,159.0,3055.0
510.666,117.0,2308.0
510.729,156.0,4169.0
510.792,186.0,2927.0
510.856,157.0,2677.0
510.92,157.0,4377.0
510.984,157.0,3972.0
511.058,159.0,2743.0
511.122,436.0,1898.0
511.186,156.0,1987.0
511.25,156.0,3454.0
511.314,153.0,4393.0
511.378,188.0,4565.0
511.442,186.0,3686.0
511.506,184.0,2849.0
511.57,187.0,3918.0
511.634,187.0,3634.0
511.698,188.0,2643.0
511.762,155.0,3246.0
511.826,155.0,4466.0
511.889,155.0,4919.0
511.952,155.0,4707.0
512.025,155.0,4179.0
512.088,156.0,3940.0
512.152,156.0,4029.0
512.216,156.0,4075.0
512.28,155.0,3994.0
512.344,155.0,4036.0
512.408,155.0,4074.0
512.472,155.0,4152.0
512.535,155.0,4068.0
512.599,155.0,3950.0
512.663,155.0,3779.0
512.727,156.0,3898.0
512.791,156.0,4204.0
512.855,156.0,4195.0
512.919,156.0,4277.0
512.983,156.0,4309.0
513.056,157.0,4485.0
513.12,157.0,4408.0
513.183,156.0,4197.0
513.246,157.0,3947.0
513.309,157.0,3545.0
513.372,157.0,3771.0
513.435,156.0,4185.0
513.499,156.0,4439.0
513.563,155.0,4512.0
513.627,155.0,4476.0
513.691,154.0,4329.0
513.754,153.0,4103.0
513.818,190.0,3803.0
513.882,189.0,3295.0
513.946,189.0,3048.0
514.02,188.0,2751.0
514.083,187.0,2494.0
514.147,187.0,2309.0
514.21,187.0,2149.0
514.274,187.0,2118.0
514.338,188.0,2168.0
514.402,189.0,2123.0
514.466,190.0,2063.0
514.529,154.0,2282.0
514.592,155.0,2639.0
514.655,156.0,3136.0
514.718,156.0,3465.0
514.781,156.0,3392.0
514.844,155.0,3396.0
514.908,154.0,3651.0
514.972,154.0,3831.0
515.044,154.0,4159.0
515.108,154.0,4509.0
515.172,155.0,4908.0
515.236,155.0,5265.0
515.3,155.0,5586.0
515.364,155.0,5795.0
515.428,155.0,5774.0
515.492,155.0,5552.0
515.556,155.0,5215.0
515.62,155.0,4822.0
515.684,155.0,4693.0
515.748,155.0,4619.0
515.812,155.0,4316.0
515.875,155.0,4159.0
515.938,155.0,4273.0
516.011,155.0,4493.0
516.074,155.0,4644.0
516.137,156.0,4748.0
516.201,155.0,4534.0
516.265,155.0,4468.0
516.329,155.0,4299.0
516.393,155.0,3909.0
516.457,155.0,3857.0
516.521,155.0,3971.0
516.585,155.0,3991.0
516.649,155.0,4008.0
516.712,156.0,4065.0
516.776,155.0,4107.0
516.84,156.0,4369.0
516.903,156.0,4531.0
516.967,156.0,4504.0
517.04,156.0,4454.0
517.104,155.0,4486.0
517.167,155.0,4465.0
517.23,155.0,4471.0
517.293,154.0,4239.0
517.356,153.0,4016.0
517.419,153.0,3916.0
517.482,190.0,3852.0
517.546,190.0,3560.0
517.61,190.0,3899.0
517.674,153.0,4111.0
517.738,154.0,4342.0
517.802,154.0,4599.0
517.866,155.0,4733.0
517.93,155.0,4783.0
518.004,155.0,4850.0
518.068,155.0,4808.0
518.132,155.0,4760.0
518.196,155.0,4804.0
518.26,155.0,4703.0
518.324,155.0,4635.0
518.388,155.0,4745.0
518.452,155.0,4868.0
518.516,155.0,4665.0
518.579,155.0,4981.0
518.642,155.0,4839.0
518.705,155.0,4682.0
518.768,155.0,4613.0
518.831,156.0,4761.0
518.894,156.0,5149.0
518.958,156.0,4700.0
519.032,155.0,3281.0
519.096,188.0,2261.0
519.16,437.0,1780.0
519.224,437.0,1795.0
519.288,438.0,1751.0
519.351,181.0,1712.0
519.415,62.0,1839.0
519.479,62.0,2040.0
519.543,62.0,2143.0
519.607,62.0,2233.0
519.67,62.0,2286.0
519.734,63.0,2249.0
519.798,187.0,2511.0
519.862,187.0,2826.0
519.926,63.0,2224.0
519.989,62.0,2316.0
520.062,61.0,2417.0
520.125,60.0,2379.0
520.188,62.0,2218.0
520.252,63.0,2054.0
520.316,61.0,1901.0
520.38,188.0,3483.0
520.444,187.0,3858.0
520.508,187.0,3137.0
520.572,188.0,3493.0
520.636,154.0,4525.0
520.699,189.0,2696.0
520.762,438.0,1775.0
520.825,153.0,3145.0
520.888,439.0,1779.0
520.951,156.0,2027.0
521.023,157.0,2742.0
521.087,154.0,4919.0
521.151,189.0,3250.0
521.215,155.0,3517.0
521.278,154.0,2973.0
521.341,152.0,3549.0
521.404,153.0,4096.0
521.468,152.0,4210.0
521.532,153.0,5738.0
521.596,155.0,2154.0
521.66,439.0,1658.0
521.724,439.0,1700.0
521.788,438.0,1723.0
521.852,156.0,3533.0
521.916,153.0,3199.0
521.98,185.0,2170.0
522.054,155.0,4527.0
522.118,153.0,7037.0
522.182,189.0,3893.0
522.246,123.0,4672.0
522.31,121.0,4123.0
522.374,186.0,2655.0
522.438,157.0,4734.0
522.502,188.0,3866.0
522.565,187.0,4501.0
522.628,184.0,2903.0
522.691,439.0,1697.0
522.754,438.0,1754.0
522.817,190.0,2962.0
522.881,190.0,3621.0
522.945,156.0,3256.0
523.017,154.0,7500.0
523.081,153.0,5474.0
523.145,188.0,8352.0
523.211,189.0,11093.0
523.275,153.0,13600.0
523.339,189.0,9690.0
523.404,153.0,6593.0
523.469,154.0,2048.0
523.532,190.0,5260.0
523.596,154.0,3651.0
523.66,154.0,4271.0
523.724,155.0,3804.0
523.788,154.0,5773.0
523.852,189.0,3386.0
523.916,189.0,2780.0
523.979,190.0,3046.0
524.052,155.0,3466.0
524.115,437.0,1194.0
524.178,186.0,1352.0
524.241,155.0,5145.0
524.305,156.0,5844.0
524.369,186.0,3491.0
524.433,188.0,2263.0
524.497,437.0,1679.0
524.561,153.0,2872.0
524.625,155.0,4681.0
524.689,155.0,5533.0
524.753,156.0,5886.0
524.817,156.0,5486.0
524.881,156.0,4348.0
524.945,155.0,2834.0
525.019,437.0,1560.0
525.083,437.0,1615.0
525.146,437.0,1647.0
525.21,122.0,1895.0
525.274,120.0,2099.0
525.337,120.0,2068.0
525.4,120.0,2221.0
525.463,120.0,2466.0
525.527,121.0,2547.0
525.59,122.0,2534.0
525.654,122.0,2512.0
525.718,123.0,2473.0
525.782,124.0,2283.0
525.846,126.0,1864.0
525.91,437.0,1607.0
525.974,437.0,1587.0
526.047,437.0,1575.0
526.111,62.0,1578.0
526.175,62.0,1666.0
526.239,61.0,1587.0
526.303,61.0,1576.0
526.367,438.0,1516.0
526.43,61.0,1634.0
526.494,61.0,1814.0
526.558,61.0,1720.0
526.622,61.0,1817.0
526.685,62.0,1911.0
526.748,61.0,1951.0
526.811,61.0,2025.0
526.875,61.0,1970.0
526.938,62.0,1885.0
527.011,63.0,1797.0
527.075,185.0,1852.0
527.139,187.0,2416.0
527.203,188.0,3069.0
527.267,189.0,3643.0
527.331,189.0,4042.0
527.395,189.0,4404.0
527.459,189.0,4814.0
527.522,189.0,5036.0
527.585,189.0,5122.0
527.649,189.0,5101.0
527.713,189.0,5106.0
527.777,189.0,5096.0
527.841,189.0,5110.0
527.905,188.0,4796.0
527.969,189.0,4718.0
528.042,190.0,4642.0
528.105,154.0,4691.0
528.168,156.0,4461.0
528.232,157.0,3780.0
528.296,120.0,2166.0
528.36,438.0,1712.0
528.424,438.0,1664.0
528.487,155.0,3626.0
528.55,154.0,5567.0
528.613,190.0,5536.0
528.677,187.0,4006.0
528.741,189.0,4223.0
528.805,156.0,5298.0
528.869,155.0,3101.0
528.933,187.0,2800.0
529.007,154.0,7144.0
529.07,154.0,8213.0
529.133,188.0,5910.0
529.196,188.0,6709.0
529.26,154.0,8693.0
529.323,189.0,8099.0
529.386,188.0,7506.0
529.449,190.0,9029.0
529.512,189.0,9385.0
529.576,188.0,9303.0
529.64,189.0,11200.0
529.703,190.0,11825.0
529.767,190.0,11046.0
529.831,190.0,10249.0
529.895,189.0,9518.0
529.959,189.0,9519.0
530.03,189.0,9780.0
