Time,Range,Magnitude
75.806,94.0,4392.0
75.87,94.0,4429.0
75.934,93.0,4579.0
76.008,127.0,5013.0
76.072,124.0,6238.0
76.136,123.0,7552.0
76.2,122.0,8550.0
76.264,122.0,9169.0
76.327,122.0,9335.0
76.39,122.0,9681.0
76.454,122.0,9788.0
76.517,122.0,9984.0
76.58,122.0,10221.0
76.643,122.0,10210.0
76.706,123.0,9979.0
76.769,123.0,9606.0
76.832,123.0,9313.0
76.896,122.0,9056.0
76.96,122.0,8817.0
77.035,122.0,8273.0
77.099,122.0,7629.0
77.163,122.0,7206.0
77.227,157.0,7270.0
77.291,156.0,6964.0
77.355,155.0,6346.0
77.419,156.0,5389.0
77.483,125.0,5648.0
77.547,126.0,5393.0
77.611,125.0,6083.0
77.675,125.0,6467.0
77.739,125.0,6615.0
77.803,127.0,5975.0
77.867,127.0,5659.0
77.931,128.0,5714.0
78.005,91.0,5769.0
78.068,126.0,6755.0
78.131,127.0,6467.0
78.194,126.0,6796.0
78.258,127.0,6782.0
78.322,127.0,6571.0
78.386,127.0,6679.0
78.45,126.0,7239.0
78.514,126.0,7316.0
78.578,125.0,8017.0
78.642,124.0,8329.0
78.706,124.0,8474.0
78.77,124.0,8302.0
78.833,124.0,7831.0
78.896,124.0,8326.0
78.959,124.0,8178.0
79.032,124.0,7891.0
79.095,124.0,7608.0
79.158,124.0,8185.0
79.221,124.0,7764.0
79.284,124.0,8029.0
79.347,124.0,8033.0
79.41,124.0,7552.0
79.473,124.0,7750.0
79.536,124.0,7475.0
79.599,124.0,7487.0
79.662,123.0,7664.0
79.725,123.0,8148.0
79.788,122.0,8666.0
79.851,122.0,8796.0
79.914,122.0,8916.0
79.977,122.0,9215.0
80.052,121.0,9451.0
80.116,158.0,9465.0
80.179,158.0,9682.0
80.243,158.0,10101.0
80.306,158.0,10430.0
80.37,158.0,10340.0
80.434,158.0,10067.0
80.497,158.0,9646.0
80.56,158.0,8962.0
80.623,121.0,8212.0
80.686,121.0,7590.0
80.75,121.0,7427.0
80.813,158.0,7624.0
80.877,158.0,8074.0
80.941,158.0,8305.0
81.016,158.0,8407.0
81.08,158.0,7992.0
81.143,122.0,7328.0
81.207,124.0,6480.0
81.271,92.0,5446.0
81.335,94.0,5298.0
81.399,95.0,5160.0
81.463,94.0,5238.0
81.527,93.0,5476.0
81.591,92.0,5785.0
81.655,126.0,6288.0
81.719,126.0,6571.0
81.782,126.0,6493.0
81.845,92.0,6230.0
81.908,92.0,6098.0
81.971,93.0,6094.0
82.043,93.0,6010.0
82.106,93.0,5997.0
82.169,93.0,6054.0
82.233,92.0,5926.0
82.296,92.0,5930.0
82.36,92.0,6108.0
82.423,92.0,6300.0
82.487,91.0,6489.0
82.551,92.0,6476.0
82.615,92.0,6353.0
82.679,92.0,6180.0
82.743,92.0,6277.0
82.807,129.0,6616.0
82.871,128.0,6809.0
82.935,128.0,6868.0
83.009,129.0,6429.0
83.073,129.0,6354.0
83.137,91.0,6329.0
83.2,128.0,6432.0
83.263,128.0,6571.0
83.326,127.0,6761.0
83.389,127.0,6682.0
83.452,127.0,6409.0
83.515,126.0,6334.0
83.579,125.0,6394.0
83.643,125.0,6664.0
83.706,124.0,7116.0
83.77,124.0,7733.0
83.834,123.0,8265.0
83.898,123.0,8740.0
83.962,122.0,9303.0
84.036,122.0,9598.0
84.1,121.0,9710.0
84.164,121.0,9789.0
84.228,121.0,9828.0
84.292,121.0,9575.0
84.356,121.0,9260.0
84.419,122.0,9222.0
84.482,122.0,9254.0
84.545,122.0,9110.0
84.608,122.0,8880.0
84.671,122.0,8676.0
84.734,121.0,8444.0
84.798,121.0,8127.0
84.862,158.0,7753.0
84.926,158.0,7357.0
85.001,121.0,6749.0
85.065,122.0,6490.0
85.128,124.0,6126.0
85.191,126.0,5804.0
85.255,127.0,5614.0
85.319,92.0,5462.0
85.383,92.0,5490.0
85.447,92.0,5688.0
85.511,92.0,5861.0
85.575,92.0,6224.0
85.639,92.0,6450.0
85.703,92.0,6547.0
85.767,92.0,6524.0
85.831,92.0,6634.0
85.894,91.0,6733.0
85.957,91.0,6830.0
86.031,91.0,6778.0
86.094,128.0,6699.0
86.157,128.0,6759.0
86.22,128.0,6821.0
86.284,128.0,6781.0
86.348,128.0,6837.0
86.412,91.0,6820.0
86.476,91.0,6787.0
86.54,91.0,6735.0
86.604,91.0,6786.0
86.668,129.0,6798.0
86.732,91.0,6751.0
86.796,91.0,6651.0
86.86,91.0,6488.0
86.924,91.0,6445.0
86.988,91.0,6480.0
87.063,91.0,6528.0
87.127,91.0,6635.0
87.191,91.0,6594.0
87.254,91.0,6480.0
87.317,92.0,6336.0
87.38,92.0,6219.0
87.443,92.0,6149.0
87.506,92.0,6197.0
87.57,93.0,6060.0
87.634,93.0,5755.0
87.698,94.0,5582.0
87.762,93.0,5467.0
87.826,92.0,5492.0
87.89,128.0,5735.0
87.954,126.0,6206.0
88.027,125.0,6696.0
88.091,124.0,7079.0
88.155,124.0,7153.0
88.219,123.0,7335.0
88.283,123.0,7676.0
88.347,123.0,8069.0
88.411,122.0,8279.0
88.475,122.0,8483.0
88.539,122.0,8664.0
88.602,122.0,8763.0
88.665,121.0,8708.0
88.728,121.0,8429.0
88.791,121.0,8503.0
88.855,121.0,8196.0
88.919,121.0,7864.0
88.983,121.0,7463.0
89.058,121.0,7015.0
89.122,122.0,6467.0
89.186,123.0,5704.0
89.25,125.0,5127.0
89.314,126.0,5028.0
89.378,128.0,5105.0
89.442,128.0,5508.0
89.506,91.0,5798.0
89.57,91.0,6120.0
89.634,91.0,6444.0
89.698,91.0,6851.0
89.762,128.0,7306.0
89.826,127.0,7526.0
89.889,127.0,7408.0
89.952,127.0,7368.0
90.024,127.0,7343.0
