Time,Range0,Range1,Range2,Range3,Range4,Range5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
615.317,63.0,374.0,846.0,593.0,720.0,1250.0,4469.6,25.4,9.6,9.3,8.5,3.2
615.387,63.0,376.0,845.0,595.0,719.0,5939.0,4413.2,19.6,11.5,9.9,9.5,3.0
615.457,63.0,359.0,874.0,593.0,720.0,1500.0,4437.9,20.8,12.7,10.1,8.1,3.1
615.527,63.0,378.0,594.0,873.0,1468.0,12812.0,4485.1,21.4,11.3,10.5,3.5,2.5
615.597,63.0,371.0,873.0,593.0,720.0,1499.0,4400.2,25.7,12.3,12.2,7.1,3.3
615.667,63.0,375.0,874.0,595.0,719.0,15625.0,4435.0,18.9,11.4,9.6,7.4,3.2
615.737,63.0,375.0,873.0,594.0,720.0,1063.0,4497.8,22.2,11.7,10.0,5.8,3.1
615.807,63.0,370.0,873.0,594.0,8438.0,1499.0,4436.2,19.6,12.3,10.4,3.2,3.1
615.877,63.0,371.0,593.0,846.0,1531.0,8125.0,4449.5,21.7,12.6,10.5,3.1,2.9
615.947,63.0,371.0,593.0,845.0,721.0,3656.0,4452.1,20.7,11.2,10.4,7.0,2.9
616.017,63.0,372.0,874.0,595.0,721.0,1249.0,4434.2,24.0,11.5,11.3,7.5,3.5
616.087,63.0,371.0,594.0,873.0,9937.0,7189.0,4478.9,20.3,12.8,11.3,2.7,2.7
616.157,63.0,373.0,594.0,874.0,12499.0,8875.0,4439.4,26.5,12.5,10.2,2.5,2.4
616.227,63.0,375.0,593.0,873.0,719.0,5094.0,4444.1,22.2,10.7,8.8,6.8,2.5
616.297,63.0,373.0,595.0,846.0,720.0,8531.0,4411.9,25.2,11.4,10.4,7.8,3.5
616.367,63.0,374.0,594.0,845.0,719.0,1502.0,4427.5,20.2,12.9,10.3,9.0,2.8
616.437,63.0,376.0,594.0,873.0,719.0,11908.0,4444.7,21.5,12.3,10.0,5.6,3.4
616.507,63.0,374.0,846.0,593.0,8843.0,9125.0,4441.6,21.3,12.1,11.1,2.8,2.7
616.577,63.0,375.0,845.0,594.0,1529.0,12874.0,4495.1,24.1,10.8,9.6,3.5,3.3
616.647,63.0,373.0,845.0,595.0,8874.0,1781.0,4441.9,23.1,12.6,11.5,3.3,2.8
616.717,63.0,375.0,873.0,624.0,719.0,533.0,4403.3,16.9,12.3,8.8,8.8,7.5
616.787,63.0,373.0,874.0,532.0,594.0,720.0,4480.4,27.9,11.0,9.9,9.5,6.6
616.857,63.0,371.0,845.0,594.0,2251.0,1499.0,4432.6,27.7,12.1,9.1,3.0,2.7
616.927,63.0,373.0,873.0,596.0,718.0,1532.0,4483.3,24.3,11.0,10.8,6.5,2.9
616.997,63.0,373.0,845.0,595.0,721.0,1063.0,4444.7,18.5,10.2,8.4,8.2,2.8
617.068,63.0,373.0,717.0,625.0,845.0,8250.0,4468.3,18.9,11.8,10.1,7.7,2.8
617.138,63.0,373.0,593.0,845.0,720.0,1031.0,4411.6,15.0,10.0,9.8,8.1,2.9
617.208,63.0,370.0,874.0,597.0,718.0,11407.0,4436.8,27.4,11.0,9.4,7.3,3.5
617.278,63.0,434.0,845.0,720.0,594.0,532.0,4500.6,15.6,11.2,10.6,9.6,8.9
617.348,63.0,408.0,846.0,719.0,623.0,6688.0,4439.6,12.8,11.2,9.3,8.8,3.6
617.418,63.0,359.0,844.0,721.0,593.0,1530.0,4440.6,18.5,11.8,8.7,8.4,3.9
617.488,63.0,378.0,846.0,594.0,750.0,11936.0,4465.5,12.9,12.0,8.7,8.2,3.7
617.558,63.0,375.0,874.0,591.0,1531.0,15595.0,4476.4,16.8,10.7,6.8,4.1,3.1
617.628,63.0,359.0,846.0,562.0,12468.0,1500.0,4419.0,15.4,10.8,9.3,3.2,2.9
617.698,63.0,375.0,874.0,596.0,720.0,1280.0,4372.0,15.9,11.1,6.5,4.8,3.6
617.769,63.0,358.0,846.0,719.0,625.0,1282.0,4450.4,23.5,9.6,8.1,7.1,3.0
617.839,63.0,407.0,359.0,874.0,625.0,1280.0,4450.7,15.4,15.1,10.3,5.0,3.1
617.909,63.0,358.0,876.0,592.0,4281.0,1469.0,4628.5,21.3,9.6,5.4,2.7,2.6
617.979,63.0,357.0,873.0,625.0,15500.0,1281.0,4448.9,23.8,10.4,5.1,3.5,3.2
618.049,63.0,358.0,874.0,597.0,8407.0,11782.0,4410.5,22.5,8.9,6.5,3.0,2.9
618.119,63.0,355.0,433.0,875.0,627.0,11908.0,4559.2,17.6,13.2,9.7,6.8,3.9
618.189,63.0,358.0,875.0,626.0,1312.0,3406.0,4543.4,22.4,10.0,8.4,3.7,3.1
618.259,63.0,355.0,874.0,687.0,6781.0,5530.0,4280.2,27.1,10.4,5.9,2.8,2.6
618.329,63.0,874.0,434.0,356.0,626.0,1093.0,4405.6,11.4,11.1,10.7,6.5,2.8
618.399,63.0,357.0,406.0,874.0,528.0,6281.0,4375.4,16.8,13.1,10.2,5.4,3.6
618.469,63.0,347.0,874.0,594.0,9750.0,2782.0,4386.2,38.3,11.2,4.7,2.6,2.5
618.539,63.0,356.0,876.0,594.0,1468.0,8031.0,4512.4,38.7,12.5,4.1,3.3,2.9
618.609,63.0,352.0,848.0,5719.0,591.0,3812.0,4335.5,29.6,6.0,3.4,3.0,2.9
618.679,63.0,352.0,876.0,410.0,595.0,687.0,4618.7,17.7,11.7,10.2,5.0,4.1
618.749,63.0,355.0,875.0,685.0,6281.0,12439.0,4376.1,38.3,8.4,4.9,4.1,3.5
618.819,63.0,356.0,874.0,591.0,1656.0,8281.0,4300.2,32.2,10.0,3.8,3.0,2.9
618.889,63.0,410.0,355.0,875.0,689.0,593.0,4100.1,15.4,14.2,10.0,3.7,3.7
618.959,63.0,355.0,407.0,874.0,688.0,1314.0,4354.3,25.2,18.4,6.9,3.4,3.2
619.029,63.0,356.0,874.0,589.0,1153.0,749.0,4520.2,29.6,9.0,3.5,3.3,2.7
619.099,63.0,354.0,875.0,13845.0,7468.0,9217.0,4435.7,28.1,12.1,2.8,2.7,2.6
619.169,63.0,352.0,875.0,431.0,588.0,685.0,4480.6,20.1,12.4,10.7,4.2,3.1
619.239,63.0,348.0,876.0,594.0,1531.0,1158.0,4314.8,47.4,12.8,4.5,2.9,2.9
619.309,63.0,356.0,873.0,593.0,1312.0,9531.0,4578.5,34.8,8.7,5.5,2.9,2.8
619.379,63.0,355.0,877.0,592.0,1438.0,688.0,4408.0,23.5,13.3,4.9,3.2,3.1
619.449,63.0,346.0,876.0,1437.0,1313.0,11908.0,4259.5,41.3,9.7,3.7,3.3,3.2
619.519,63.0,347.0,872.0,589.0,659.0,1501.0,4354.6,43.2,8.5,4.3,3.8,3.1
619.589,63.0,350.0,872.0,589.0,1437.0,687.0,4490.4,44.5,8.6,6.6,3.7,3.6
619.659,63.0,353.0,873.0,590.0,8437.0,5782.0,4600.7,38.6,9.2,6.3,3.0,2.8
619.729,63.0,354.0,871.0,590.0,1094.0,1468.0,4647.5,34.4,7.2,6.7,3.8,3.3
619.799,63.0,355.0,848.0,595.0,1187.0,2251.0,4664.7,31.7,6.9,4.8,3.4,2.9
619.868,63.0,356.0,872.0,591.0,690.0,2500.0,4644.5,28.9,7.3,4.6,4.2,2.8
619.938,63.0,356.0,846.0,592.0,8780.0,1156.0,4598.3,28.5,7.5,5.7,2.7,2.7
620.009,63.0,356.0,874.0,587.0,690.0,4093.0,4535.5,30.7,6.6,4.8,4.0,2.8
620.079,63.0,356.0,873.0,686.0,589.0,1529.0,4453.4,30.6,7.5,4.5,4.1,3.2
620.149,63.0,356.0,876.0,593.0,1562.0,3468.0,4373.0,32.4,9.8,5.0,4.3,2.8
620.219,63.0,355.0,875.0,592.0,1563.0,1156.0,4338.9,30.1,10.5,4.7,3.1,2.7
620.290,63.0,355.0,875.0,587.0,9312.0,12875.0,4331.7,29.9,13.4,4.8,3.6,3.2
620.360,63.0,355.0,876.0,589.0,688.0,10343.0,4344.4,28.4,13.2,4.9,3.4,2.6
620.430,63.0,355.0,876.0,591.0,2251.0,1562.0,4343.4,27.7,13.8,5.6,3.5,3.3
620.500,63.0,355.0,875.0,590.0,5970.0,8282.0,4308.4,26.5,14.1,5.4,2.7,2.5
620.570,63.0,355.0,877.0,591.0,1092.0,1470.0,4282.9,24.1,13.0,6.5,3.4,3.1
620.640,63.0,355.0,876.0,591.0,1188.0,4688.0,4228.2,22.8,14.0,5.5,3.1,2.8
620.710,63.0,355.0,876.0,405.0,591.0,3530.0,4183.0,21.8,15.4,14.1,5.0,2.8
620.780,63.0,355.0,877.0,588.0,4937.0,13469.0,4162.4,24.6,13.2,4.9,3.2,3.0
620.850,63.0,355.0,877.0,591.0,3094.0,10875.0,4158.8,23.7,11.0,6.7,2.9,2.7
620.920,63.0,355.0,404.0,876.0,591.0,1438.0,4168.3,25.5,15.4,13.3,4.9,3.4
620.990,63.0,355.0,877.0,589.0,15156.0,11438.0,4194.3,26.8,14.1,6.8,2.6,2.6
621.060,63.0,356.0,877.0,587.0,1439.0,686.0,4223.0,29.7,12.2,4.8,3.5,3.0
621.130,63.0,355.0,876.0,586.0,1531.0,685.0,4280.5,30.5,12.5,4.3,4.0,3.3
621.200,63.0,352.0,873.0,590.0,1061.0,5030.0,4422.7,31.4,10.3,6.0,3.8,3.0
621.270,63.0,351.0,847.0,1500.0,589.0,13437.0,4107.6,39.0,9.0,3.6,3.5,3.0
621.340,63.0,354.0,873.0,591.0,14248.0,3750.0,3801.3,46.0,11.3,4.0,2.7,2.5
621.412,63.0,356.0,876.0,564.0,660.0,3063.0,4021.3,37.2,15.1,4.1,3.7,2.6
621.485,63.0,356.0,874.0,582.0,687.0,11593.0,4846.6,36.3,8.3,3.6,3.2,2.9
621.558,64.0,355.0,873.0,596.0,15719.0,1123.0,5417.9,31.8,13.5,4.2,3.2,3.1
621.630,63.0,351.0,875.0,592.0,1188.0,1407.0,3777.5,32.5,11.2,5.2,3.3,3.1
621.699,63.0,355.0,876.0,686.0,5593.0,1405.0,4317.1,21.9,11.8,3.7,3.2,2.6
621.770,63.0,357.0,405.0,875.0,598.0,1187.0,5238.0,18.5,17.1,15.6,4.2,3.1
621.843,63.0,355.0,873.0,2408.0,602.0,9843.0,4028.4,27.2,11.0,3.3,2.6,2.5
621.916,61.0,354.0,873.0,599.0,1438.0,685.0,1617.6,26.6,11.4,3.3,2.7,2.2
621.989,61.0,206.0,375.0,876.0,594.0,691.0,2975.0,148.5,17.2,14.2,3.7,3.1
622.061,38.0,183.0,404.0,849.0,719.0,1158.0,801.4,533.7,28.9,4.8,3.8,2.8
622.133,129.0,358.0,872.0,1095.0,559.0,11063.0,780.9,22.9,7.5,4.7,4.4,2.0
622.203,61.0,358.0,530.0,847.0,1222.0,725.0,2023.7,23.1,8.2,5.3,2.8,2.6
622.273,61.0,358.0,875.0,566.0,1189.0,10657.0,3349.0,17.1,9.6,5.8,3.8,2.5
622.345,58.0,192.0,406.0,356.0,495.0,596.0,1822.7,324.6,7.2,5.5,3.4,3.2
622.415,125.0,905.0,372.0,532.0,1500.0,1125.0,1571.9,25.9,15.8,5.9,4.1,3.8
622.485,124.0,65.0,357.0,1094.0,688.0,938.0,1561.8,1410.8,34.6,7.3,5.4,4.7
622.554,130.0,373.0,1126.0,967.0,658.0,1374.0,1015.1,21.1,3.6,3.6,2.4,2.0
622.624,59.0,186.0,358.0,844.0,938.0,656.0,1451.7,426.1,16.1,4.8,4.0,4.0
622.694,61.0,357.0,906.0,1469.0,1125.0,1719.0,2643.4,27.8,18.4,3.5,3.1,2.5
622.766,60.0,185.0,355.0,877.0,1123.0,1469.0,1235.2,255.4,23.7,17.8,4.7,3.4
622.839,122.0,65.0,406.0,877.0,1064.0,1436.0,1950.8,1855.6,14.6,12.2,4.5,4.0
622.908,158.0,358.0,876.0,1437.0,561.0,4065.0,618.7,20.2,10.3,3.3,3.2,1.7
622.978,60.0,356.0,435.0,936.0,2123.0,5969.0,1975.6,12.7,10.5,7.0,2.7,2.3
623.048,38.0,186.0,403.0,359.0,848.0,595.0,795.5,422.2,7.8,6.9,3.6,3.1
623.120,59.0,123.0,407.0,843.0,598.0,1032.0,1048.0,720.9,10.1,3.6,3.1,2.7
623.191,58.0,185.0,354.0,874.0,437.0,4812.0,1015.2,451.3,16.6,6.8,5.4,1.9
623.261,57.0,192.0,352.0,440.0,936.0,599.0,1301.0,408.2,17.5,8.8,3.2,3.2
623.331,57.0,191.0,876.0,355.0,438.0,532.0,1128.0,357.3,18.0,15.8,5.8,3.2
623.401,61.0,207.0,354.0,877.0,442.0,714.0,3109.0,103.6,21.0,20.0,5.6,4.0
623.475,61.0,356.0,876.0,528.0,687.0,5656.0,3256.7,26.1,16.1,4.9,4.1,2.5
623.548,62.0,357.0,874.0,688.0,1469.0,467.0,4358.6,24.1,13.5,4.9,4.5,3.8
623.621,64.0,905.0,377.0,596.0,1219.0,13030.0,3883.8,17.2,12.7,3.6,3.2,2.7
623.694,63.0,357.0,905.0,441.0,8781.0,4783.0,5811.5,15.3,14.3,13.2,4.1,3.7
623.765,61.0,219.0,782.0,1000.0,626.0,1594.0,5600.7,883.0,69.2,48.5,34.1,20.3
623.834,63.0,343.0,499.0,687.0,845.0,1030.0,5926.5,308.3,145.4,81.7,54.7,36.1
623.904,62.0,406.0,625.0,842.0,1061.0,1251.0,4998.6,183.8,77.8,40.5,28.3,18.3
623.974,62.0,374.0,564.0,780.0,968.0,1157.0,5458.6,243.3,105.4,56.3,36.8,24.4
624.044,62.0,376.0,595.0,813.0,1029.0,1219.0,5321.3,204.1,90.9,50.8,31.1,22.2
624.115,62.0,533.0,814.0,1155.0,1468.0,1719.0,5480.9,86.1,33.8,21.5,13.7,10.8
624.185,62.0,470.0,749.0,970.0,1250.0,1500.0,5782.5,141.7,63.9,37.0,23.4,14.5
624.255,62.0,437.0,657.0,876.0,1125.0,1345.0,5909.1,193.3,84.6,54.4,28.9,22.6
624.325,63.0,407.0,874.0,593.0,15533.0,4969.0,3508.7,11.4,11.2,3.6,2.6,2.4
624.395,62.0,403.0,876.0,597.0,721.0,15531.0,4407.8,12.0,11.1,4.1,4.0,2.8
624.467,62.0,357.0,876.0,596.0,4687.0,3874.0,3959.3,20.8,17.4,4.7,4.0,2.8
624.538,63.0,404.0,359.0,874.0,6437.0,1467.0,5806.5,14.2,14.1,13.7,3.6,2.8
624.611,63.0,876.0,345.0,419.0,522.0,9218.0,3951.0,11.7,9.9,8.7,3.0,2.8
624.684,63.0,281.0,657.0,1031.0,1375.0,1749.0,6973.5,447.7,108.1,45.8,25.6,18.5
624.755,63.0,353.0,875.0,407.0,527.0,657.0,4423.1,19.9,11.3,11.3,6.0,5.0
624.827,63.0,346.0,874.0,1375.0,1875.0,2312.0,5123.9,230.0,40.8,15.1,10.8,6.7
624.899,63.0,346.0,906.0,1437.0,1999.0,2407.0,5600.1,237.2,41.3,15.7,9.8,7.5
624.971,63.0,349.0,1188.0,1906.0,2500.0,4593.0,5147.1,137.1,15.2,7.9,5.1,3.1
625.045,63.0,345.0,874.0,1344.0,1844.0,2250.0,5199.5,246.3,46.8,17.7,10.6,9.1
625.117,63.0,347.0,1062.0,937.0,1594.0,2218.0,5089.8,189.2,23.7,23.6,11.7,8.8
625.188,63.0,356.0,562.0,875.0,1062.0,1282.0,4690.2,47.2,17.7,12.9,8.8,7.2
625.258,63.0,348.0,969.0,1438.0,2031.0,2501.0,5244.1,216.5,29.2,14.6,7.4,7.2
625.328,63.0,347.0,1032.0,1562.0,2063.0,2750.0,5356.2,184.8,27.1,12.2,8.2,4.9
625.398,63.0,352.0,1281.0,1906.0,2687.0,3125.0,5197.2,110.4,14.1,5.9,5.1,3.9
625.470,63.0,347.0,875.0,1437.0,1844.0,1969.0,5211.8,225.5,38.0,17.6,8.3,8.2
625.539,63.0,347.0,906.0,1499.0,1969.0,2281.0,5078.6,212.1,30.3,16.3,7.5,6.1
625.609,62.0,345.0,844.0,1312.0,1719.0,2156.0,5199.4,253.8,42.7,17.8,11.1,8.7
625.679,63.0,348.0,907.0,1594.0,2156.0,2687.0,5176.6,195.0,29.0,13.4,7.8,7.0
625.749,63.0,347.0,906.0,1438.0,1906.0,2375.0,5081.0,223.1,38.5,15.3,8.7,6.1
625.819,63.0,345.0,843.0,1313.0,1812.0,2218.0,5365.1,267.6,38.7,20.0,12.4,8.8
625.892,63.0,345.0,845.0,1313.0,1781.0,2250.0,5171.8,251.5,48.9,17.7,11.3,6.8
625.961,63.0,349.0,1031.0,1656.0,2188.0,2031.0,5285.0,174.0,20.9,12.5,7.7,6.1
626.031,63.0,346.0,876.0,1375.0,1844.0,2313.0,5394.3,253.8,42.8,20.5,9.4,7.9
626.100,63.0,343.0,718.0,1094.0,1470.0,1844.0,5368.8,338.5,69.7,32.1,17.9,12.2
626.170,63.0,344.0,751.0,1187.0,1593.0,1969.0,5291.4,291.1,54.4,22.8,15.2,9.5
626.239,63.0,344.0,750.0,1156.0,1562.0,1937.0,5423.0,310.3,61.0,27.6,16.9,11.8
626.309,63.0,344.0,750.0,1157.0,1594.0,1969.0,5483.3,308.4,60.3,25.3,14.3,10.8
626.379,63.0,346.0,844.0,1344.0,1781.0,2250.0,5368.3,249.5,40.3,18.8,11.1,8.4
626.449,63.0,349.0,1094.0,1625.0,2093.0,2281.0,5108.3,163.9,21.6,10.8,5.8,4.9
626.519,63.0,347.0,906.0,1500.0,2000.0,3062.0,5181.0,207.4,36.2,14.8,8.4,5.9
626.589,63.0,345.0,813.0,1281.0,1719.0,2094.0,5482.5,287.5,48.7,22.3,13.0,9.1
626.658,63.0,346.0,906.0,1406.0,1844.0,2437.0,5240.7,226.9,34.4,14.7,8.7,8.3
626.727,63.0,345.0,844.0,1281.0,1719.0,2187.0,5155.5,267.8,45.7,18.3,11.8,7.3
626.797,63.0,344.0,843.0,1250.0,1688.0,2094.0,5473.9,303.1,51.1,23.2,15.4,9.7
626.867,63.0,346.0,875.0,1375.0,1844.0,2375.0,5365.0,242.8,38.6,18.3,9.5,6.3
626.936,63.0,348.0,1031.0,1500.0,2063.0,2687.0,5169.1,195.0,24.3,13.2,6.9,6.2
627.005,63.0,346.0,875.0,1406.0,1813.0,2313.0,5227.7,239.6,42.4,19.4,9.4,8.1
627.075,63.0,345.0,875.0,1312.0,1750.0,2156.0,5312.2,253.9,44.1,18.7,11.7,7.7
627.144,63.0,345.0,813.0,1250.0,1656.0,2125.0,5291.3,266.6,48.8,18.6,11.5,9.2
627.213,63.0,346.0,844.0,1344.0,1781.0,2250.0,5370.7,257.1,42.8,18.6,11.4,8.5
627.282,63.0,346.0,906.0,1407.0,1938.0,2438.0,5404.1,228.1,35.2,17.6,8.2,6.6
627.351,63.0,349.0,1125.0,969.0,1562.0,2156.0,5301.1,167.4,24.1,23.9,11.5,7.0
627.420,63.0,349.0,969.0,1656.0,2063.0,1938.0,5165.3,160.4,24.9,10.3,6.2,5.7
627.490,63.0,348.0,937.0,1500.0,2000.0,2187.0,5145.0,178.6,28.2,13.5,6.1,6.0
627.560,63.0,348.0,907.0,1531.0,2094.0,2469.0,5159.9,187.8,24.9,13.3,7.5,5.5
627.630,63.0,347.0,906.0,1500.0,1969.0,2094.0,5190.9,221.9,31.1,14.4,7.5,7.2
627.700,63.0,345.0,845.0,1375.0,1813.0,2281.0,5234.2,264.0,43.7,18.8,10.8,6.6
627.769,63.0,344.0,843.0,1281.0,1688.0,2094.0,5271.1,292.4,51.6,21.9,12.0,7.8
627.839,63.0,344.0,812.0,1219.0,1656.0,2031.0,5278.3,304.3,53.0,21.6,13.7,8.2
627.908,63.0,344.0,751.0,1157.0,1625.0,1969.0,5283.5,308.3,54.9,24.4,13.7,9.5
627.978,63.0,343.0,750.0,1156.0,1594.0,1906.0,5271.0,312.1,58.1,24.9,13.2,8.3
628.049,63.0,343.0,750.0,1156.0,1593.0,1938.0,5258.0,311.7,56.9,25.8,14.0,9.7
628.119,63.0,344.0,751.0,1187.0,1625.0,2094.0,5255.4,303.2,54.8,21.9,13.7,8.7
628.188,63.0,344.0,782.0,1250.0,1687.0,2125.0,5262.3,289.7,48.0,21.4,12.6,9.5
628.258,63.0,345.0,813.0,1313.0,1750.0,2156.0,5276.9,271.9,41.1,19.1,11.7,7.4
628.328,63.0,345.0,844.0,1344.0,1843.0,2312.0,5296.3,261.9,39.3,19.8,10.8,7.3
628.398,63.0,345.0,844.0,1344.0,1844.0,2281.0,5309.6,257.3,39.1,18.1,9.8,7.5
628.468,63.0,345.0,844.0,1375.0,1844.0,2344.0,5324.9,258.3,37.6,17.2,10.1,6.9
628.538,63.0,345.0,875.0,1375.0,1812.0,2312.0,5322.6,253.6,35.6,18.0,10.5,7.4
628.607,63.0,345.0,844.0,1375.0,1875.0,2313.0,5327.7,252.9,37.4,17.6,9.0,7.7
628.676,63.0,345.0,844.0,1375.0,2344.0,1874.0,5345.7,252.8,37.8,17.5,8.7,8.1
628.745,63.0,345.0,875.0,1344.0,1812.0,2250.0,5360.6,254.0,36.5,17.6,10.8,8.3
628.814,63.0,345.0,844.0,1344.0,1781.0,2312.0,5364.6,254.6,36.4,18.5,9.2,6.7
628.884,63.0,345.0,844.0,1344.0,1812.0,2250.0,5348.8,250.6,36.1,17.8,10.6,7.3
628.954,63.0,346.0,844.0,1375.0,1813.0,2250.0,5323.2,244.8,35.9,16.8,9.4,7.5
629.022,63.0,346.0,844.0,1375.0,1812.0,2406.0,5285.4,237.7,32.8,17.6,9.0,5.0
629.091,63.0,346.0,844.0,1344.0,1813.0,2375.0,5252.3,231.3,29.9,16.2,9.7,6.2
629.161,63.0,346.0,844.0,1406.0,1875.0,2375.0,5211.4,220.3,29.4,14.9,9.2,7.3
629.231,63.0,347.0,906.0,1500.0,1938.0,2469.0,5166.8,204.1,25.2,15.8,8.9,6.7
629.300,63.0,348.0,969.0,1500.0,1968.0,2657.0,5140.7,187.0,24.7,13.1,7.3,5.2
629.370,63.0,349.0,1000.0,1500.0,1657.0,2188.0,5126.2,169.5,22.5,10.3,8.9,6.4
629.440,63.0,350.0,938.0,1625.0,2281.0,2969.0,5114.6,152.1,20.4,9.4,5.8,5.1
629.510,63.0,351.0,1125.0,875.0,1843.0,1594.0,5118.1,137.5,17.3,16.2,8.6,5.6
629.580,63.0,352.0,1188.0,1844.0,2500.0,4249.0,5131.9,126.6,16.4,7.7,4.8,3.0
629.650,63.0,354.0,1250.0,2000.0,2656.0,1813.0,5139.2,112.9,14.8,5.9,5.3,4.6
629.719,63.0,356.0,1344.0,1594.0,2094.0,2812.0,5140.5,97.6,10.1,7.4,4.9,4.6
629.788,63.0,358.0,469.0,1344.0,2250.0,2406.0,5138.4,86.6,66.0,9.5,6.0,5.4
629.858,63.0,359.0,1531.0,2406.0,2094.0,3718.0,5152.1,85.9,8.9,5.1,4.7,4.3
629.928,63.0,358.0,1563.0,1313.0,2063.0,2282.0,5163.3,87.8,12.2,7.7,4.2,4.0
629.998,63.0,356.0,1562.0,1375.0,2062.0,2281.0,5184.8,95.4,9.8,8.8,5.3,4.9
630.069,63.0,355.0,1375.0,2063.0,1875.0,2438.0,5202.8,104.1,12.2,6.1,5.7,4.3
630.138,63.0,352.0,1250.0,1843.0,2531.0,3156.0,5229.5,130.2,15.9,7.4,5.4,4.2
630.208,63.0,349.0,1125.0,938.0,1719.0,2251.0,5280.1,176.1,21.2,21.1,11.3,7.4
630.278,63.0,347.0,937.0,1500.0,2062.0,2500.0,5340.5,224.2,36.8,15.7,8.0,6.0
630.348,63.0,346.0,876.0,1406.0,1875.0,2781.0,5390.1,257.9,44.5,16.4,8.9,6.1
630.417,63.0,345.0,844.0,1312.0,1749.0,2157.0,5425.6,278.6,48.8,21.5,12.1,8.0
630.487,63.0,345.0,812.0,1250.0,1657.0,2062.0,5435.7,289.7,49.5,22.3,13.5,7.2
630.556,63.0,344.0,782.0,1250.0,1688.0,2156.0,5401.0,281.9,45.7,20.8,12.2,8.7
630.626,63.0,345.0,844.0,1313.0,1812.0,2187.0,5310.9,254.3,35.8,20.4,12.4,7.9
630.696,63.0,346.0,906.0,1437.0,1969.0,2437.0,5201.4,215.5,30.5,16.1,9.1,5.8
630.766,63.0,348.0,1031.0,1532.0,2187.0,2719.0,5119.2,173.7,23.5,11.2,8.3,5.4
630.836,63.0,351.0,1187.0,1843.0,2376.0,2562.0,5102.0,136.4,19.0,8.7,5.3,4.6
630.906,63.0,349.0,1125.0,875.0,1625.0,2406.0,5200.3,168.2,22.6,15.3,10.6,6.1
630.976,63.0,346.0,875.0,1406.0,1875.0,2344.0,5210.9,241.1,38.5,16.6,9.9,7.2
631.046,63.0,344.0,750.0,1188.0,1594.0,2001.0,5431.1,315.7,55.6,25.3,12.4,10.0
631.116,63.0,358.0,469.0,562.0,1312.0,1625.0,5115.7,71.2,48.1,47.7,7.0,6.5
631.186,63.0,344.0,719.0,1094.0,1531.0,1906.0,5364.8,323.4,64.9,29.5,17.8,11.5
631.256,63.0,352.0,1250.0,2062.0,2657.0,6781.0,5170.6,113.7,13.4,5.1,4.0,3.6
631.326,63.0,347.0,937.0,1531.0,2125.0,2781.0,5205.5,195.2,29.0,13.1,7.9,5.6
631.399,63.0,343.0,688.0,1063.0,1469.0,1843.0,5299.4,327.0,69.0,33.6,18.3,12.1
631.472,63.0,343.0,688.0,1063.0,1438.0,1813.0,5631.5,345.3,78.5,33.8,18.8,12.6
631.547,63.0,356.0,874.0,564.0,1375.0,10218.0,5199.0,31.3,13.0,8.2,4.7,3.2
631.621,63.0,347.0,938.0,1593.0,2094.0,2218.0,5223.1,187.5,26.1,12.8,7.0,6.9
631.693,63.0,355.0,469.0,562.0,1375.0,1562.0,5207.8,96.0,62.1,60.8,9.5,9.1
631.762,63.0,313.0,625.0,999.0,1311.0,1626.0,5705.2,378.4,100.1,44.3,26.9,17.1
631.834,63.0,251.0,471.0,749.0,999.0,1249.0,6182.1,590.3,204.4,98.3,53.3,35.7
631.907,62.0,219.0,532.0,844.0,1125.0,1407.0,6087.2,619.7,138.6,68.1,36.0,22.3
631.978,62.0,356.0,906.0,595.0,500.0,1218.0,5799.1,21.7,21.6,13.1,8.6,8.5
632.048,63.0,407.0,876.0,13938.0,9905.0,10909.0,3827.2,17.1,10.1,2.9,2.7,2.6
632.119,63.0,357.0,875.0,15437.0,9562.0,662.0,3920.7,15.5,14.8,3.3,3.1,2.9
632.190,62.0,413.0,354.0,846.0,591.0,3625.0,2961.2,13.5,10.4,8.4,3.5,2.3
632.261,61.0,904.0,410.0,590.0,1216.0,4906.0,1583.9,14.8,14.3,3.1,1.8,1.7
632.334,61.0,410.0,846.0,593.0,1281.0,6031.0,2385.6,14.4,7.4,3.3,3.2,2.3
632.406,183.0,45.0,351.0,875.0,437.0,589.0,260.0,112.3,15.1,9.9,8.2,2.9
632.476,64.0,121.0,846.0,561.0,403.0,1123.0,1289.1,1283.6,6.3,5.5,5.4,3.2
632.547,62.0,355.0,876.0,1437.0,593.0,2127.0,1941.1,36.6,18.9,4.0,2.7,2.6
632.617,65.0,121.0,355.0,464.0,907.0,717.0,1767.5,1715.9,21.8,10.1,5.6,3.9
632.687,65.0,121.0,357.0,877.0,466.0,1124.0,2355.8,2342.4,16.7,16.0,12.1,4.2
632.757,65.0,121.0,354.0,876.0,467.0,12500.0,2465.4,2422.8,25.0,14.0,7.3,2.6
632.827,135.0,356.0,876.0,468.0,687.0,12407.0,893.3,28.9,15.0,6.8,3.1,2.2
632.897,133.0,357.0,877.0,469.0,1470.0,14469.0,982.5,31.6,20.1,7.6,2.7,1.9
632.967,123.0,64.0,357.0,875.0,689.0,1126.0,1579.0,1552.2,27.4,14.2,4.8,3.9
