Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
634.262,-12.2,-24.4,0.0,0.0,0.0,0.0,8.3,5.2,0.0,0.0,0.0,0.0
634.404,-12.2,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
634.895,-12.2,24.4,36.6,0.0,0.0,0.0,11.4,9.3,5.3,0.0,0.0,0.0
634.967,36.6,24.4,48.8,12.2,61.0,0.0,48.7,47.9,27.1,23.1,8.3,0.0
635.041,12.2,36.6,24.4,48.8,0.0,0.0,16.7,14.9,13.0,8.0,0.0,0.0
635.115,12.2,24.4,0.0,0.0,0.0,0.0,15.0,7.2,0.0,0.0,0.0,0.0
635.327,-61.0,-48.8,0.0,0.0,0.0,0.0,6.7,6.6,0.0,0.0,0.0,0.0
635.399,-73.2,-61.0,-85.4,-48.8,0.0,0.0,19.0,14.0,13.3,5.3,0.0,0.0
635.472,-73.2,-85.4,-61.0,-97.6,0.0,0.0,15.4,15.3,7.5,7.3,0.0,0.0
635.545,-73.2,-61.0,-85.4,0.0,0.0,0.0,10.2,9.4,5.0,0.0,0.0,0.0
635.687,-73.2,-61.0,0.0,0.0,0.0,0.0,7.3,7.1,0.0,0.0,0.0,0.0
642.285,73.2,85.4,61.0,0.0,0.0,0.0,8.6,6.0,5.6,0.0,0.0,0.0
642.358,85.4,97.6,73.2,109.8,0.0,0.0,15.6,13.1,10.8,6.9,0.0,0.0
642.431,85.4,73.2,97.6,0.0,0.0,0.0,11.6,10.3,6.2,0.0,0.0,0.0
642.504,48.8,61.0,36.6,73.2,24.4,0.0,12.7,12.3,10.1,7.5,5.3,0.0
642.579,24.4,36.6,12.2,0.0,0.0,0.0,6.9,6.9,6.0,0.0,0.0,0.0
642.651,-12.2,-24.4,36.6,0.0,0.0,0.0,7.6,6.1,5.0,0.0,0.0,0.0
642.794,12.2,24.4,0.0,0.0,0.0,0.0,11.4,5.5,0.0,0.0,0.0,0.0
642.866,-12.2,-24.4,-36.6,0.0,0.0,0.0,47.8,32.3,8.8,0.0,0.0,0.0
642.939,-12.2,-24.4,-36.6,0.0,0.0,0.0,37.9,27.1,8.5,0.0,0.0,0.0
