Time,Range,Magnitude
673.75,158.0,3831.0
673.814,156.0,3388.0
673.878,158.0,2689.0
673.942,121.0,3361.0
674.014,58.0,1648.0
674.078,158.0,3891.0
674.142,185.0,2526.0
674.206,187.0,2778.0
674.269,156.0,5705.0
674.332,184.0,3481.0
674.395,155.0,6328.0
674.459,188.0,2547.0
674.523,126.0,2306.0
674.586,123.0,4143.0
674.649,124.0,3768.0
674.713,122.0,4815.0
674.777,122.0,5343.0
674.841,158.0,5809.0
674.905,158.0,5933.0
674.969,158.0,5558.0
675.043,121.0,5150.0
675.107,157.0,5467.0
675.171,157.0,6749.0
675.235,157.0,6175.0
675.299,157.0,5361.0
675.363,157.0,4022.0
675.427,154.0,3597.0
675.491,189.0,3716.0
675.555,189.0,3617.0
675.618,187.0,3300.0
675.681,184.0,3029.0
675.744,183.0,2875.0
675.808,183.0,2993.0
675.872,185.0,3128.0
675.936,186.0,3564.0
676.009,186.0,3431.0
676.073,185.0,3148.0
676.137,182.0,2834.0
676.201,182.0,2716.0
676.265,183.0,2570.0
676.329,59.0,2333.0
676.393,59.0,2277.0
676.456,58.0,2162.0
676.52,93.0,2325.0
676.584,129.0,2522.0
676.648,126.0,2767.0
676.711,124.0,2673.0
676.774,123.0,2576.0
676.837,121.0,2568.0
676.901,157.0,2572.0
676.964,157.0,2404.0
677.037,156.0,2381.0
677.1,155.0,2978.0
677.163,156.0,3640.0
677.226,156.0,3998.0
677.29,157.0,4275.0
677.354,157.0,4729.0
677.418,157.0,5278.0
677.482,157.0,5378.0
677.546,157.0,5389.0
677.61,158.0,5397.0
677.673,158.0,5727.0
677.738,158.0,5963.0
677.802,157.0,5805.0
677.866,157.0,5462.0
677.929,157.0,5145.0
678.003,156.0,4921.0
678.067,155.0,4242.0
678.131,154.0,3588.0
678.194,189.0,3324.0
678.257,189.0,3324.0
678.32,154.0,3316.0
